Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,CRM UN Equity,BA UN Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,INTC UQ Equity,VZ UN Equity
2012-12-05,53.84,117.13,26.68,64.01,86.05,89.01,86.97,39.2175,73.87,19.243,105.17,74.0,71.65,69.97,56.4,69.41,41.2,180.1917,42.327,24.42,90.76,49.59,37.31,19.21,19.85,44.1
2012-12-06,53.65,117.2,26.74,64.34,85.95,88.54,88.09,39.3525,73.98,19.546,106.45,73.15,71.59,70.05,56.12,69.95,41.47,181.1946,42.4605,24.605,90.95,49.06,37.38,19.47,20.16,44.45
2012-12-07,53.87,116.57,26.46,64.45,86.99,88.34,88.48,39.175,74.64,19.039,106.99,73.39,72.29,70.45,56.61,70.29,42.56,183.3437,42.5463,24.6475,91.51,49.24,37.71,19.34,20.15,44.41
2012-12-10,54.19,117.01,26.92,63.04,87.23,89.74,89.41,39.605,75.53,18.92,106.96,73.34,72.15,70.6,56.75,70.22,42.31,183.9837,42.4128,24.52,91.87,49.3,37.64,19.79,20.08,44.03
2012-12-11,54.76,118.86,27.32,62.89,87.33,89.95,89.62,41.25,75.82,19.321,107.74,73.43,70.89,71.1,57.06,70.66,42.64,185.4928,43.0898,24.8525,93.68,49.48,37.86,19.78,20.65,44.44
2012-12-12,55.25,118.09,27.24,62.93,87.95,90.16,89.31,41.7575,75.47,19.242,108.08,73.31,68.94,70.96,57.67,70.76,42.77,184.2989,43.1566,24.8,93.12,49.64,37.64,19.73,20.68,44.79
2012-12-13,54.38,118.5,27.11,62.41,88.36,89.15,89.17,41.66,74.32,18.918,107.91,73.23,69.04,70.75,57.72,70.13,42.78,183.3819,41.9075,24.3325,92.5,49.11,37.6,19.74,20.49,44.52
2012-12-14,54.05,119.36,26.81,62.06,89.0,89.2,88.88,41.7025,74.02,18.178,107.86,73.37,68.75,70.69,56.65,69.93,42.81,183.1622,41.5165,24.2275,92.28,48.67,37.66,19.86,20.52,44.21
2012-12-17,54.36,123.49,27.09,63.31,89.64,89.55,89.91,42.2275,74.65,18.542,108.68,74.19,69.2,70.94,57.27,69.93,43.48,184.9389,41.6023,24.4975,93.03,49.28,37.5,20.11,20.56,44.12
2012-12-18,54.95,127.77,27.57,63.0,90.77,89.36,90.52,42.725,75.52,19.071,110.1,74.33,69.5,70.95,57.82,69.97,43.87,186.916,42.184,24.73,93.85,50.22,37.28,20.39,20.96,43.87
2012-12-19,54.49,127.19,27.31,61.77,90.79,88.37,89.7,42.465,75.51,18.789,109.89,73.43,68.52,70.63,56.79,69.34,43.53,186.3334,41.6119,24.445,93.02,49.94,36.78,20.25,21.09,43.38
2012-12-20,55.46,129.69,27.68,61.97,89.5,88.42,90.04,42.52,76.2,18.642,110.38,73.82,69.0,70.75,57.4,69.82,44.53,186.0373,40.2007,24.75,94.13,50.95,37.05,20.24,21.03,43.81
2012-12-21,55.03,128.44,27.49,61.32,87.9,87.16,90.18,42.2375,76.17,18.548,109.71,72.82,68.65,70.27,57.65,68.72,44.0,184.7478,39.5904,26.275,93.1,50.0,36.89,19.96,20.76,43.57
2012-12-24,54.85,127.54,27.06,61.57,87.48,87.4,89.29,42.3375,75.97,18.57,108.63,72.36,68.57,70.02,57.53,68.52,43.92,183.7736,39.495,26.4,93.19,49.88,36.73,19.83,20.64,43.54
2012-12-25,54.85,127.54,27.06,61.57,87.48,87.4,89.29,42.3375,75.97,18.57,108.63,72.36,68.57,70.02,57.53,68.52,43.92,183.7736,39.495,26.4,93.19,49.88,36.73,19.83,20.64,43.54
2012-12-26,54.22,127.16,26.87,61.14,87.67,86.89,88.74,41.585,76.02,18.325,108.46,72.27,67.99,70.17,57.13,68.0,43.96,183.3437,39.4092,25.665,93.07,49.85,36.42,19.93,20.65,43.45
2012-12-27,54.44,126.67,26.96,61.07,87.66,86.15,88.72,41.56,75.83,18.395,108.52,71.82,68.19,70.09,56.69,67.97,43.63,184.0697,39.2853,25.88,92.64,49.53,36.42,19.65,20.51,43.48
2012-12-28,53.86,125.52,26.55,60.65,86.81,85.24,87.58,41.045,74.69,18.193,106.45,71.24,67.61,69.48,56.67,67.15,43.24,181.3188,38.7513,25.495,91.78,49.15,35.97,19.45,20.24,42.9
2012-12-31,54.24,127.56,26.73,61.85,89.58,86.32,88.21,42.025,75.36,19.037,108.14,71.82,68.23,70.1,57.48,67.89,43.97,182.9617,39.0374,25.8,92.85,49.79,36.25,19.65,20.63,43.27
2013-01-01,54.24,127.56,26.73,61.85,89.58,86.32,88.21,42.025,75.36,19.037,108.14,71.82,68.23,70.1,57.48,67.89,43.97,182.9617,39.0374,25.8,92.85,49.79,36.25,19.65,20.63,43.27
2013-01-02,54.54,131.66,27.66,63.48,93.5,89.23,90.12,42.7925,77.07,19.608,110.39,72.86,69.24,70.84,58.75,69.39,44.66,187.5465,39.4188,25.92,94.78,51.1,37.6,20.34,21.38,44.27
2013-01-03,51.99,130.94,27.28,63.33,94.4,88.59,90.65,42.1775,77.47,19.373,109.92,73.42,68.8,70.74,59.0,68.95,44.57,186.5149,40.3914,26.185,94.67,51.21,37.6,20.45,21.32,44.06
2013-01-04,52.09,134.51,26.78,63.18,94.92,88.99,89.9,42.4025,77.69,18.822,110.5,74.06,69.06,71.55,59.61,69.09,45.36,185.2923,39.9813,26.44,95.41,52.19,37.66,20.5,21.16,44.3
2013-01-07,52.09,134.26,26.72,62.85,95.21,88.54,90.91,42.245,76.13,18.72,109.75,73.06,68.4,71.4,59.86,68.62,45.41,184.4804,40.1625,26.48,95.49,50.97,37.3,20.31,21.25,44.69
2013-01-08,51.4,133.05,26.55,63.22,94.0,88.19,90.94,42.4925,74.13,18.758,109.26,73.19,68.59,71.41,60.2,68.51,45.5,184.2225,40.2197,26.2,95.5,50.76,37.04,20.34,21.09,43.1
2013-01-09,52.37,134.32,26.7,63.17,94.44,88.67,90.81,42.9575,76.76,18.468,109.54,73.94,68.57,71.73,60.26,68.88,45.47,183.6971,40.6107,26.225,96.41,50.78,37.03,20.3,21.44,43.0
2013-01-10,53.11,137.37,26.46,63.62,95.08,87.81,91.4,43.28,77.09,18.703,110.47,74.45,68.36,72.19,60.79,69.27,46.15,184.232,40.7918,26.275,96.89,50.79,36.96,20.44,21.8,43.59
2013-01-11,52.82,137.13,26.83,63.7,95.19,86.96,91.73,43.3375,75.16,18.582,111.73,74.85,68.63,72.35,61.24,69.22,46.14,185.7316,41.2209,26.55,96.28,50.58,36.91,20.48,22.0,43.3
2013-01-14,53.36,136.13,26.9,63.48,94.63,86.92,91.53,43.5025,76.55,17.92,112.85,74.95,68.3,72.56,61.21,69.63,45.88,183.9837,41.3258,26.595,97.08,50.59,36.99,20.96,22.0,42.59
2013-01-15,53.62,135.59,27.21,63.95,95.67,85.08,91.51,43.6625,76.94,17.354,113.44,75.56,68.98,72.37,60.76,69.88,46.35,183.8691,40.8777,26.82,97.29,51.09,37.32,20.98,21.88,41.97
2013-01-16,53.66,141.09,27.04,63.86,95.19,84.32,91.1,42.41,74.34,18.075,113.97,75.55,69.21,72.58,60.62,69.34,46.82,183.955,40.563,26.865,97.6,51.53,37.32,21.03,22.11,41.51
2013-01-17,54.4,141.01,27.23,65.05,95.7,83.94,91.76,42.7825,75.26,17.953,114.74,75.9,68.85,72.9,60.74,69.67,46.44,184.9675,40.7632,26.74,98.08,52.41,37.51,20.95,22.68,42.13
2013-01-18,54.56,144.45,27.25,65.47,97.62,82.07,92.26,42.505,75.04,17.857,115.24,76.31,69.2,73.23,59.78,69.94,46.46,185.7507,40.9825,26.645,98.74,52.34,37.7,21.02,21.25,42.54
2013-01-21,54.56,144.45,27.25,65.47,97.62,82.07,92.26,42.505,75.04,17.857,115.24,76.31,69.2,73.23,59.78,69.94,46.46,185.7507,40.9825,26.645,98.74,52.34,37.7,21.02,21.25,42.54
2013-01-22,56.02,145.95,27.17,65.75,97.72,83.29,92.95,41.7225,74.16,18.028,115.91,77.95,69.58,72.69,59.4,69.95,46.54,187.2886,41.1923,26.74,99.33,52.73,37.13,20.87,21.17,42.94
2013-01-23,55.91,145.56,27.61,66.46,96.85,83.06,93.48,42.605,74.29,18.363,115.01,77.64,69.49,72.85,58.93,70.69,46.23,195.5412,40.83,26.545,99.49,53.95,37.13,20.62,21.11,42.79
2013-01-24,56.22,144.96,27.63,67.35,96.6,82.62,93.31,43.0725,75.32,16.088,115.5,78.09,69.79,73.1,59.3,70.42,46.37,195.2546,41.0016,26.93,99.67,53.95,37.11,21.02,20.95,42.59
2013-01-25,56.04,144.46,27.88,67.82,95.58,83.42,93.72,43.465,75.03,15.71,116.2,78.35,69.0,73.92,59.5,73.25,47.16,195.78,41.4402,27.775,100.59,54.38,37.05,21.15,20.96,42.67
2013-01-28,55.81,144.15,27.92,67.58,97.45,85.59,94.36,44.5175,74.0,16.055,116.04,77.35,69.35,73.62,59.07,73.77,46.64,195.7418,40.9349,27.25,100.65,54.36,37.01,21.06,21.05,42.77
2013-01-29,56.28,147.1,28.01,67.2,98.6,86.59,94.92,43.6725,73.65,16.367,117.21,77.81,69.89,74.41,59.45,75.0,47.12,194.7579,41.6309,26.96,101.81,53.99,37.42,20.78,21.27,43.5
2013-01-30,56.08,147.15,27.85,67.24,98.65,85.38,94.67,43.075,74.59,16.315,116.45,77.58,69.75,74.09,59.33,75.08,47.13,194.395,41.4784,26.805,100.8,53.79,37.5,20.58,21.37,43.61
2013-01-31,55.21,147.86,27.47,66.92,98.39,85.46,95.29,43.0325,73.87,16.261,115.15,78.46,69.95,73.92,58.81,75.16,47.05,193.9652,41.24,27.025,100.55,53.88,37.24,20.57,21.04,43.61
2013-02-01,55.77,149.9,27.93,67.3,99.49,86.3,95.95,43.765,74.87,16.205,116.5,79.89,70.49,74.18,59.91,75.92,47.85,195.9805,39.886,26.85,101.56,54.59,37.54,20.84,21.36,44.56
2013-02-04,55.75,147.52,27.43,66.36,98.26,85.76,94.6,43.19,75.21,15.793,115.2,78.0,69.63,74.11,59.41,75.25,47.68,194.6529,38.9515,26.83,100.77,53.9,37.35,20.82,21.16,44.52
2013-02-05,57.77,150.45,27.5,66.39,98.44,86.53,94.91,43.1,75.89,16.353,115.81,78.65,70.77,74.66,60.66,75.7,48.79,193.6977,39.5046,26.945,101.49,54.29,38.14,21.08,21.18,44.56
2013-02-06,57.38,151.12,27.34,66.67,97.7,86.59,95.07,42.825,76.29,16.334,115.91,78.96,71.31,75.39,60.56,76.15,48.61,192.0071,39.1804,27.08,102.69,54.52,38.31,21.19,20.99,44.75
2013-02-07,57.05,150.26,27.28,66.31,96.11,85.22,94.63,42.5125,77.43,16.723,115.02,79.12,71.23,75.06,62.14,76.15,48.23,190.7845,39.0946,27.34,102.22,54.36,38.91,21.1,20.81,44.46
2013-02-08,57.74,151.6,27.55,67.01,96.85,86.77,94.87,42.4875,76.56,16.964,115.64,78.86,71.48,75.48,61.8,75.75,48.63,192.6375,39.2662,27.295,102.66,54.66,38.77,21.17,21.0,44.35
2013-02-11,57.12,152.24,27.86,66.38,96.6,84.92,95.17,42.6575,75.87,17.14,115.64,79.21,71.4,75.41,61.98,75.81,48.66,191.1856,39.4569,27.61,102.62,54.75,38.61,21.27,21.03,44.32
2013-02-12,57.01,154.11,27.88,67.32,97.22,84.58,95.1,43.09,75.99,16.709,116.5,79.9,71.4,75.8,62.2,75.98,49.14,191.071,39.5237,27.545,103.46,54.95,37.56,20.96,21.19,44.44
2013-02-13,57.23,154.52,28.03,67.45,96.38,84.94,94.0,43.075,74.78,16.679,115.53,79.99,71.39,75.66,62.1,76.56,48.68,191.1188,39.2376,27.28,102.86,54.96,37.21,21.14,21.25,44.52
2013-02-14,57.05,155.93,28.04,67.34,96.07,84.74,93.56,43.615,74.93,16.664,115.71,80.34,70.82,75.81,62.34,76.78,49.22,190.6985,39.2757,27.31,102.78,54.88,36.84,21.0,21.23,44.33
2013-02-15,57.32,154.99,28.02,67.52,95.61,83.64,93.9,43.7575,75.03,16.438,114.96,80.39,69.3,76.16,61.69,76.54,48.88,191.9689,39.495,27.475,103.23,55.61,37.42,20.99,21.12,44.4
2013-02-18,57.32,154.99,28.02,67.52,95.61,83.64,93.9,43.7575,75.03,16.438,114.96,80.39,69.3,76.16,61.69,76.54,48.88,191.9689,39.495,27.475,103.23,55.61,37.42,20.99,21.12,44.4
2013-02-19,56.66,158.65,28.05,67.55,95.6,84.2,93.85,43.7075,74.65,16.428,115.92,80.6,68.76,76.96,62.28,77.38,49.45,191.3385,40.2579,27.235,104.18,55.73,37.67,21.46,21.09,44.5
2013-02-20,55.21,155.18,27.88,66.44,93.22,84.64,93.91,42.77,74.78,16.038,114.99,80.11,69.21,76.65,61.91,77.08,48.61,190.3737,40.6774,27.01,103.15,54.6,37.73,21.11,20.73,44.92
2013-02-21,55.24,150.88,27.49,64.38,91.53,85.13,94.14,42.1375,76.01,15.931,114.99,80.38,70.26,76.87,61.54,77.04,48.25,189.4377,40.5249,27.27,102.72,54.17,37.71,20.76,20.25,45.12
2013-02-22,54.47,154.09,27.76,65.58,91.54,86.82,95.25,42.64,76.66,16.1,115.96,81.01,70.4,76.25,62.57,76.99,48.91,192.0739,40.973,27.235,103.54,54.25,38.52,20.9,20.42,45.4
2013-02-25,53.3,147.65,27.37,63.92,89.16,89.55,96.14,40.8775,75.03,15.814,113.54,79.25,70.44,75.57,62.02,75.92,47.7,188.6544,40.5439,27.02,101.75,53.59,37.72,20.66,20.23,45.72
2013-02-26,53.05,148.0,27.37,67.56,89.95,89.47,96.22,40.84,75.65,16.032,114.96,80.04,71.11,75.75,61.92,76.08,47.6,190.2114,40.4486,27.135,102.31,53.9,38.11,20.6,20.58,46.12
2013-02-27,53.87,151.65,27.81,68.06,92.25,91.03,95.73,41.735,77.36,15.878,116.65,80.78,71.66,76.32,62.5,76.75,49.28,193.2583,40.973,27.17,103.57,54.48,38.45,20.89,20.93,46.35
2013-02-28,53.45,149.76,27.8,68.5,92.37,91.41,95.9,42.305,76.9,15.764,117.15,80.42,70.78,76.11,62.15,76.18,48.92,191.8256,40.7442,27.23,104.0,54.59,38.72,20.85,20.85,46.53
2013-03-01,53.52,150.53,27.95,69.03,91.36,92.58,95.68,45.5,77.28,15.375,116.9,80.69,71.74,76.7,62.37,76.49,48.91,193.8123,40.6488,27.41,103.77,55.33,38.7,20.83,21.02,46.72
2013-03-04,53.32,152.18,28.15,70.29,89.75,92.73,95.07,46.4725,77.09,15.002,117.49,80.52,73.26,77.2,62.89,76.68,49.1,195.9901,41.3258,27.365,103.28,55.8,38.82,20.74,21.27,47.11
2013-03-05,53.5,152.96,28.35,70.47,90.21,93.44,95.81,46.4425,78.66,15.399,117.93,81.46,73.72,77.66,64.12,77.05,49.49,197.27,41.24,27.45,104.45,56.48,38.68,21.21,21.51,47.69
2013-03-06,53.61,154.13,28.09,70.48,89.64,93.27,96.81,46.5925,79.08,15.202,118.47,81.07,73.38,77.39,64.65,77.2,50.03,199.0371,41.65,27.65,104.66,56.36,39.02,21.7,21.75,47.28
2013-03-07,53.8,156.62,28.14,70.25,89.65,92.95,97.09,46.1175,81.05,15.371,118.56,81.2,73.32,77.75,64.56,76.9,50.63,200.0304,41.2591,27.61,104.54,56.32,39.12,21.8,21.89,47.48
2013-03-08,53.81,152.98,28.0,71.37,90.51,93.0,98.71,46.4625,81.23,15.419,118.57,81.65,73.03,78.19,64.7,77.18,50.2,200.9474,40.973,27.345,105.71,57.39,39.22,21.83,21.61,47.96
2013-03-11,54.21,153.3,27.88,71.32,91.18,91.44,98.89,46.485,82.94,15.638,118.73,81.75,72.98,78.44,65.5,77.35,50.48,200.6609,41.6309,27.265,105.81,57.66,39.31,21.88,21.69,47.81
2013-03-12,54.83,151.85,27.91,70.75,89.74,91.75,98.76,45.1975,84.16,15.301,118.25,81.74,73.6,78.56,65.29,77.17,50.28,201.1098,42.9468,26.745,105.13,57.11,38.96,21.69,21.64,48.36
2013-03-13,54.48,151.91,27.92,70.76,89.28,91.54,99.38,45.2275,84.75,15.298,118.36,82.12,73.65,78.55,65.3,76.8,50.16,202.5521,42.5177,27.425,105.09,57.34,38.59,21.57,21.66,47.94
2013-03-14,54.73,154.02,28.14,70.24,88.7,92.18,99.31,44.6225,84.62,15.444,120.0,82.36,73.22,79.1,65.38,77.39,51.0,206.1244,42.2126,27.345,106.02,57.75,39.02,21.59,21.66,48.48
2013-03-15,54.73,154.84,28.07,69.05,88.83,91.82,99.67,44.125,86.43,15.852,119.78,82.28,72.5,79.19,66.09,76.34,50.02,205.2838,42.041,27.39,106.4,57.58,38.83,21.94,21.39,48.02
2013-03-18,55.0,151.95,28.1,69.35,89.36,90.39,98.57,43.5325,85.18,16.276,119.13,82.53,72.25,78.81,65.78,76.16,49.51,203.6505,41.6023,27.08,105.41,56.83,38.76,21.67,21.26,48.75
2013-03-19,55.17,148.84,28.18,68.79,88.27,92.4,98.4,42.8075,85.51,16.232,119.46,83.19,72.45,78.86,65.13,77.11,49.2,203.8702,41.6691,26.915,105.18,56.31,39.33,21.52,21.14,48.95
2013-03-20,54.88,150.13,28.3,68.88,86.94,94.05,98.77,43.1275,85.37,16.146,120.35,83.84,72.99,79.45,66.0,77.58,49.12,205.4176,42.0696,27.415,105.66,56.94,39.87,21.67,21.17,48.6
2013-03-21,55.06,145.38,28.11,68.95,86.83,94.31,98.53,43.1825,84.33,16.169,120.34,83.75,73.13,79.01,65.41,77.21,48.35,202.7431,41.7549,26.8,104.94,56.31,40.07,20.84,21.04,48.8
2013-03-22,54.46,146.6,28.25,69.56,87.48,96.56,99.27,44.015,84.82,16.494,121.18,83.69,74.28,79.74,66.22,77.27,48.78,202.5712,41.8598,29.765,106.42,56.78,40.04,20.75,21.33,49.02
2013-03-25,54.86,146.11,28.16,69.47,86.64,96.81,98.24,43.19,84.85,16.556,120.18,83.37,74.85,79.68,66.1,76.68,48.52,201.2913,41.6596,29.78,105.17,56.21,40.12,20.85,21.15,49.16
2013-03-26,55.65,146.54,28.15,70.05,87.0,98.67,98.5,43.3975,86.62,16.467,120.98,83.36,74.77,80.85,67.17,77.4,48.64,202.8386,42.327,29.735,106.07,56.63,40.69,20.84,21.75,49.48
2013-03-27,56.62,147.84,28.37,69.65,86.9,100.15,98.9,43.97,86.2,16.146,120.19,83.37,74.78,81.27,67.15,77.06,47.77,201.4345,42.0505,29.225,105.29,56.47,40.22,20.83,21.83,48.94
2013-03-28,57.21,147.15,28.61,69.78,86.97,102.51,99.69,44.7075,85.85,15.808,118.82,84.19,74.83,81.53,67.46,77.06,47.46,203.7365,42.1745,29.505,106.31,56.8,40.44,20.91,21.85,49.15
2013-03-29,57.21,147.15,28.61,69.78,86.97,102.51,99.69,44.7075,85.85,15.808,118.82,84.19,74.83,81.53,67.46,77.06,47.46,203.7365,42.1745,29.505,106.31,56.8,40.44,20.91,21.85,49.15
2013-04-01,58.97,146.04,28.61,69.67,85.64,102.31,99.05,43.8475,85.25,15.318,119.61,83.95,75.43,81.93,67.26,77.7,47.83,202.8577,42.2889,29.13,105.65,56.69,40.45,20.83,21.43,49.22
2013-04-02,61.74,146.68,28.8,71.02,84.88,106.4,100.26,43.8325,84.09,15.354,119.0,84.41,76.02,82.69,67.64,78.96,48.28,204.749,42.8229,29.45,106.52,57.46,40.72,21.22,21.46,49.5
2013-04-03,61.67,143.41,28.56,70.36,84.12,104.81,99.25,42.1275,84.36,15.423,117.78,83.72,76.0,82.07,66.25,78.12,46.85,203.1252,43.2519,29.455,105.68,57.25,40.17,21.2,21.05,48.99
2013-04-04,62.03,142.99,28.6,70.69,84.63,105.9,100.63,41.6025,84.95,15.276,118.07,84.34,76.2,82.41,66.73,78.54,47.49,201.8357,43.2138,29.67,105.82,57.59,40.54,21.04,21.14,49.3
2013-04-05,62.1,143.69,28.7,70.06,84.6,104.04,101.42,41.355,86.17,15.113,117.52,84.41,76.39,82.04,65.3,78.23,47.91,200.0209,43.0326,29.485,105.78,57.7,40.08,20.61,20.94,49.56
2013-04-08,61.89,143.82,28.59,71.22,84.19,105.1,101.5,41.715,86.75,15.222,117.81,84.73,77.29,81.11,65.6,78.79,48.58,199.9349,43.3664,29.975,105.75,58.82,40.86,20.57,21.09,49.43
2013-04-09,62.18,146.52,29.61,71.2,85.9,104.3,101.06,41.3325,87.21,15.249,118.64,85.27,78.12,81.52,65.22,78.26,48.68,199.8394,43.395,29.945,105.95,59.14,40.71,20.97,21.75,49.36
2013-04-10,62.41,149.46,30.28,71.69,86.57,108.27,101.49,42.195,87.82,15.56,119.64,84.81,77.37,82.02,65.4,79.24,49.25,202.4948,44.6632,30.145,107.69,60.11,41.07,21.45,22.25,49.86
2013-04-11,62.98,149.07,28.99,71.9,85.7,108.22,101.99,41.6275,88.53,15.514,120.95,86.06,77.79,82.32,65.74,79.67,49.31,203.3735,45.016,30.6,108.25,60.55,41.18,21.69,21.85,50.51
2013-04-12,63.03,149.12,28.83,73.62,85.05,111.57,103.59,42.38,88.89,15.35,119.94,86.26,78.56,82.74,65.68,80.08,49.01,201.9026,44.9206,30.29,107.68,60.55,41.08,21.54,21.68,50.86
2013-04-15,61.59,146.46,28.68,72.23,82.27,108.48,102.15,41.295,86.77,14.995,116.57,84.71,78.47,81.71,64.1,79.65,47.93,199.8776,44.3008,29.835,105.76,58.88,40.09,21.05,21.38,50.64
2013-04-16,62.81,144.1,28.98,72.46,82.61,110.85,103.04,42.5975,86.89,15.223,117.01,86.55,78.68,83.44,64.59,80.1,48.49,202.4948,44.7776,30.25,106.15,60.75,42.37,21.16,21.93,50.46
2013-04-17,62.03,140.6,28.875,72.8,81.47,109.44,102.54,41.8375,86.69,14.386,114.81,85.07,78.51,83.9,64.13,79.06,46.79,200.2692,44.5869,30.45,105.48,60.68,42.55,20.64,21.94,49.54
2013-04-18,59.69,138.6,28.79,72.48,80.46,107.46,101.91,41.03,86.12,13.999,115.59,84.1,77.16,83.18,65.04,79.87,46.64,197.8622,44.3962,30.09,104.98,59.99,42.1,20.58,22.23,50.91
2013-04-19,60.04,138.72,29.77,74.0,80.43,111.38,99.92,40.88,87.96,13.946,115.9,84.81,78.29,84.49,67.24,81.43,47.23,181.4812,45.2829,30.46,105.71,61.56,42.66,20.45,22.44,52.25
2013-04-22,59.22,139.52,30.8,73.86,82.71,113.34,99.32,40.32,86.94,14.238,116.57,84.58,77.97,84.83,66.66,81.4,47.35,179.4085,45.693,30.68,105.8,62.01,42.72,20.59,22.88,52.19
2013-04-23,58.54,142.94,30.6,73.38,84.1,112.76,99.76,41.08,88.18,14.5,117.48,86.35,79.09,85.45,67.45,82.54,48.17,183.019,46.37,30.84,107.39,62.59,42.7,20.91,23.37,52.32
2013-04-24,58.79,143.93,31.76,73.28,83.78,104.93,101.02,40.91,90.83,14.488,118.28,85.86,78.03,84.39,67.42,77.12,48.72,183.1145,45.7216,30.765,107.87,61.94,42.15,20.39,23.66,51.8
2013-04-25,59.34,144.76,31.94,73.37,84.51,108.66,100.94,40.76,91.67,14.585,118.51,85.27,78.65,85.22,68.13,76.58,49.0,185.2541,45.1495,31.035,104.88,62.0,42.35,20.64,23.38,53.22
2013-04-26,59.48,144.11,31.79,73.35,84.68,108.38,100.89,40.71,92.85,14.897,120.04,85.15,79.04,85.12,67.75,77.1,48.88,185.5979,45.6453,30.945,103.79,61.87,42.1,20.67,23.4,53.63
2013-04-29,60.01,145.11,32.61,73.67,84.8,106.67,102.18,41.01,91.9,15.361,121.32,85.48,78.39,85.58,67.63,77.68,48.92,190.2209,45.5976,31.315,103.83,63.0,42.24,20.98,23.76,53.46
2013-04-30,59.93,146.07,33.1,73.35,84.67,104.21,102.14,41.11,91.41,15.813,122.01,85.41,77.72,85.23,68.41,76.77,49.01,193.4589,44.8157,31.8,104.71,62.84,42.33,20.92,23.95,53.91
2013-05-01,59.72,142.61,32.72,72.76,83.08,104.52,101.38,41.56,91.18,15.689,120.27,84.1,78.06,84.23,68.28,76.99,48.01,190.6794,43.5666,31.68,104.55,63.21,42.21,20.38,23.99,52.4
2013-05-02,59.48,143.67,33.16,73.33,84.26,105.59,102.06,41.87,92.21,15.911,122.04,84.42,78.46,85.16,69.38,77.76,48.08,193.3156,43.6047,31.66,106.04,63.88,41.96,20.73,24.11,52.53
2013-05-03,58.92,145.37,33.49,73.96,86.98,106.48,102.92,42.24,93.74,16.071,123.49,85.41,79.25,85.75,70.23,78.19,47.57,195.3406,43.5475,32.275,107.83,64.8,42.24,20.83,23.96,52.68
2013-05-06,60.2,148.45,33.75,75.26,87.59,104.83,102.07,42.44,94.19,16.454,123.25,85.31,78.83,84.68,70.06,77.75,48.18,193.6882,42.8896,31.98,107.84,65.06,42.08,20.81,23.91,52.05
2013-05-07,60.5,149.32,33.31,75.07,89.79,104.46,102.29,42.42,94.79,16.382,123.04,86.02,78.83,85.53,70.24,77.94,49.14,194.5,43.1661,31.955,108.01,66.07,42.7,20.38,24.15,52.92
2013-05-08,62.51,150.26,32.99,75.42,90.31,105.07,100.95,42.37,94.04,16.566,123.36,87.28,78.25,85.46,70.31,78.44,49.76,195.6367,42.8991,31.95,108.2,65.99,42.46,20.72,24.25,53.11
2013-05-09,62.01,148.54,32.66,75.87,89.95,104.56,99.69,43.15,94.61,16.313,123.64,86.46,78.4,85.15,70.21,78.21,49.04,194.1275,43.3759,31.87,109.92,66.67,42.12,20.83,24.36,52.71
2013-05-10,62.91,149.1,32.69,76.01,88.62,106.72,100.2,44.17,94.24,16.178,123.23,86.49,78.89,85.76,70.08,78.76,48.96,195.3024,43.8145,32.38,110.48,67.2,42.15,21.1,24.5,52.89
2013-05-13,62.39,149.63,33.03,76.67,88.07,106.89,100.38,43.96,94.76,16.241,122.85,86.5,78.5,85.85,69.79,78.59,49.67,193.3921,44.0243,32.325,110.5,67.32,42.19,21.27,24.08,52.55
2013-05-14,61.73,154.52,33.52,77.32,87.55,107.94,101.2,44.98,96.11,15.852,125.0,87.9,78.78,86.97,71.51,79.47,50.23,194.0989,44.482,32.955,110.59,67.47,42.52,21.27,23.84,53.17
2013-05-15,61.61,155.61,33.85,77.88,87.0,107.42,101.95,44.79,97.02,15.321,123.01,87.78,79.86,87.64,72.78,80.68,51.09,194.2039,44.5583,32.915,111.5,67.67,42.92,21.21,24.2,53.6
2013-05-16,62.14,154.47,34.08,76.75,86.78,104.97,101.12,46.15,96.58,15.519,122.76,86.87,78.5,87.45,72.23,80.2,50.97,195.5125,44.215,32.22,111.07,66.47,43.09,23.87,23.94,53.2
2013-05-17,62.84,158.18,34.87,76.86,87.67,105.63,101.54,46.79,98.92,15.474,123.42,86.5,77.87,88.09,73.32,80.02,52.3,199.0944,43.8527,32.66,111.39,66.58,42.97,24.24,24.04,53.35
2013-05-20,62.56,158.9,35.06,76.76,88.33,102.18,101.54,47.01,98.72,15.812,124.78,85.55,77.4,88.01,74.4,79.09,52.29,198.292,43.1089,32.665,111.72,66.12,42.38,23.94,24.08,52.74
2013-05-21,62.87,160.73,34.85,78.71,88.1,104.24,102.14,46.33,98.75,15.702,125.94,83.63,77.39,88.59,75.11,78.8,53.02,199.295,45.1304,32.615,112.01,65.83,42.34,24.01,24.15,52.07
2013-05-22,62.28,159.34,34.61,79.69,87.7,104.53,101.74,45.78,97.93,15.764,124.93,83.77,77.03,88.46,74.44,78.82,53.63,197.7094,44.5392,32.225,110.79,65.57,42.25,23.34,24.07,51.47
