Date,KMB IB Equity,HCLT IB Equity,NTPC IB Equity,NEST IB Equity,BHARTI IB Equity,RELIANCE IB Equity,TCS IB Equity,ITC IB Equity,MM IB Equity,UTCEM IB Equity,TATA IB Equity,SUNP IB Equity,WPRO IB Equity,HUVR IB Equity,INFO IB Equity,MSIL IB Equity,BAF IB Equity,HDFCB IB Equity,ICICIBC IB Equity,APNT IB Equity,SBIN IB Equity,TTAN IB Equity,TTMT IB Equity,IIB IB Equity,JSTL IB Equity,LT IB Equity,AXSB IB Equity
2016-10-04,791.65,408.98,126.5,6650.05,291.51,494.19,1200.55,241.45,707.68,3955.6,36.6,764.3,180.56,859.95,524.4,5679.95,1084.15,644.78,234.73,1192.3,259.25,405.4,549.35,1224.15,178.45,965.93,546.8
2016-10-05,781.7,407.83,127.29,6758.4,290.3,491.53,1191.28,240.3,699.45,4033.65,36.62,759.6,179.61,871.3,520.58,5691.8,1072.65,642.2,232.41,1208.85,260.55,405.1,558.1,1214.8,178.89,968.77,535.7
2016-10-06,782.35,400.65,124.21,6709.85,290.97,501.37,1192.13,238.0,686.15,3963.15,36.52,752.85,179.14,883.7,513.33,5711.6,1077.85,641.38,228.73,1208.05,256.85,398.95,551.25,1220.75,176.42,969.7,530.95
2016-10-07,780.1,402.9,123.63,6719.25,288.54,500.85,1184.13,239.15,686.93,3939.3,38.12,751.2,178.73,878.35,506.33,5682.45,1083.3,640.55,227.82,1185.6,258.25,395.1,565.7,1221.4,177.47,969.9,533.35
2016-10-10,780.2,406.55,122.04,6630.95,284.89,494.53,1190.05,240.15,689.05,3978.15,39.16,754.35,178.86,876.05,514.78,5712.35,1074.25,642.2,227.36,1211.95,256.0,403.65,562.1,1221.55,181.33,967.47,531.4
2016-10-11,780.2,406.55,122.04,6630.95,284.89,494.53,1190.05,240.15,689.05,3978.15,39.16,754.35,178.86,876.05,514.78,5712.35,1074.25,642.2,227.36,1211.95,256.0,403.65,562.1,1221.55,181.33,967.47,531.4
2016-10-12,780.2,406.55,122.04,6630.95,284.89,494.53,1190.05,240.15,689.05,3978.15,39.16,754.35,178.86,876.05,514.78,5712.35,1074.25,642.2,227.36,1211.95,256.0,403.65,562.1,1221.55,181.33,967.47,531.4
2016-10-13,771.15,401.63,120.29,6539.85,276.28,477.27,1164.25,239.15,684.55,3982.3,38.82,740.35,178.91,861.95,526.03,5724.2,1054.95,631.95,219.27,1212.9,249.7,388.85,544.3,1218.6,176.93,957.6,518.75
2016-10-14,781.3,406.35,120.75,6859.05,275.65,486.52,1182.95,239.8,678.53,4038.4,38.64,745.65,177.94,841.95,513.7,5681.4,1061.5,630.72,219.86,1207.85,251.9,386.05,555.45,1218.15,174.49,981.67,520.65
2016-10-17,767.85,404.5,122.88,6772.15,271.5,478.38,1181.45,240.45,656.7,4008.7,38.53,734.05,176.81,849.4,511.03,5599.95,1078.8,618.9,235.05,1182.9,253.1,385.55,547.05,1206.7,172.21,964.87,518.85
2016-10-18,777.2,417.13,123.17,6825.0,276.15,487.02,1199.15,245.8,665.93,4015.25,39.86,743.95,180.51,854.55,519.1,5626.05,1115.65,628.7,245.82,1177.15,256.9,389.05,553.55,1213.15,178.08,992.33,532.3
2016-10-19,774.05,415.0,124.13,6787.2,276.96,490.45,1197.1,239.8,664.45,4031.7,39.91,750.4,185.46,846.0,520.8,5607.7,1118.35,629.28,240.91,1169.45,254.8,387.65,550.25,1210.4,174.53,990.53,535.35
2016-10-20,771.55,407.63,124.04,6835.45,278.76,491.17,1199.93,239.3,663.25,4008.2,40.19,746.7,185.81,840.55,518.47,5644.5,1120.7,627.67,252.27,1167.2,259.95,389.1,547.3,1206.6,174.08,1002.7,538.8
2016-10-21,780.95,415.53,124.54,6852.85,278.85,480.3,1214.35,239.85,663.5,3981.2,40.09,746.75,187.2,851.1,519.05,5649.8,1133.6,635.17,252.45,1153.5,258.4,379.4,544.55,1221.2,173.49,1007.0,526.6
2016-10-24,787.45,405.35,126.21,6847.5,276.24,479.91,1213.93,241.2,669.72,3977.25,39.98,747.15,181.41,849.05,514.5,5712.1,1128.35,632.7,258.68,1127.55,262.85,377.2,559.1,1215.55,171.02,996.37,521.3
2016-10-25,784.9,402.08,126.79,6782.75,280.34,478.26,1199.32,238.75,652.92,4017.2,38.98,747.75,180.47,832.05,508.68,5781.95,1141.5,625.2,262.82,1140.0,261.3,372.7,553.1,1209.1,170.79,989.6,529.05
2016-10-26,810.9,395.28,126.63,6821.7,286.65,475.67,1198.47,238.9,654.92,3938.55,37.42,739.55,177.15,842.8,507.43,5871.95,1149.85,620.2,253.23,1122.7,259.05,374.8,529.5,1202.6,166.96,988.47,486.5
2016-10-27,806.75,387.38,126.67,6924.75,291.15,473.12,1206.63,243.3,650.4,3945.65,37.25,745.2,173.49,840.6,503.08,5859.75,1105.15,624.35,258.14,1086.35,255.05,369.05,521.85,1182.7,163.59,982.27,485.25
2016-10-28,816.35,382.13,126.88,6960.5,287.19,475.38,1199.63,242.55,655.38,3972.25,37.94,743.75,173.14,838.2,498.73,5875.3,1072.95,629.7,251.91,1070.0,257.85,374.45,535.85,1201.1,165.81,985.27,486.6
2016-10-31,820.45,384.0,126.04,6942.65,287.05,474.34,1197.3,241.9,659.03,3971.4,37.96,748.25,174.38,840.25,501.25,5898.9,1080.6,626.85,251.82,1075.35,257.85,381.85,532.35,1194.7,165.96,984.43,487.8
2016-11-01,805.9,386.4,129.13,6786.1,285.43,473.03,1173.85,239.85,661.25,3975.3,39.18,733.85,172.84,835.25,494.43,5878.5,1061.75,629.9,250.32,1075.8,258.4,374.25,530.95,1210.15,165.95,976.4,475.45
2016-11-02,803.5,382.08,130.08,6748.55,278.94,462.09,1152.22,237.3,684.68,3894.95,38.8,714.7,171.73,841.45,490.55,5798.6,1021.75,623.03,247.14,1062.05,251.3,377.45,514.0,1226.2,163.39,964.23,475.7
2016-11-03,805.5,381.03,127.46,6711.95,278.98,462.72,1159.97,240.35,679.28,3907.3,37.83,705.0,168.13,839.75,483.45,5806.6,1030.0,628.3,245.27,1036.95,245.65,376.65,510.25,1230.7,159.85,963.03,475.55
2016-11-04,799.45,397.1,127.83,6637.15,276.51,453.85,1165.05,249.1,686.22,3851.85,37.81,652.75,169.67,847.4,485.4,5714.65,994.15,621.85,245.18,1042.65,242.85,368.5,512.1,1219.1,158.92,945.93,478.1
2016-11-07,801.55,407.4,129.33,6527.05,275.15,452.12,1139.68,256.7,688.75,3908.7,38.6,657.25,169.11,838.15,489.38,5720.7,993.5,624.95,253.41,1037.65,252.7,370.25,507.3,1214.1,160.09,933.23,484.4
2016-11-08,810.95,404.18,128.42,6451.05,274.88,452.52,1141.85,255.75,692.33,3958.1,38.33,635.25,169.86,842.7,491.4,5661.95,983.85,627.3,257.45,1056.5,252.6,370.6,540.2,1213.0,165.44,930.83,490.8
2016-11-09,823.85,391.93,128.42,6398.4,271.32,453.74,1085.53,248.65,668.58,3781.85,37.51,661.1,167.7,827.5,477.93,5396.7,928.35,625.95,255.95,1051.3,259.75,348.35,534.4,1199.45,168.02,927.07,487.75
2016-11-10,820.0,394.08,129.0,6429.0,277.77,455.75,1079.03,250.8,660.68,3841.2,40.98,666.95,166.76,821.65,469.3,5324.8,929.6,638.1,265.95,1014.5,281.6,349.0,534.15,1214.65,175.87,942.43,506.55
2016-11-11,814.45,381.8,126.71,6270.15,271.95,451.87,1052.53,243.0,620.92,3634.7,40.04,688.95,165.53,800.9,460.93,5136.15,857.85,637.85,251.82,963.6,272.9,334.4,507.4,1193.0,171.74,926.5,498.4
2016-11-14,814.45,381.8,126.71,6270.15,271.95,451.87,1052.53,243.0,620.92,3634.7,40.04,688.95,165.53,800.9,460.93,5136.15,857.85,637.85,251.82,963.6,272.9,334.4,507.4,1193.0,171.74,926.5,498.4
2016-11-15,788.35,384.25,125.04,5980.1,272.99,445.64,1061.05,237.7,619.08,3367.3,36.92,682.5,168.02,805.2,462.38,4842.7,814.0,627.63,244.82,892.2,278.1,328.0,457.25,1093.85,169.22,913.23,479.15
2016-11-16,768.95,388.15,125.0,5977.6,278.98,444.85,1095.13,230.7,614.8,3370.05,36.75,667.95,166.54,806.55,470.05,4983.4,897.05,621.95,242.05,934.35,277.15,319.15,457.9,1095.35,169.84,914.73,472.05
2016-11-17,775.65,380.1,126.38,5958.1,267.09,442.8,1071.07,232.35,609.83,3337.55,36.86,670.7,164.89,812.15,464.78,4932.9,870.0,614.85,243.36,918.25,277.65,316.1,472.6,1100.0,165.68,913.97,474.4
2016-11-18,779.3,381.23,132.17,5892.25,273.08,445.6,1061.57,227.9,619.53,3393.0,36.13,688.25,163.91,803.85,459.9,4960.2,878.95,605.8,240.5,907.25,275.7,303.05,471.0,1101.0,169.08,912.6,473.45
2016-11-21,762.5,379.58,129.08,5855.0,269.93,447.13,1066.28,224.35,599.92,3323.0,34.86,690.75,165.62,799.65,455.58,4788.35,832.75,599.25,237.77,899.7,257.75,304.1,456.9,1058.4,162.46,898.83,465.85
2016-11-22,769.05,380.45,128.5,5892.95,274.03,451.73,1067.15,226.2,608.92,3424.45,35.46,689.75,168.71,819.8,456.98,4930.5,856.7,598.65,239.41,907.35,257.4,306.75,464.9,1071.2,163.81,886.13,471.3
2016-11-23,764.15,381.38,133.29,5962.8,270.69,454.51,1078.35,224.55,596.63,3451.3,36.81,701.05,168.06,830.5,460.25,4881.55,848.45,592.45,240.91,942.5,258.75,312.45,471.4,1064.45,165.08,905.23,480.45
2016-11-24,743.35,383.08,130.67,6139.05,271.73,447.02,1093.25,223.6,582.25,3482.35,37.36,683.6,169.11,826.9,466.35,4838.55,821.45,583.45,236.05,937.7,261.7,307.85,453.05,1041.5,161.57,901.7,468.0
2016-11-25,749.75,400.48,134.54,6159.75,271.14,448.37,1150.43,228.75,587.55,3497.0,38.25,712.15,174.34,833.0,488.65,4873.6,877.7,594.58,236.23,945.15,260.95,317.25,453.25,1073.1,167.43,913.13,471.35
2016-11-28,750.05,401.58,136.92,6291.4,286.15,445.12,1138.65,233.5,581.95,3503.0,38.19,713.8,173.04,837.25,489.83,4897.1,878.7,592.67,232.14,938.0,253.6,306.65,454.8,1049.5,172.33,904.1,472.8
2016-11-29,743.85,402.83,135.96,6270.9,292.19,449.36,1129.2,231.2,593.47,3537.35,38.37,706.3,174.09,834.0,486.33,5090.85,908.4,589.53,232.5,958.4,252.95,312.85,459.8,1059.95,170.29,903.03,465.3
2016-11-30,756.2,401.4,135.96,6256.65,292.46,447.96,1138.38,232.9,592.97,3594.2,38.93,710.3,174.41,844.3,487.73,5263.45,919.4,599.8,240.91,969.85,258.4,322.05,459.35,1089.4,172.65,921.7,469.75
2016-12-01,744.4,400.85,134.67,6281.05,287.59,449.97,1133.22,233.35,579.97,3562.5,38.43,721.8,175.37,846.1,488.03,5249.25,914.15,598.03,235.77,939.05,255.75,323.85,448.15,1078.85,167.58,923.6,465.9
2016-12-02,723.35,396.68,134.29,6238.15,287.28,449.11,1111.95,228.4,571.92,3585.15,38.12,719.45,172.54,833.0,482.05,5068.45,884.95,595.6,236.05,905.55,254.4,312.8,433.05,1056.2,165.64,906.83,459.8
2016-12-05,727.95,396.28,135.13,6248.85,295.12,448.57,1093.22,232.45,590.72,3589.45,38.8,713.05,171.17,845.8,480.7,5204.3,902.65,597.85,237.05,937.95,256.7,325.5,439.6,1081.8,164.97,905.4,461.0
2016-12-06,734.5,392.5,136.17,6263.95,296.56,452.75,1095.22,230.25,587.6,3603.95,39.25,706.0,171.6,837.75,483.48,5141.7,898.85,596.6,237.45,934.1,259.15,323.45,441.35,1080.95,164.76,908.23,456.7
2016-12-07,732.7,392.38,135.92,6293.2,296.42,451.1,1079.1,227.55,592.13,3566.55,38.7,663.95,169.95,834.8,483.3,5118.2,892.35,590.55,234.95,932.7,255.35,324.0,445.25,1075.0,164.74,902.3,447.55
2016-12-08,748.9,397.58,135.83,6319.2,298.95,460.06,1098.45,233.0,603.17,3596.05,40.48,675.55,172.07,842.1,492.38,5241.0,910.95,599.95,238.36,935.4,259.75,325.85,461.3,1096.85,165.64,911.27,449.5
2016-12-09,745.15,400.63,136.75,6369.45,298.32,463.15,1096.72,235.8,594.55,3576.1,40.37,673.0,172.01,844.8,493.68,5235.8,895.45,599.05,243.95,941.65,266.0,326.55,464.05,1111.9,164.64,907.63,456.3
2016-12-12,729.95,399.8,137.88,6324.35,295.48,463.92,1103.13,232.55,584.0,3461.85,39.78,676.3,170.33,833.15,488.75,5145.95,844.8,591.92,240.59,910.25,263.4,321.75,454.55,1085.1,162.26,910.0,444.6
2016-12-13,730.45,399.88,137.42,6327.45,297.28,469.24,1100.43,235.3,584.35,3363.05,39.46,683.0,173.85,829.75,495.03,5160.85,837.4,592.9,240.68,908.95,265.5,320.9,470.35,1090.05,163.22,916.93,452.35
2016-12-14,726.25,409.95,136.33,6235.8,290.61,478.31,1103.95,233.1,587.33,3316.35,39.17,679.05,174.39,822.05,499.53,5142.1,845.4,589.8,236.95,913.25,262.7,322.15,472.6,1071.1,163.08,906.87,466.95
2016-12-15,723.9,415.88,133.58,6166.55,287.01,475.69,1129.75,229.8,591.15,3268.3,39.32,649.45,174.98,817.2,496.63,5151.75,853.05,588.28,236.68,905.8,265.0,315.45,463.45,1081.65,163.19,905.5,477.1
2016-12-16,720.5,410.28,133.29,6079.05,279.34,477.2,1140.88,226.55,588.78,3178.15,38.85,647.1,173.89,817.3,502.1,5183.75,850.5,590.5,232.36,900.9,264.75,322.0,472.5,1083.2,161.82,905.93,472.75
2016-12-19,719.55,412.38,133.54,6019.4,274.97,479.28,1143.75,227.1,588.05,3107.95,38.56,632.2,173.64,811.0,501.1,5120.1,822.65,588.35,233.82,879.7,261.4,316.85,471.7,1085.55,160.19,896.73,467.5
2016-12-20,717.95,414.5,134.83,5934.3,272.41,477.9,1168.88,229.4,589.4,3148.75,37.89,628.55,175.05,801.1,505.2,5102.35,805.55,590.8,228.73,868.7,254.55,317.4,472.8,1070.85,159.11,902.03,461.6
2016-12-21,719.75,410.15,136.5,5857.1,272.32,478.96,1156.38,226.1,596.58,3192.3,37.98,614.4,173.46,796.55,501.85,5144.65,788.25,589.97,230.32,866.3,255.15,319.3,468.75,1085.95,158.91,894.9,457.9
2016-12-22,712.75,408.95,133.63,5771.8,264.2,475.58,1154.93,227.25,591.58,3152.35,36.81,609.2,173.01,789.1,492.6,5084.25,766.2,586.25,230.0,869.55,249.75,309.95,469.65,1061.05,156.88,877.6,448.45
2016-12-23,713.3,397.05,134.29,5826.75,266.32,477.48,1145.1,224.8,585.88,3105.7,36.66,623.8,172.11,790.95,494.65,5193.25,808.7,593.22,229.05,873.75,249.25,314.0,466.15,1062.6,156.87,891.3,438.45
2016-12-26,709.7,395.5,133.29,5827.1,267.0,472.49,1146.05,225.05,574.45,3086.25,35.69,611.75,171.02,800.85,491.5,5164.85,809.7,587.47,225.82,867.15,244.1,307.75,458.3,1060.95,153.44,891.73,431.75
2016-12-27,711.75,401.55,133.38,5886.05,269.84,480.3,1160.93,234.1,583.33,3156.85,36.84,620.4,174.0,806.4,499.63,5226.9,809.85,592.7,230.27,876.35,248.7,316.3,466.5,1063.55,157.97,902.97,437.45
2016-12-28,712.4,403.68,134.0,5884.8,270.56,474.79,1157.9,235.35,586.65,3158.35,36.43,621.6,176.01,810.65,499.58,5230.85,820.25,594.08,228.73,876.6,247.25,313.7,463.15,1082.25,158.44,900.43,439.5
2016-12-29,713.15,409.8,136.25,5967.2,273.17,480.54,1175.38,235.5,587.28,3214.95,36.82,613.85,177.08,817.45,497.05,5312.3,832.45,600.72,228.32,881.3,247.55,321.15,470.75,1104.75,159.83,894.23,444.15
2016-12-30,719.05,413.7,137.25,6029.8,275.2,487.38,1180.97,240.95,592.22,3245.75,36.69,629.75,177.75,826.3,505.35,5323.0,839.25,602.1,232.09,891.35,249.75,325.75,471.35,1107.45,162.46,899.6,450.0
2017-01-02,714.05,414.65,137.25,5993.25,280.29,488.73,1179.53,241.2,612.45,3364.65,38.08,634.8,177.24,824.55,500.8,5466.1,869.95,598.65,228.91,903.55,243.6,333.05,487.25,1087.0,163.43,907.2,446.7
2017-01-03,710.9,417.5,137.96,6054.45,273.67,492.14,1184.25,243.25,611.6,3327.6,37.82,636.0,175.31,829.65,497.33,5510.3,883.7,595.2,231.18,898.55,244.85,348.15,481.25,1101.25,164.53,912.0,455.2
2017-01-04,694.9,429.53,137.33,5892.75,283.18,482.35,1189.28,244.7,610.58,3298.9,38.0,637.6,178.41,821.0,499.15,5509.55,870.3,593.05,228.27,906.15,242.9,358.6,486.5,1100.5,163.0,917.33,453.5
2017-01-05,698.65,422.05,137.29,5908.85,289.44,486.16,1167.28,246.5,612.97,3380.1,39.32,643.25,180.13,832.25,498.2,5635.15,898.45,591.72,233.77,916.45,245.45,357.9,501.95,1127.45,175.7,929.3,457.9
2017-01-06,715.5,407.05,136.58,5905.15,288.31,484.04,1141.8,242.65,610.1,3330.5,39.37,640.95,176.21,832.7,485.73,5613.1,878.4,596.6,234.68,927.7,245.95,354.9,497.8,1144.1,175.25,927.43,454.9
2017-01-09,710.05,420.23,135.83,5888.05,287.5,486.03,1151.88,245.8,601.67,3296.95,39.59,632.9,177.24,830.85,485.28,5648.15,877.0,597.45,234.55,910.3,247.0,354.05,500.35,1159.7,176.1,920.43,452.65
2017-01-10,711.75,418.08,135.33,5874.5,288.49,490.54,1157.72,248.9,606.47,3282.6,40.42,638.3,178.69,830.35,485.3,5675.35,899.9,606.17,236.64,924.35,247.85,361.75,515.3,1161.85,178.25,924.23,447.35
2017-01-11,726.4,416.35,137.0,5903.3,290.97,489.18,1161.53,247.5,614.47,3351.5,42.04,647.7,178.54,840.55,484.5,5752.2,895.65,616.3,240.86,934.1,251.9,360.35,518.9,1233.45,187.55,941.87,453.55
2017-01-12,724.9,422.63,144.79,5845.75,289.89,488.76,1171.65,244.3,607.6,3348.5,42.0,643.9,181.26,825.75,500.03,5785.35,891.85,617.25,244.0,932.75,251.1,363.2,518.35,1215.7,188.4,966.07,455.2
2017-01-13,727.5,423.85,142.54,5907.4,288.45,491.91,1126.0,249.5,608.63,3319.35,41.88,651.25,181.76,827.95,487.58,5701.1,900.8,616.33,243.23,932.85,250.9,357.2,514.65,1215.45,188.9,958.93,472.95
2017-01-16,731.4,415.35,142.0,5897.9,286.51,485.98,1129.28,248.8,606.2,3336.1,43.0,643.6,181.2,827.05,477.85,5688.65,916.8,623.8,244.73,934.75,255.75,362.15,526.55,1216.75,189.3,961.73,476.9
2017-01-17,726.15,418.2,146.38,5883.05,286.19,469.87,1138.82,251.85,602.83,3384.95,42.61,648.15,180.24,840.55,478.03,5666.5,912.3,619.22,244.05,960.15,256.15,359.9,523.25,1213.6,186.7,964.23,486.35
2017-01-18,732.2,421.65,143.96,5902.85,282.72,465.88,1147.5,250.9,608.05,3494.65,43.87,649.85,180.66,864.6,475.45,5677.15,929.65,621.97,243.95,961.15,257.6,366.7,523.15,1227.45,190.9,967.17,488.35
2017-01-19,728.8,421.9,145.04,5895.75,285.29,466.46,1145.15,253.95,605.53,3455.1,43.82,644.2,179.21,860.25,479.28,5714.3,925.6,617.42,245.18,960.05,258.3,371.6,530.7,1219.6,192.3,963.67,483.7
2017-01-20,722.9,419.25,142.08,5891.4,289.03,462.83,1143.72,255.45,595.83,3470.2,42.65,640.9,178.99,861.1,474.4,5672.15,907.3,618.33,239.45,965.8,251.0,360.7,523.15,1220.55,186.05,943.03,450.5
2017-01-23,730.85,428.58,141.63,5903.05,287.86,458.43,1152.85,259.45,594.05,3518.1,43.31,634.5,179.74,863.25,475.88,5703.8,929.25,622.4,234.05,964.25,254.1,364.0,532.15,1231.5,194.2,929.0,445.1
2017-01-24,742.85,424.6,143.71,5962.0,285.11,463.67,1159.0,259.75,609.97,3652.5,43.55,642.15,180.41,860.95,472.55,5739.15,929.45,633.88,233.73,973.85,254.7,364.2,541.4,1251.65,194.0,946.43,451.25
2017-01-25,794.65,420.9,142.63,5967.8,280.79,458.77,1176.35,264.85,621.47,3681.5,43.99,636.1,177.54,869.1,468.33,5796.8,1000.15,643.78,236.14,977.2,259.3,372.05,548.0,1264.9,195.6,966.3,463.7
2017-01-26,794.65,420.9,142.63,5967.8,280.79,458.77,1176.35,264.85,621.47,3681.5,43.99,636.1,177.54,869.1,468.33,5796.8,1000.15,643.78,236.14,977.2,259.3,372.05,548.0,1264.9,195.6,966.3,463.7
2017-01-27,785.35,422.13,147.38,5921.45,291.51,462.58,1179.03,257.5,625.78,3685.15,44.02,639.7,174.79,855.8,471.08,5921.5,994.6,646.5,247.32,969.1,266.5,372.4,544.35,1253.55,195.35,959.77,472.75
2017-01-30,773.35,419.85,145.96,5899.8,313.32,471.16,1167.1,255.9,623.13,3692.75,43.34,644.85,174.24,853.5,474.18,5900.95,1054.2,642.42,246.23,971.45,263.0,370.35,532.5,1239.35,196.3,962.23,472.4
2017-01-31,772.55,404.43,143.96,5842.2,313.55,470.82,1114.95,258.05,619.67,3693.75,43.38,631.55,171.41,855.15,464.65,5896.5,1036.2,643.47,244.59,970.8,260.0,362.8,523.6,1252.55,198.4,963.17,465.9
2017-02-01,775.6,407.13,142.13,5909.05,310.98,473.44,1084.72,269.7,648.45,3783.25,44.41,624.85,170.72,853.85,458.28,6172.85,1066.8,653.1,255.36,990.35,270.3,369.35,541.7,1308.1,197.25,993.83,475.9
2017-02-02,770.55,412.85,143.75,6005.9,318.59,471.43,1102.9,273.7,632.28,3726.9,44.7,641.35,170.7,844.9,467.68,6144.85,1054.35,649.25,259.59,989.1,272.7,387.95,530.85,1283.5,193.75,982.2,482.45
2017-02-03,766.35,414.73,143.29,6078.55,318.73,466.44,1116.88,272.45,631.53,3737.5,44.27,647.15,171.26,848.3,467.48,6118.0,1046.75,655.65,255.82,985.35,277.4,379.7,522.5,1303.25,191.0,986.3,489.65
2017-02-06,767.35,410.7,144.33,6283.3,319.59,469.33,1120.28,276.4,633.65,3748.15,44.33,674.3,172.89,860.45,467.23,6151.2,1072.1,656.88,263.95,991.85,277.05,391.35,525.3,1314.0,191.7,989.97,496.95
2017-02-07,774.0,407.38,144.42,6155.4,317.38,465.09,1122.4,277.1,629.33,3703.4,44.4,669.55,171.58,854.95,472.38,6205.9,1060.1,653.72,261.68,996.8,277.5,393.4,506.8,1325.7,189.05,1000.03,492.6
2017-02-08,767.65,404.1,143.29,6169.0,317.96,462.81,1131.32,274.7,639.22,3716.55,44.16,662.3,172.54,853.95,468.23,6193.7,1050.3,653.4,259.86,997.75,277.3,425.15,513.0,1320.15,189.5,1001.9,487.5
2017-02-09,770.3,409.7,140.29,6175.55,320.4,465.99,1162.13,277.4,646.03,3755.1,43.14,656.75,174.24,849.8,474.05,6155.65,1041.75,649.75,259.09,1002.35,275.85,427.1,512.8,1304.4,193.45,992.73,484.95
2017-02-10,778.25,414.05,142.0,6161.25,322.43,464.91,1198.35,273.05,639.03,3762.4,43.88,655.1,175.54,850.45,484.03,6110.8,1053.75,652.25,255.91,992.7,276.25,430.75,509.4,1322.75,192.6,1000.73,488.5
2017-02-13,791.35,413.48,143.58,6180.75,322.79,464.03,1205.15,270.5,648.63,3773.8,44.33,654.95,178.11,862.9,491.75,6022.55,1058.25,655.22,256.09,984.3,271.4,428.45,505.4,1337.9,187.8,998.17,490.35
2017-02-14,790.4,415.15,142.33,6209.8,332.56,473.01,1201.47,270.8,651.0,3714.55,44.3,650.15,178.09,848.25,493.65,5938.8,1058.7,655.3,259.0,980.3,270.5,427.7,486.8,1330.2,181.75,995.27,487.05
2017-02-15,784.45,414.65,140.79,6173.6,329.27,474.2,1207.85,273.4,650.67,3676.75,43.16,622.5,177.98,848.9,491.18,5860.5,1040.05,661.22,255.14,981.35,268.65,412.4,436.55,1315.55,183.55,986.73,487.95
2017-02-16,792.2,421.7,141.75,6194.4,330.04,480.54,1223.45,266.7,658.18,3718.3,44.07,649.3,180.23,846.65,505.95,6027.05,1091.65,663.68,253.45,969.75,270.4,423.7,445.9,1319.75,187.3,980.27,493.0
2017-02-17,796.2,419.3,141.33,6254.25,333.01,485.24,1204.07,268.25,658.43,3719.55,43.9,675.45,178.39,842.35,499.85,5989.0,1088.85,688.58,257.32,960.95,268.8,430.95,452.7,1336.85,184.95,985.33,489.0
2017-02-20,797.35,420.83,143.0,6266.5,338.56,484.49,1253.25,265.85,657.6,3754.05,45.66,679.6,178.33,852.8,505.85,6091.9,1100.35,703.6,256.55,975.4,269.25,433.5,455.5,1336.6,188.15,987.77,480.6
2017-02-21,797.0,426.15,143.67,6354.1,327.11,491.06,1232.15,263.35,657.45,3769.25,46.02,673.25,178.33,862.8,506.48,6062.7,1095.65,706.15,259.0,991.15,270.65,457.25,458.95,1330.65,187.15,988.63,504.6
2017-02-22,795.6,418.4,138.83,6396.35,325.49,544.93,1204.78,263.5,655.65,3774.6,45.34,670.4,177.58,864.85,495.93,6079.3,1079.2,699.6,259.95,1020.05,271.8,440.1,460.15,1327.55,185.05,984.83,524.45
2017-02-23,808.85,421.3,137.75,6366.65,329.91,533.63,1240.82,265.7,654.28,3789.55,45.51,675.4,182.08,858.35,504.53,6034.7,1068.05,697.35,258.59,1008.8,270.5,432.65,462.0,1339.7,186.45,990.7,527.65
2017-02-24,808.85,421.3,137.75,6366.65,329.91,533.63,1240.82,265.7,654.28,3789.55,45.51,675.4,182.08,858.35,504.53,6034.7,1068.05,697.35,258.59,1008.8,270.5,432.65,462.0,1339.7,186.45,990.7,527.65
2017-02-27,800.2,420.25,137.63,6358.45,320.58,558.9,1244.45,264.35,648.03,3747.35,45.11,674.85,183.3,866.5,506.38,5951.55,1088.75,696.93,253.5,1001.55,268.15,434.05,457.3,1320.05,185.3,978.83,508.85
2017-02-28,801.0,420.05,135.92,6255.05,329.09,558.74,1233.25,262.15,653.47,3772.45,45.28,678.95,183.19,864.9,506.15,5922.85,1107.3,694.6,251.27,1024.45,269.2,436.65,456.15,1313.9,186.7,980.17,506.15
2017-03-01,825.1,424.83,133.38,6231.8,326.8,556.89,1240.03,268.6,673.9,3734.8,46.93,694.3,183.06,874.5,512.5,5921.0,1075.35,694.93,253.64,1030.8,271.95,437.75,449.1,1325.75,189.7,983.53,513.3
2017-03-02,815.65,421.23,130.04,6181.8,321.21,556.49,1250.57,264.55,662.3,3804.25,46.44,676.05,183.47,877.55,510.33,5918.8,1047.4,689.78,252.95,1028.3,267.0,430.15,461.05,1306.85,183.35,983.33,506.3
2017-03-03,809.0,426.33,129.83,6174.5,320.49,567.86,1246.18,261.95,659.75,3801.6,46.44,685.8,184.65,877.15,515.58,5891.8,1043.7,688.28,250.77,1014.5,265.15,439.3,460.1,1301.1,183.85,979.37,512.8
2017-03-06,818.35,427.95,132.08,6271.8,326.3,588.82,1235.32,263.8,663.18,3819.75,46.24,683.25,184.44,872.65,516.92,5936.6,1035.7,690.15,251.59,1026.75,269.9,438.0,470.7,1319.9,184.8,988.07,518.35
2017-03-07,817.3,427.9,131.33,6302.55,325.53,588.77,1250.35,264.25,659.93,3787.55,45.22,679.25,185.18,872.6,509.85,5886.05,1052.2,693.08,250.95,1022.85,268.05,439.65,467.1,1330.7,181.4,989.77,511.7
2017-03-08,824.5,423.43,131.0,6329.45,325.13,582.95,1256.95,264.05,651.35,3798.2,44.36,680.55,185.21,871.0,503.63,5863.75,1079.15,695.72,249.55,1022.2,269.7,439.5,462.65,1327.7,178.05,983.47,510.2
2017-03-09,824.9,422.55,131.88,6209.05,324.81,580.9,1259.78,264.8,651.95,3821.8,44.04,685.4,181.58,870.25,505.8,5961.9,1088.1,697.5,248.41,1031.1,273.2,441.55,467.6,1324.3,176.75,984.63,516.1
