Date,OR FP Equity,DG FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity
2022-05-27,324.8,92.73,54.88,150.6,39.425,24.27,87.78,53.55,54.76,186.6,19.105,55.16,152.7,593.4,30.075,489.0,51.76,25.185,99.54,117.65,311.2,1092.0,11.704,30.445,32.76,26.01,26.56,102.38,24.88,127.8,111.86,11.254,183.45,37.275
2022-05-30,331.7,91.7,55.18,150.0545,40.435,24.12,88.62,54.3,54.79,186.4,19.05,55.88,152.2,608.6,30.5125,505.3,52.12,25.71,99.91,116.4,317.1,1135.0,11.594,30.475,32.38,25.76,27.15,100.42,25.31,131.58,112.54,10.35,184.15,37.845
2022-05-31,328.55,89.68,55.59,148.0364,39.185,23.51,86.82,53.11,54.73,180.5,19.03,55.1,150.05,597.2,30.3125,509.7,50.88,25.55,96.25,113.6,308.7,1110.0,11.648,29.955,32.13,25.4,26.04,99.38,25.005,129.04,108.78,10.314,182.5,37.23
2022-06-01,321.95,89.31,54.12,145.2,38.81,23.5,85.2,52.84,54.68,176.1,19.295,54.69,148.3,597.8,30.3125,509.8,51.26,26.185,96.63,114.35,301.7,1099.0,11.63,29.635,31.91,25.51,25.92,99.45,25.055,127.56,108.26,10.134,180.05,37.05
2022-06-02,332.0,89.81,54.17,147.4182,39.415,23.48,86.18,52.7,56.3,178.8,19.615,57.31,152.0,608.1,30.6875,520.5,51.3,26.275,98.08,114.3,307.6,1122.5,11.548,30.325,31.89,26.68,26.22,99.33,24.965,130.8,108.96,10.116,183.7,37.72
2022-06-03,327.9,90.14,54.48,147.0909,38.82,23.505,85.18,52.56,55.9,179.95,19.7,56.79,152.4,609.1,30.4875,521.0,51.06,25.77,96.19,114.25,306.2,1119.0,11.556,30.35,31.98,26.57,26.56,100.06,24.98,129.98,108.68,10.01,182.35,36.895
2022-06-06,333.1,91.42,55.49,148.26,39.57,23.895,86.0,53.28,55.9,182.25,19.62,54.73,151.8,613.8,30.7875,526.1,51.9,26.63,98.52,115.0,308.4,1127.0,11.486,30.81,32.07,26.32,26.61,100.16,25.64,131.0,111.34,10.158,183.8,37.03
2022-06-07,327.35,90.7,55.71,147.16,38.655,23.685,85.56,52.45,55.49,180.25,19.145,55.72,150.7,608.4,30.475,525.0,51.0,26.4,97.7,115.7,305.6,1111.5,11.096,30.88,31.97,26.45,26.99,99.99,25.2,129.78,110.26,10.016,181.8,36.77
2022-06-08,326.9,90.72,56.52,144.2,38.58,23.335,85.98,52.08,53.98,178.5,18.9,55.68,149.05,601.7,30.2375,523.0,49.89,27.4,98.08,114.1,300.8,1098.5,10.848,29.855,31.81,26.42,26.62,99.11,25.03,127.72,108.32,9.984,177.25,37.015
2022-06-09,322.35,90.8,55.71,141.88,37.735,23.41,84.44,51.19,53.34,176.45,18.645,55.36,145.75,587.6,30.275,515.0,49.21,27.25,95.07,113.15,299.6,1074.0,10.852,28.5,31.58,26.45,26.46,98.26,24.88,127.0,105.4,9.809,176.85,35.98
2022-06-10,314.75,88.18,54.5,139.12,36.165,22.58,83.42,48.6,52.65,169.85,18.34,52.69,142.0,572.9,29.375,510.4,47.21,26.335,91.67,111.65,296.1,1049.0,10.802,27.155,31.23,25.83,25.25,96.87,23.35,123.5,102.0,9.229,174.8,34.505
2022-06-13,308.3,86.0,53.35,138.28,34.245,22.115,79.8,46.67,53.22,169.35,18.48,50.06,136.65,550.0,27.9875,495.6,46.3,24.385,88.34,114.0,287.8,1006.0,10.9,25.995,30.66,25.13,24.22,95.87,22.255,119.64,97.52,8.817,174.9,32.53
2022-06-14,301.65,83.69,54.08,134.98,33.495,22.39,77.84,47.335,51.74,165.75,18.765,48.24,134.5,544.0,27.15,491.3,46.09,24.25,88.7,113.5,279.3,980.8,10.862,25.935,30.28,25.01,23.5,94.15,22.415,116.98,96.36,8.833,169.3,32.5
2022-06-15,307.5,85.58,53.53,136.84,34.335,23.055,78.46,48.285,51.36,169.4,18.71,48.775,135.85,551.8,27.8625,504.0,46.66,25.395,91.7,113.85,283.1,990.0,10.88,26.525,30.99,25.06,24.01,93.95,23.055,120.02,96.45,9.052,172.8,33.71
2022-06-16,304.45,84.76,51.97,131.68,33.475,22.595,76.3,47.52,50.27,166.0,18.64,45.59,134.15,539.4,27.22,489.15,45.14,23.68,89.74,112.45,279.5,970.2,10.914,25.08,30.81,24.51,23.15,93.53,22.585,117.38,93.0,8.903,169.4,31.625
2022-06-17,307.65,85.01,49.34,129.4,33.745,22.49,73.64,47.74,51.9,168.5,18.285,45.81,139.25,544.7,27.815,481.85,45.62,24.035,91.14,112.2,280.3,973.8,10.938,24.725,31.12,24.44,23.24,94.17,22.93,115.78,94.12,8.988,169.65,31.705
2022-06-20,308.5,85.07,50.25,127.32,33.875,22.715,72.08,48.345,51.95,168.4,18.625,43.98,140.6,542.5,27.77,484.4,47.0,26.375,96.33,115.3,279.4,985.8,11.03,24.515,30.66,24.83,23.46,95.61,23.475,114.02,96.98,9.207,168.5,31.505
2022-06-21,315.6,84.47,50.5,131.2,34.085,22.635,72.68,49.355,51.64,171.45,18.29,45.07,140.9,553.5,27.81,494.3,47.53,26.33,95.3,115.5,278.6,1002.5,10.936,24.8,30.61,24.62,23.58,94.43,23.72,114.52,96.08,9.397,169.35,32.32
2022-06-22,316.95,85.61,49.045,130.18,34.25,22.42,73.4,49.04,51.12,174.9,16.98,43.725,139.65,551.7,27.0,487.9,46.94,26.135,93.94,112.7,281.3,1014.0,11.116,22.43,30.56,23.89,23.62,95.54,23.595,112.8,92.96,9.243,172.45,31.665
2022-06-23,323.35,85.2,48.095,129.72,35.105,21.96,76.48,46.74,50.57,174.55,16.5,41.945,141.55,566.0,25.805,490.0,45.0,25.235,92.4,111.6,282.7,1035.0,11.042,22.295,30.08,23.18,22.95,95.75,22.295,112.0,90.92,8.876,171.65,31.12
2022-06-24,336.85,87.75,49.555,134.9,36.635,22.465,78.8,47.935,52.59,178.35,17.075,43.245,146.55,587.4,26.245,502.5,46.61,24.71,95.0,113.55,294.2,1067.5,11.106,22.5,30.84,23.52,23.91,100.56,22.8,116.74,92.5,9.179,179.9,31.79
2022-06-27,334.55,86.17,50.0,133.74,36.325,22.035,78.14,47.805,52.68,181.0,17.09,42.785,143.3,580.2,26.46,496.65,46.81,25.27,92.87,114.9,293.7,1062.5,11.134,23.08,30.31,23.88,24.42,99.59,22.65,117.24,93.21,9.099,178.45,31.845
2022-06-28,330.95,87.67,50.65,133.98,36.24,22.29,78.28,47.91,52.89,174.7,17.255,42.685,144.3,589.1,26.615,503.6,47.06,25.865,96.47,116.85,293.1,1068.0,11.29,23.08,30.65,24.16,24.72,99.37,22.83,117.6,94.94,9.143,180.05,31.425
2022-06-29,330.75,86.52,50.96,131.86,36.085,22.0,74.42,47.08,53.03,169.0,17.095,41.53,142.85,589.0,26.44,500.6,46.26,24.425,93.44,116.0,293.6,1076.0,11.256,22.34,30.18,23.5,24.11,100.88,22.29,115.54,92.21,8.999,176.1,30.78
2022-06-30,329.3,84.96,50.37,128.12,35.115,21.66,75.08,45.365,53.26,163.45,16.885,40.945,142.9,581.7,25.975,490.1,46.66,23.79,94.21,117.05,293.3,1067.0,11.22,21.51,29.36,21.59,23.29,96.34,20.89,112.9,92.45,8.731,175.3,30.0
2022-07-01,329.4,85.85,50.15,126.94,35.325,21.725,75.24,45.31,53.3,161.75,16.94,41.04,143.85,580.0,26.17,487.25,46.58,24.355,95.1,120.15,295.9,1065.5,11.28,21.625,28.82,21.87,23.62,97.52,20.805,111.26,95.24,8.73,175.25,29.1
2022-07-04,331.7,86.4,52.43,128.0,35.0,21.785,74.98,45.28,53.72,157.3,17.15,40.65,139.8,585.3,26.02,490.4,43.73,24.145,94.9,118.2,300.1,1065.0,11.3,21.83,28.64,22.2,23.53,98.34,20.615,112.0,93.4,8.754,174.95,28.565
2022-07-05,331.45,82.9,49.065,122.44,35.04,20.38,73.0,43.905,52.94,155.4,16.59,39.53,139.5,572.0,24.995,479.65,41.52,22.735,91.8,111.7,298.9,1060.0,11.142,20.89,27.68,21.47,22.22,97.12,19.7,112.18,89.42,8.43,176.45,27.965
2022-07-06,347.75,84.66,47.64,126.46,36.745,20.685,76.58,43.435,53.58,159.1,16.78,40.18,143.25,597.6,25.79,489.45,42.9,22.625,95.33,115.95,311.8,1113.5,11.014,20.65,27.65,22.5,22.45,97.9,19.574,116.26,92.66,8.408,178.8,29.335
2022-07-07,343.9,86.37,49.375,127.74,37.16,21.225,77.02,44.55,53.26,164.1,16.755,41.725,142.75,607.6,26.63,505.2,42.79,24.005,98.72,117.85,313.0,1085.5,10.742,21.785,28.09,24.08,23.3,99.27,20.34,116.18,94.68,8.559,176.35,30.17
2022-07-08,330.45,88.18,49.27,128.46,37.26,21.605,77.68,45.46,53.59,167.5,17.17,42.985,143.65,606.9,27.055,501.0,44.25,24.62,99.42,119.9,310.0,1070.0,10.596,21.86,28.58,24.32,23.37,99.33,20.825,117.24,96.04,8.741,177.85,30.83
2022-07-11,329.5,86.32,48.92,128.26,37.07,21.44,77.86,43.975,53.42,166.2,16.96,41.53,145.6,604.3,26.38,496.15,43.56,23.36,98.39,120.6,312.5,1075.0,10.604,21.6,28.13,23.82,23.18,100.14,20.285,115.86,96.71,8.553,179.2,30.75
2022-07-12,338.85,87.63,48.265,127.82,37.0,21.75,75.92,43.815,54.51,164.55,16.99,41.72,146.45,610.7,26.295,504.9,44.55,23.73,101.32,123.3,310.1,1107.5,10.774,22.075,28.32,24.1,23.38,100.06,20.355,116.06,100.46,8.563,179.5,31.09
2022-07-13,336.0,86.66,48.345,125.88,37.025,21.335,75.9,42.73,53.68,162.75,16.71,41.16,147.05,606.2,26.14,500.0,43.97,23.225,101.02,121.65,311.5,1102.0,10.72,22.0,27.91,23.45,23.25,99.22,19.904,114.76,101.28,8.403,181.55,31.12
2022-07-14,334.8,85.23,46.09,124.44,37.07,20.75,77.5,41.105,53.04,159.9,16.39,40.71,146.0,606.4,26.235,496.75,43.12,22.685,100.72,120.25,315.3,1095.5,10.532,21.265,27.68,23.26,22.52,98.47,19.178,113.14,99.62,8.153,178.1,31.295
2022-07-15,340.4,87.77,47.535,127.02,37.99,20.95,78.86,41.575,53.69,165.15,16.41,41.655,151.15,608.4,27.155,496.9,44.29,24.26,103.94,122.6,317.7,1123.0,10.552,21.465,28.13,23.8,22.81,100.2,19.504,117.56,103.72,8.243,180.7,32.295
2022-07-18,342.2,87.83,48.645,127.0,38.405,21.115,78.42,42.45,53.52,165.4,16.835,42.36,149.45,614.3,27.435,510.8,44.5,24.795,104.28,122.9,321.5,1139.5,10.5,21.925,28.41,24.79,23.43,99.85,20.17,118.62,104.34,8.448,180.75,32.64
2022-07-19,347.2,90.01,49.1,129.06,38.125,21.4,79.1,43.9,54.62,167.5,16.99,43.325,153.45,628.1,27.89,528.3,46.41,25.89,104.22,124.5,322.6,1173.5,10.546,22.7,28.83,24.14,24.24,101.0,20.97,121.14,105.84,8.648,181.85,33.03
2022-07-20,344.1,88.92,49.2,128.6,39.16,21.195,79.54,44.525,54.02,167.05,17.105,43.43,153.55,625.7,28.08,526.8,47.12,25.87,103.68,122.2,323.2,1175.5,10.432,22.98,28.72,23.24,23.76,98.84,20.94,122.5,104.66,8.71,182.0,33.73
2022-07-21,347.0,89.0,47.885,128.74,39.29,21.25,82.02,44.53,53.83,171.0,17.01,43.755,155.0,633.3,28.23,530.2,49.5,25.485,103.04,121.7,331.2,1196.0,10.304,22.925,28.59,23.0,23.71,97.72,20.755,125.4,104.56,8.613,186.35,34.065
2022-07-22,353.6,89.57,48.54,129.34,39.48,21.21,83.1,43.815,53.74,171.1,16.86,43.32,154.9,634.7,28.24,531.3,50.26,25.83,103.5,119.85,330.1,1205.0,10.118,23.04,28.83,22.86,23.77,97.36,20.44,125.58,105.58,8.513,185.5,33.93
2022-07-25,353.75,90.05,49.1,128.92,39.125,21.425,81.34,44.725,54.26,169.8,16.97,43.015,153.95,637.4,28.325,533.0,49.72,26.365,102.6,118.45,325.8,1209.0,10.27,23.095,29.17,23.04,23.85,98.05,20.84,124.36,105.84,8.667,186.9,34.145
2022-07-26,354.95,89.92,49.2,129.12,39.45,21.41,81.38,44.315,54.98,169.5,16.855,42.095,150.7,625.2,27.945,524.9,49.75,25.755,103.44,120.8,327.4,1192.0,10.236,22.71,28.94,22.28,23.04,99.6,20.675,124.2,105.0,8.603,187.3,33.85
2022-07-27,355.75,89.85,49.745,129.12,40.31,21.795,75.52,44.365,54.45,167.8,17.19,42.79,152.7,636.0,26.235,528.0,50.62,26.26,103.94,121.95,331.1,1203.5,10.164,22.695,28.88,22.32,23.4,98.76,20.98,126.5,106.16,8.673,188.35,34.995
2022-07-28,354.7,90.54,48.09,133.24,41.055,21.96,73.82,44.7,53.4,170.7,16.77,43.925,155.45,662.9,26.27,556.1,51.06,27.35,105.42,124.05,317.2,1241.0,9.931,23.115,29.07,23.41,23.92,98.6,21.125,134.72,103.04,8.763,191.1,36.275
2022-07-29,368.1,93.38,49.76,134.12,41.66,22.45,76.02,46.0,53.81,185.35,16.64,45.325,152.45,675.0,27.165,556.9,51.9,28.745,106.98,121.35,326.3,1334.0,9.997,23.915,29.5,23.15,24.37,97.21,21.835,134.54,104.88,8.979,191.5,36.93
2022-08-01,369.25,91.75,48.95,132.54,42.035,22.335,74.5,45.86,53.73,185.4,16.22,45.145,157.4,688.3,26.83,552.9,50.9,29.97,106.92,125.1,329.8,1347.5,9.962,23.635,29.28,23.06,24.33,94.5,21.635,133.26,102.48,8.911,193.25,37.26
2022-08-02,363.8,91.42,48.24,131.96,41.855,22.175,74.94,46.4,54.0,185.5,16.46,44.16,155.5,679.0,26.31,543.5,50.08,29.95,107.14,126.25,327.1,1330.0,10.076,23.23,29.23,23.22,24.68,96.95,21.64,131.68,102.74,8.947,189.55,37.59
2022-08-03,361.4,92.45,48.645,132.6,42.3,23.43,76.92,47.26,54.02,189.5,16.465,44.7,158.4,685.6,27.36,553.4,50.8,29.655,107.76,124.9,327.3,1342.5,9.944,23.535,29.35,23.36,24.0,96.76,22.305,133.68,104.1,9.118,191.25,38.435
2022-08-04,366.35,93.1,48.64,133.66,42.935,23.14,76.36,48.33,54.1,190.65,16.23,45.32,160.4,693.0,27.345,556.4,51.08,29.235,107.32,124.0,329.5,1383.0,9.931,23.795,29.41,23.58,24.22,96.33,22.765,134.58,103.84,9.542,193.1,38.65
2022-08-05,358.15,91.9,48.89,133.34,42.0,23.48,75.16,48.84,53.67,188.35,16.48,45.425,160.15,682.2,27.535,543.6,49.12,29.765,106.06,123.5,308.9,1348.0,10.12,23.985,29.49,23.75,23.99,97.51,22.77,132.14,104.78,9.731,191.7,37.6
2022-08-08,361.0,92.7,49.82,134.54,42.615,23.85,74.96,48.505,53.6,188.35,16.555,45.58,161.9,689.1,27.785,550.8,50.3,30.16,107.34,123.15,314.6,1356.5,10.064,24.355,29.82,24.04,24.47,96.85,22.875,132.38,106.06,9.882,194.0,37.4
2022-08-09,359.3,93.2,50.85,133.88,41.975,23.89,74.82,48.505,53.57,187.0,16.64,44.695,159.9,679.5,26.825,545.9,50.5,29.53,107.98,124.45,310.3,1338.5,10.184,24.185,30.19,23.88,24.59,95.48,22.81,131.02,106.44,9.866,193.65,35.445
2022-08-10,361.0,93.49,50.54,135.24,42.795,24.155,75.98,49.235,53.57,190.1,16.905,45.83,161.3,690.0,27.575,554.0,50.76,30.55,109.82,122.8,312.1,1370.0,10.108,24.865,30.39,25.33,24.58,87.67,23.275,134.22,107.52,9.963,195.6,36.615
2022-08-11,360.3,94.36,52.0,134.94,43.025,24.26,76.38,49.555,53.55,189.9,17.115,45.965,163.15,693.6,26.86,559.7,51.22,30.455,109.9,123.45,314.5,1379.5,10.106,24.835,30.62,25.33,25.26,84.75,23.35,134.04,107.84,10.04,194.45,37.005
2022-08-12,359.95,94.01,51.93,135.8,42.75,24.415,75.64,50.43,52.7,188.05,17.0,45.8,162.9,694.5,26.765,561.0,50.8,30.705,109.74,121.0,314.8,1378.0,10.12,24.435,30.74,24.24,25.57,85.46,23.71,135.14,108.42,10.074,194.05,37.125
2022-08-15,363.3,94.48,50.71,137.36,43.395,24.46,77.36,50.08,53.68,188.9,17.165,45.815,165.15,699.5,26.755,561.3,51.34,30.57,111.98,121.45,316.1,1388.0,10.166,24.115,30.6,24.32,25.05,85.12,23.59,135.78,108.8,10.03,195.35,37.44
2022-08-16,362.75,95.21,51.5,136.22,42.75,24.585,76.36,50.13,54.14,188.25,17.295,46.08,162.5,698.9,27.185,564.1,51.84,30.745,112.46,124.55,310.4,1389.5,10.296,24.87,30.79,24.03,25.17,86.59,23.63,136.44,110.54,10.042,194.05,37.57
2022-08-17,364.5,94.17,51.54,135.5,42.505,24.45,75.96,49.475,54.09,186.45,17.295,44.655,162.3,700.4,26.175,563.5,50.92,29.98,111.62,125.75,307.9,1393.5,10.33,24.37,30.41,22.39,24.69,81.67,23.29,135.46,108.14,9.898,194.7,35.94
2022-08-18,363.8,94.31,52.8,136.42,42.835,24.375,75.94,49.03,53.68,187.3,17.375,43.5,162.55,706.9,26.235,562.7,50.86,30.24,111.58,124.65,312.9,1407.5,10.326,24.42,30.59,22.3,24.35,81.72,23.19,136.82,108.66,9.786,194.75,37.1
2022-08-19,362.15,93.79,52.69,136.5,42.53,24.26,74.88,47.66,53.65,186.2,17.405,43.23,161.7,698.3,25.795,558.1,50.88,29.31,109.92,125.1,310.1,1396.5,10.378,23.215,30.48,21.9,24.13,81.66,22.525,134.5,106.24,9.582,195.4,36.62
2022-08-22,361.9,92.27,53.04,132.04,40.525,23.78,72.46,46.48,53.23,180.85,17.25,41.745,156.5,682.6,24.96,540.5,49.02,28.015,107.84,125.2,304.8,1378.0,10.354,23.175,29.98,21.33,23.27,82.98,21.845,128.58,103.24,9.326,194.25,35.57
2022-08-23,354.1,92.64,54.76,131.0,39.55,23.8,70.96,46.625,52.95,180.6,17.08,41.73,155.05,679.8,24.845,538.7,48.82,27.885,107.02,124.55,299.8,1363.5,10.298,23.875,29.99,21.27,23.1,81.5,21.945,128.06,102.88,9.357,190.45,35.735
2022-08-24,360.65,92.92,53.64,132.26,40.315,23.665,71.78,46.66,53.51,182.4,16.955,41.465,157.75,686.8,25.04,543.6,49.04,28.14,107.4,123.7,300.5,1394.0,10.166,23.41,29.85,21.39,22.86,81.35,21.935,129.42,103.32,9.312,192.6,35.91
2022-08-25,359.55,93.07,54.04,132.1,40.51,23.62,72.34,46.635,53.39,182.45,17.055,41.52,157.15,687.7,24.98,543.5,49.28,28.33,107.1,124.85,299.6,1388.0,10.15,23.78,29.7,21.01,23.01,80.45,21.835,127.32,103.9,9.286,191.25,36.52
2022-08-26,352.75,91.95,53.96,129.64,39.555,23.43,71.04,45.85,52.42,178.4,16.9,40.795,151.9,669.0,24.265,528.9,49.37,27.405,104.8,123.9,289.0,1336.5,10.026,23.535,29.22,20.61,22.61,81.89,21.595,124.7,101.92,9.115,187.85,35.565
2022-08-29,346.85,91.78,54.4,128.24,38.615,23.295,69.74,45.76,52.37,174.5,16.915,40.56,150.45,662.9,24.19,517.1,48.87,27.985,103.4,121.9,281.1,1320.5,10.2,24.21,29.27,20.65,22.39,81.41,21.77,122.24,100.38,9.114,185.4,35.095
2022-08-30,342.6,92.0,52.43,127.6,38.62,23.545,69.3,46.39,52.17,175.1,16.46,41.275,151.0,661.8,24.41,515.5,49.15,28.17,103.16,121.55,286.1,1313.0,10.164,23.79,29.55,20.97,22.33,82.6,22.065,122.6,100.62,9.22,185.65,35.28
2022-08-31,343.25,92.25,50.69,125.2,38.575,23.525,69.1,46.485,52.51,173.0,16.64,40.35,149.25,647.5,24.305,503.0,48.75,28.61,101.9,120.15,284.3,1282.5,10.098,23.755,29.3,20.56,22.28,82.18,22.08,118.78,97.89,9.19,183.55,34.745
2022-09-01,338.2,91.71,50.21,123.56,37.34,23.39,66.56,45.98,52.05,170.15,16.535,39.52,147.3,632.8,24.09,492.2,48.09,28.385,99.47,117.5,283.0,1250.0,10.138,22.27,29.2,20.25,21.84,81.16,22.055,117.92,94.97,9.023,184.4,34.24
2022-09-02,344.8,93.77,51.56,124.92,38.38,23.885,67.52,47.48,52.26,176.35,16.555,40.98,150.05,644.6,24.48,496.1,49.48,29.37,102.36,120.2,290.6,1271.0,10.182,23.225,29.59,20.86,22.2,81.44,23.09,120.9,98.96,9.3,189.45,35.595
2022-09-05,341.65,92.95,53.18,120.64,38.62,23.57,66.4,46.46,51.24,174.75,16.36,39.335,148.4,635.0,23.605,494.25,48.73,27.76,100.76,123.0,286.8,1255.0,10.132,22.485,29.29,19.855,21.93,80.76,22.54,118.4,96.86,9.052,184.85,34.73
2022-09-06,343.65,93.27,51.71,121.66,38.825,23.775,66.36,46.56,50.88,174.85,16.395,39.975,148.8,638.1,23.9,499.5,49.74,28.335,101.14,123.0,287.8,1271.5,10.194,22.72,29.59,20.31,21.83,80.55,22.66,118.58,97.09,9.118,185.65,34.92
2022-09-07,342.0,93.51,49.795,123.3,38.735,23.72,66.74,46.515,50.7,174.3,16.14,40.39,149.6,641.4,24.04,511.7,50.0,28.96,102.64,121.4,287.9,1275.0,10.096,22.645,29.71,20.54,21.98,80.61,22.48,120.48,95.97,9.088,185.2,35.67
2022-09-08,341.6,93.46,49.2,122.44,38.84,24.38,68.98,47.44,50.53,175.55,16.24,40.75,150.35,643.5,23.985,515.4,50.58,28.9,102.62,118.7,291.7,1284.0,10.062,22.645,29.35,20.39,22.27,80.56,23.07,121.6,96.28,9.212,187.3,36.145
2022-09-09,345.3,94.3,49.835,122.84,39.275,24.885,69.0,48.68,51.08,179.4,16.515,41.49,153.1,652.3,24.31,522.2,51.56,29.375,103.8,116.5,296.2,1309.0,10.102,22.935,29.74,21.21,22.69,81.2,23.735,126.06,96.0,9.425,188.75,36.94
2022-09-12,352.4,96.33,50.6,126.16,39.445,25.52,70.12,50.56,51.93,182.8,16.875,42.585,157.1,658.9,24.815,530.1,53.1,30.64,105.92,119.0,296.8,1317.5,10.202,23.69,30.51,21.98,23.16,82.43,24.315,129.6,99.69,9.719,190.95,36.91
2022-09-13,348.2,95.36,50.02,124.72,37.745,25.425,67.86,50.29,51.52,178.15,16.915,41.77,153.05,650.9,24.18,523.1,53.14,29.7,104.02,119.45,290.2,1298.5,10.23,22.88,30.46,21.0,23.11,81.48,24.24,126.58,97.5,9.699,188.9,35.685
2022-09-14,344.8,94.77,51.26,123.96,37.955,25.165,66.88,50.25,50.51,178.3,16.655,40.805,152.9,654.2,24.05,519.1,51.96,30.61,102.98,117.05,289.2,1295.5,10.138,21.915,30.17,20.45,22.5,80.69,24.225,125.84,95.48,9.68,189.25,35.865
2022-09-15,342.75,94.86,50.03,122.3,36.41,25.375,67.56,50.36,50.1,171.2,16.3,40.815,149.1,641.4,24.2,504.2,52.84,31.45,101.68,115.45,288.8,1245.5,10.148,22.0,30.37,20.41,22.25,81.6,24.51,124.68,94.9,9.651,187.1,35.76
2022-09-16,339.05,91.7,49.775,121.8,35.885,25.2,66.24,49.325,49.51,166.25,16.405,40.325,145.0,639.5,24.37,494.15,51.7,31.985,98.53,113.7,290.1,1226.5,10.068,22.2,28.76,19.51,21.62,81.86,23.995,120.92,91.74,9.38,187.5,35.315
2022-09-19,333.05,91.89,49.3,121.28,36.35,25.05,64.58,49.355,49.645,168.05,16.31,40.54,144.9,641.0,24.315,493.15,50.86,31.575,99.12,114.75,283.4,1242.0,10.044,22.25,28.57,19.245,21.62,80.34,23.95,118.5,93.44,9.413,188.85,35.795
2022-09-20,334.05,90.4,48.87,118.56,35.645,24.94,62.46,48.44,49.53,161.8,15.96,39.62,143.9,634.0,24.2,495.4,50.32,31.2,96.52,113.15,268.5,1244.5,9.799,21.68,27.98,18.73,20.97,79.77,23.445,116.06,91.97,9.272,184.65,35.705
2022-09-21,337.3,89.7,48.925,121.86,36.515,24.925,62.84,47.965,49.36,163.55,15.585,39.945,144.85,643.6,24.49,501.5,50.7,30.15,97.35,117.65,276.1,1270.5,9.749,21.86,27.92,18.87,21.6,79.09,23.14,118.22,93.37,9.189,187.05,36.855
2022-09-22,328.2,87.65,48.915,118.34,34.855,24.64,60.82,48.22,50.0,157.9,15.58,38.545,138.8,624.9,24.105,495.5,49.62,29.84,95.7,116.0,262.0,1208.0,9.841,21.775,27.72,17.875,21.37,78.85,23.51,115.26,92.34,9.16,185.9,34.66
2022-09-23,325.8,84.26,46.51,118.12,35.005,24.03,60.62,46.905,49.5,154.95,14.81,37.295,138.65,603.2,23.065,477.2,48.82,27.735,92.55,109.65,260.0,1171.5,9.709,21.025,27.2,17.53,20.71,78.81,22.585,114.4,91.98,8.959,183.4,33.77
2022-09-26,328.8,83.53,47.025,116.88,35.065,23.515,60.16,46.21,48.605,155.1,14.625,37.485,139.9,606.8,23.13,473.05,48.99,28.04,92.89,112.2,256.9,1174.0,9.574,20.95,26.85,17.545,20.03,77.44,22.105,114.18,91.48,8.856,183.85,34.1
2022-09-27,325.75,84.41,47.845,116.62,34.845,23.3,58.72,45.11,48.435,155.95,14.83,37.19,140.65,604.2,23.535,458.4,48.59,28.76,91.71,110.75,257.6,1184.5,9.507,21.225,26.81,17.5,19.42,77.45,21.95,113.12,89.8,8.702,184.4,34.53
2022-09-28,325.15,84.23,47.16,118.42,35.105,22.875,60.0,43.35,48.465,162.0,14.84,37.19,142.7,613.2,23.4,462.7,48.6,29.45,92.51,110.5,257.0,1212.5,9.497,20.35,26.89,17.455,19.595,78.71,20.995,115.86,89.29,8.436,184.35,33.62
2022-09-29,323.35,82.61,47.305,115.7,34.235,22.345,58.98,42.535,48.18,159.65,14.015,35.595,141.0,608.0,22.45,455.05,47.21,27.37,93.01,113.55,249.6,1207.5,9.298,20.14,26.53,16.205,19.17,77.84,20.125,114.16,88.09,8.194,184.35,31.79
2022-09-30,330.25,83.17,48.275,117.56,35.735,22.475,61.12,43.605,48.57,165.5,14.215,37.05,140.35,610.4,23.155,458.55,48.9,27.97,94.01,113.0,260.9,1217.0,9.248,20.665,26.85,16.745,19.71,78.4,20.415,116.94,88.89,8.364,188.85,32.245
2022-10-03,326.7,83.58,49.76,117.8,35.595,22.23,62.74,43.88,47.71,164.85,14.4,38.135,142.25,608.0,23.315,454.8,49.4,28.44,94.19,114.1,259.8,1228.0,9.42,21.41,27.06,16.895,20.18,79.8,20.76,116.62,89.21,8.464,183.3,32.725
2022-10-04,338.2,85.26,51.31,122.84,37.085,23.815,65.08,45.475,49.17,174.1,14.54,39.915,152.15,646.8,24.035,480.5,52.0,29.505,99.15,114.4,269.5,1303.0,9.494,22.2,27.67,18.095,20.97,80.01,21.59,123.98,94.7,8.823,188.05,34.475
2022-10-05,335.6,83.7,51.87,121.8,36.8,23.46,63.78,44.115,48.345,172.9,14.05,38.87,154.3,637.3,22.805,464.6,52.5,28.96,99.83,114.5,267.1,1296.5,9.323,21.76,26.9,17.61,20.71,80.37,21.14,123.26,93.35,8.588,187.25,34.985
2022-10-06,334.25,81.56,51.27,120.1,36.855,23.16,63.0,43.635,47.92,170.95,14.125,38.73,152.25,635.1,22.9,456.0,52.62,29.245,99.45,113.35,265.9,1297.0,9.119,20.86,26.32,17.505,20.34,79.33,21.115,122.6,93.14,8.516,184.85,35.55
