Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TMO UN Equity,GOOGL UW Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
2015-09-28,2111.0,149.75,550.13,63.79,59.98,75.77,39.53,145.8801,87.21,1206.7,11.1549,7.355,25.203,74.12,4.3632,1252.5,136.13,19.5759,91.37,2995.5,95.96,742.0,10.75,46.1697,38.765,138.38,21.275,29.2158,71.77,51.214,63.66,22240,38.185,4093.0,28.76,3511.0,43.29,5.825,147.15,49.03,173.02,979.636,39.06,118.13,31.213,31.4396,2608.0,12.425,1264.992,120.752,57.46,16.1949,28.11,4180.0,71.9,62.16,78.498,252.7,83.1,17.77,1735.0,488.95,88.41,20.6129,43.04,207.2,13.12,245.2,83.9823,597.54,49.48,137.1,9.204,106.81,31.09,111.793,20.992,66.09,79.74,71.162,6.281,51.54,167.3,323.05,15.84,53.381,61.07,1409.8,1159.316,56.9407,253.25
2015-09-29,2149.5,148.8,540.575,64.31,59.84,76.25,39.66,147.4404,87.01,1159.0,11.1912,7.503,24.804,75.44,4.3943,1179.5,136.0822,19.5008,93.04,2753.5,97.48,699.5,10.695,46.389,39.185,141.55,21.08,29.4054,72.28,51.892,63.78,22240,38.005,4009.0,29.24,3405.0,43.44,5.9275,145.55,49.0,171.86,982.8,39.5,119.84,31.131,31.2896,2603.0,12.42,1251.841,117.342,58.95,16.3203,27.265,4129.5,71.2,63.07,77.217,251.4,82.3,17.76,1718.0,485.55,88.4,19.2417,43.46,204.35,13.15,239.0,82.6397,594.02,48.965,137.3,9.74,107.74,31.01,110.76,20.983,66.66,80.28,71.506,6.443,51.79,164.85,326.2,15.52,53.104,59.835,1343.8,1137.095,57.709,251.5
2015-09-30,2210.0,155.05,548.338,65.36,60.97,78.88,40.12,151.3409,87.98,1179.7,11.6271,7.58,25.595,78.16,4.4716,1203.5,138.4701,19.7447,93.35,2898.5,98.53,716.4,10.83,47.0946,40.2,141.77,21.635,29.7751,71.94,52.488,64.84,22680,38.71,4126.0,30.14,3454.0,44.26,6.1625,152.2,49.61,173.76,1002.436,40.22,122.28,31.919,31.3552,2686.0,12.65,1280.671,119.185,59.2,16.6097,27.575,4181.5,73.25,63.46,79.029,257.0,83.6,18.01,1770.5,498.7,88.61,19.7848,44.17,208.45,13.57,244.15,84.4299,609.91,50.01,140.25,10.15,109.04,31.5,112.63,21.483,68.32,83.69,72.356,6.761,52.22,166.75,334.0,15.885,54.438,61.485,1394.2,1190.937,60.327,256.75
2015-10-01,2220.0,152.75,552.419,64.39,61.42,78.34,39.8,151.1609,88.38,1201.7,11.5091,7.591,26.036,76.18,4.4612,1248.5,137.152,19.787,93.17,2996.0,98.78,741.9,10.655,47.0756,40.375,140.8,21.535,30.1827,71.95,52.116,64.27,22680,38.19,4173.0,30.0,3536.0,44.61,6.0425,149.75,49.89,176.02,1003.2,40.76,122.1,32.1,31.7395,2682.0,12.71,1282.695,119.185,60.05,16.5132,27.395,4161.0,73.25,63.72,78.808,257.3,83.5,18.22,1765.5,503.0,88.56,20.1944,42.78,204.3,13.67,247.15,84.1514,616.57,49.375,138.3,9.763,108.74,31.5,110.858,21.108,66.46,85.18,71.533,6.584,52.08,164.7,342.25,15.055,54.103,61.915,1430.2,1191.792,61.1522,257.5
2015-10-02,2242.0,155.55,551.026,65.7,60.81,81.55,40.39,152.8411,89.74,1213.7,11.8359,7.509,26.627,77.2,4.4933,1233.0,138.0976,19.9183,93.93,3094.0,99.79,747.7,10.6,47.8098,41.25,143.2,21.62,31.3582,72.42,52.948,64.98,22380,38.645,4310.0,30.51,3549.0,45.57,6.2,149.2,49.88,177.01,1016.727,41.38,124.49,32.85,32.2267,2702.0,12.675,1296.351,124.9,62.23,16.5132,27.595,4168.0,73.35,64.28,78.852,256.0,83.2,18.38,1782.5,507.7,89.78,20.1232,44.19,206.15,13.99,248.55,84.5194,634.56,49.365,139.45,10.43,109.14,31.43,111.35,21.242,66.71,87.52,71.641,6.999,52.58,163.95,351.45,15.0,54.212,62.605,1451.4,1214.867,63.2437,258.0
2015-10-05,2315.5,160.3,576.805,69.18,62.02,84.03,41.01,160.9422,93.46,1213.0,12.3399,7.63,27.184,79.34,4.695,1250.0,142.3576,20.5094,94.76,3142.0,101.17,748.2,11.26,48.8491,42.975,146.32,22.5,31.7373,73.22,54.416,65.87,22300,40.29,4304.0,31.21,3529.0,46.63,6.355,156.55,51.16,180.7,1019.345,41.39,126.55,33.584,32.6765,2778.0,13.165,1327.71,128.772,61.97,16.9955,27.695,4247.5,74.7,65.35,81.062,260.5,85.4,19.03,1810.5,521.3,91.52,20.9246,46.02,212.5,14.19,256.2,87.1451,674.82,51.43,143.15,11.235,112.02,32.29,114.45,22.348,68.73,86.57,73.732,7.338,53.77,166.65,368.0,15.495,55.765,62.135,1449.2,1267.855,65.8901,263.25
2015-10-06,2314.0,160.7,601.39,70.82,62.05,86.99,40.96,163.7626,93.37,1225.7,12.7122,7.707,26.874,79.77,4.8279,1259.0,142.1093,20.5845,93.42,3156.0,101.9,760.5,11.385,47.4856,44.405,145.79,22.745,31.0832,73.4,54.587,65.68,23020,40.52,4208.0,31.74,3569.0,46.75,6.4375,159.25,51.06,180.32,1020.872,39.89,124.09,33.582,32.9577,2788.0,13.185,1321.641,128.68,59.88,17.1209,27.828,4201.0,74.8,64.79,80.399,259.9,85.9,19.21,1819.0,521.4,90.29,21.2629,46.2,213.55,14.31,255.35,86.8268,679.68,51.93,144.2,11.025,111.47,32.36,114.303,22.505,69.54,84.17,74.836,7.47,53.0,167.25,378.1,15.595,57.158,61.595,1443.6,1272.982,66.9857,262.75
2015-10-07,2487.0,160.95,661.41,70.38,62.13,88.12,41.52,166.643,94.24,1287.3,12.7167,7.914,27.097,79.3,4.9457,1296.0,143.3606,20.7064,94.98,3205.0,101.77,773.2,11.49,48.5821,45.4,147.54,22.735,31.5572,73.72,55.154,66.36,25020,40.71,4257.0,32.315,3586.0,46.8,6.505,161.0,51.32,182.23,1011.272,40.63,125.2,33.5,33.3419,2752.0,13.105,1299.386,130.892,60.55,17.1691,27.695,4112.0,73.9,65.35,78.454,250.5,85.9,19.29,1793.5,528.7,91.16,21.6013,46.35,208.4,14.75,255.75,84.8377,705.66,52.22,144.15,11.565,112.03,32.93,112.236,22.741,71.11,83.99,76.583,7.712,53.17,167.55,387.0,15.445,58.501,61.05,1470.2,1298.194,67.569,253.25
2015-10-08,2520.0,162.05,674.35,71.84,62.13,89.91,41.98,168.2032,95.57,1283.0,13.2479,7.894,26.658,80.45,4.9155,1318.0,145.4524,20.8237,95.08,3153.0,102.95,768.8,11.34,48.6489,45.34,149.48,22.725,31.3676,74.4,55.637,66.88,25400,40.305,4255.0,32.52,3614.0,47.45,6.5425,162.35,51.65,181.07,1019.672,41.16,125.85,33.35,33.951,2771.0,12.86,1306.467,130.984,60.51,17.3427,27.375,4160.5,74.3,65.9,78.543,253.9,86.6,19.1,1826.5,529.5,91.93,22.2602,47.52,210.0,14.99,254.75,85.6333,712.61,51.63,145.2,11.53,113.8,32.99,110.219,22.339,71.77,83.77,76.927,7.805,53.75,168.95,388.95,15.26,59.223,62.455,1469.8,1297.767,67.9959,256.0
2015-10-09,2599.5,164.0,723.122,71.3,61.93,89.57,42.02,168.4433,94.94,1335.0,13.3024,8.093,26.99,79.95,5.0616,1367.5,145.5574,21.1755,95.37,3211.0,102.76,778.1,11.555,48.5821,45.25,149.9,22.67,31.5098,74.48,56.251,66.69,25400,39.635,4385.0,32.14,3730.0,47.11,6.5175,165.75,51.38,179.19,996.545,41.89,126.52,33.562,34.0728,2786.0,12.725,1325.181,130.8,61.44,17.6031,28.03,4209.5,74.3,66.34,78.145,252.4,86.35,19.03,1831.0,532.2,91.29,22.7944,47.15,211.95,14.97,257.0,85.5637,748.78,53.25,146.3,12.25,114.73,32.72,109.579,23.111,73.04,86.14,77.832,8.024,53.44,168.85,391.6,15.205,60.617,62.47,1500.0,1294.348,66.9857,255.0
2015-10-12,2537.0,165.15,688.484,70.5,61.72,88.74,42.0,168.5633,94.8,1335.0,13.3024,8.055,27.51,79.29,4.9796,1367.5,144.3635,21.0301,95.99,3211.0,103.24,778.1,11.58,48.3533,45.15,150.06,22.79,31.4909,74.33,56.286,66.93,25200,39.175,4385.0,32.21,3730.0,47.0,6.5875,166.5,51.28,180.23,991.527,41.57,125.9,33.822,33.8104,2817.0,12.53,1321.135,132.736,62.71,17.4199,27.9,4176.5,74.85,66.25,78.543,254.5,86.55,19.03,1827.5,531.6,91.28,22.5807,46.95,210.8,14.98,256.55,86.7075,725.94,52.67,146.55,13.395,115.43,32.8,109.382,22.973,72.67,79.44,77.869,8.421,53.92,169.1,384.8,15.085,61.683,63.215,1500.0,1294.776,66.3027,257.25
2015-10-13,2522.5,164.1,676.042,70.17,61.55,88.38,41.65,167.2431,93.7,1298.3,13.2706,7.89,27.445,77.89,4.8448,1337.0,142.9116,20.8706,95.45,3204.0,103.38,759.7,11.39,47.1709,44.91,149.11,22.355,31.2634,74.11,55.608,66.73,25040,39.075,4284.0,32.04,3706.0,46.89,6.6,161.25,51.21,180.97,991.636,40.92,125.48,34.159,33.4918,2823.0,12.53,1341.367,131.722,62.34,17.1691,27.948,4138.0,75.0,65.97,78.012,255.7,85.75,18.83,1843.0,520.5,90.78,22.091,46.49,209.95,14.94,251.4,85.6831,703.19,51.81,145.5,12.625,115.05,32.61,107.758,22.746,71.64,79.62,77.045,8.025,53.4,166.9,382.75,14.88,60.902,62.905,1463.2,1278.965,66.1747,258.5
2015-10-14,2528.0,164.15,677.833,70.71,59.99,89.76,41.68,165.6229,93.06,1266.7,13.3569,7.82,27.242,74.47,4.7553,1298.0,143.2842,20.7158,94.53,3129.0,102.82,732.8,11.06,47.2377,44.635,148.32,22.02,31.3202,74.21,54.363,60.03,25080,38.585,4143.0,32.8,3648.0,46.68,6.84,159.25,50.72,179.51,989.672,40.72,123.97,34.021,33.7917,2790.0,12.52,1328.722,131.445,62.08,17.0341,27.553,4059.0,74.35,65.75,77.305,252.0,85.25,18.71,1810.0,515.6,90.05,21.9752,46.27,204.15,15.01,246.05,84.4896,692.91,50.64,144.3,12.635,114.71,32.54,106.282,22.518,70.04,79.25,75.769,8.292,52.77,166.1,377.65,14.625,60.037,62.92,1437.6,1248.198,67.0284,254.75
2015-10-15,2513.0,166.9,673.852,70.83,61.89,90.72,41.92,168.2032,94.65,1275.3,13.0618,7.932,28.122,77.75,4.7468,1294.5,143.3606,20.9738,97.15,3181.0,103.66,741.7,11.17,48.3628,45.115,149.19,22.41,32.3061,74.27,54.959,59.33,25380,39.04,4289.0,32.75,3675.0,47.01,6.8575,160.4,52.97,184.96,1003.963,41.87,125.47,34.651,34.1665,2890.0,12.765,1346.93,133.657,63.62,17.0244,27.965,4121.0,75.15,66.57,78.233,253.8,85.95,18.92,1834.0,519.0,91.25,22.367,46.82,207.1,15.22,248.0,87.5728,709.09,51.41,146.05,12.195,116.13,33.61,107.316,22.777,71.32,79.86,76.529,8.231,53.55,168.0,379.65,15.01,61.196,64.395,1450.2,1270.418,67.6971,255.5
2015-10-16,2492.5,166.05,672.16,69.68,62.43,91.29,42.02,173.904,96.13,1287.7,13.1026,8.038,28.538,77.55,4.892,1304.0,143.6471,21.0254,98.24,3250.0,104.82,755.0,11.395,49.0875,45.6,148.7,22.81,32.6189,74.9,54.853,58.89,25300,38.57,4342.0,33.04,3747.0,47.51,6.965,158.65,52.69,185.18,1012.8,42.22,126.4,34.766,34.1759,2917.0,12.97,1361.598,135.132,64.49,16.7447,27.76,4146.0,73.75,67.12,79.824,259.5,86.7,19.5,1836.5,521.0,91.62,22.2602,45.27,209.3,15.28,250.8,88.2292,711.94,50.25,148.35,12.56,117.28,33.95,108.201,23.174,71.02,81.51,76.076,8.371,53.96,170.25,384.0,15.19,60.759,65.235,1480.0,1301.613,67.754,260.75
2015-10-19,2440.0,168.4,622.591,69.27,62.22,90.03,41.99,173.964,96.79,1271.3,13.1571,7.975,28.658,78.34,4.8543,1290.5,142.5296,21.1615,97.94,3266.0,104.49,743.1,11.335,49.0112,44.965,148.0,22.89,32.7042,75.16,54.292,58.85,25120,38.355,4241.0,33.59,3712.0,47.62,6.9525,158.9,52.86,185.74,1009.854,42.15,129.03,34.998,33.876,2921.0,12.995,1360.587,135.593,65.08,16.4939,27.933,4156.5,73.5,67.25,79.913,260.5,86.8,19.36,1847.0,517.3,90.63,22.002,45.48,208.4,15.36,254.65,88.627,698.91,49.99,149.0,12.23,117.45,32.32,109.038,24.031,71.33,80.25,76.285,8.248,53.68,170.7,377.25,15.345,61.129,66.605,1471.2,1299.903,67.4268,263.0
2015-10-20,2428.0,167.55,620.103,70.27,62.52,89.99,42.29,172.7038,96.91,1273.3,12.9664,7.929,28.044,77.64,4.7402,1295.0,134.3343,21.0254,97.59,3270.0,103.84,757.2,11.11,48.0482,44.55,149.11,22.915,32.2303,74.43,56.398,58.75,25320,37.08,4236.0,33.44,3726.0,47.77,6.9425,158.3,52.84,185.51,1016.181,41.74,128.62,34.0,34.3258,2920.0,12.865,1351.988,135.409,63.89,16.6772,28.443,4024.5,73.45,67.06,78.587,257.1,86.95,19.15,1851.0,515.6,91.56,21.3609,46.12,208.55,15.38,252.6,86.8169,695.0,50.08,148.8,12.48,117.22,32.25,108.398,23.696,71.21,77.79,75.877,8.4,54.23,171.25,376.55,15.68,60.717,66.185,1464.0,1290.075,67.8536,259.25
2015-10-21,2426.0,165.65,601.789,69.67,62.06,89.33,42.19,173.1239,96.06,1318.0,12.8166,7.94,27.789,80.25,4.7628,1351.5,134.6017,21.1615,97.63,3414.0,102.54,769.5,11.135,48.2389,44.91,149.82,23.095,31.7184,73.59,57.784,58.64,25400,37.54,4322.0,33.37,3829.0,47.2,6.8525,158.05,51.81,179.7,1011.818,42.2,127.11,33.59,33.7917,2936.0,12.9,1337.32,135.409,62.51,16.6868,28.44,3947.0,73.25,66.83,77.526,253.3,87.3,19.03,1843.0,512.8,91.32,21.5746,46.29,208.05,15.41,248.05,86.5285,686.53,50.98,149.7,12.25,118.09,31.48,108.054,23.678,71.58,77.01,76.81,8.351,53.97,172.4,380.95,15.735,61.884,66.235,1493.4,1281.529,67.5548,255.5
2015-10-22,2468.5,171.0,594.124,70.88,63.19,91.62,43.24,177.5045,99.47,1302.0,13.0618,8.118,28.196,82.49,4.9165,1326.0,137.6296,21.6353,99.53,3400.0,110.87,768.3,11.72,49.5929,45.365,156.0,23.82,31.5951,74.85,58.858,58.9,25600,38.035,4276.0,34.4,3780.0,48.03,7.1,165.15,52.51,183.56,1013.891,43.5,124.0,34.057,34.8131,2947.0,13.025,1352.494,134.856,63.18,16.9762,28.875,4011.0,74.8,68.64,79.073,260.7,88.7,19.55,1860.5,505.6,92.41,21.4588,47.78,215.1,15.58,250.65,88.7464,703.38,52.69,153.0,12.78,120.8,32.35,109.874,24.258,74.29,76.98,78.538,8.554,55.0,175.6,388.55,16.425,63.84,66.205,1485.6,1287.084,71.0265,264.0
2015-10-23,2506.5,173.6,607.064,71.75,63.87,91.24,42.79,177.0845,99.17,1354.3,13.1798,8.113,29.952,85.14,4.9683,1337.5,138.1931,22.2826,100.31,3420.0,112.59,785.9,12.025,50.4225,45.5,155.79,24.05,32.2777,77.03,59.347,58.3,25780,39.575,4398.0,34.9,3803.0,52.87,7.1475,170.65,53.64,185.5,1018.909,43.6,126.47,35.967,34.6257,2948.0,13.365,1384.865,137.529,65.16,17.5067,29.77,4069.5,75.5,68.94,79.913,264.3,89.8,20.09,1858.5,518.0,92.49,21.8951,48.18,218.0,15.67,251.25,91.9489,708.33,54.85,156.1,12.925,121.24,32.62,114.549,24.772,76.64,78.31,81.48,8.711,55.3,177.8,388.1,16.97,66.073,65.265,1504.4,1311.868,71.5956,267.25
2015-10-26,2487.5,171.0,588.152,71.52,63.9,88.77,42.59,177.3245,99.53,1362.3,12.7439,8.143,30.431,83.88,4.925,1419.5,137.2189,22.1888,99.94,3507.0,112.18,789.8,12.02,50.4511,44.615,156.54,24.155,32.3819,77.49,59.117,58.02,25840,39.14,4420.0,34.59,3812.0,54.25,7.115,169.15,53.11,187.01,1024.363,43.61,127.03,36.556,34.2884,2942.0,13.465,1384.865,137.344,64.55,17.5646,28.82,4091.5,75.25,68.72,80.045,264.0,90.15,20.14,1878.5,513.1,92.72,21.8773,48.01,216.6,15.68,250.95,91.3522,702.43,55.22,157.2,13.12,121.34,32.55,114.499,24.432,76.59,79.11,81.19,8.711,54.69,179.1,384.4,17.08,65.796,65.69,1512.0,1308.877,71.7805,265.5
2015-10-27,2432.5,171.1,554.808,70.39,63.64,87.7,42.61,176.7844,99.27,1346.7,12.4625,8.044,30.551,83.03,4.8439,1408.0,131.6789,22.3718,100.19,3424.0,111.64,779.3,11.83,50.985,43.64,156.73,23.825,33.1687,77.29,58.321,57.48,25960,38.56,4408.0,34.47,3731.0,53.69,7.11,168.5,52.61,186.31,1017.818,43.88,126.79,36.641,33.7261,2940.0,13.32,1383.348,137.437,66.8,17.5453,28.638,4075.0,75.2,68.95,78.808,263.0,90.5,20.01,1863.0,511.5,92.78,21.6725,46.89,215.35,14.89,250.85,91.0339,691.96,53.61,156.6,12.485,121.04,32.23,114.204,24.419,72.98,80.91,80.765,8.366,55.45,178.4,380.0,16.855,65.561,65.41,1504.4,1294.348,72.122,264.5
2015-10-28,2415.0,171.7,560.382,71.97,65.5,89.79,42.73,176.3644,100.87,1350.3,12.7031,8.193,30.855,84.6,4.9052,1381.0,134.5157,22.7752,100.48,3435.0,112.94,783.3,11.965,52.5393,44.01,158.08,24.22,33.6048,76.51,58.58,57.64,26160,39.43,4401.0,34.71,3610.0,53.98,7.1675,167.7,54.73,191.32,1020.654,44.76,129.25,36.846,33.9416,2960.0,13.415,1436.962,138.082,67.59,17.8829,29.818,4179.5,75.75,68.83,79.25,267.9,91.4,19.99,1869.5,515.3,94.79,21.1739,47.41,217.3,14.97,253.15,92.7943,707.57,53.96,158.1,12.62,120.86,33.44,116.714,24.522,73.36,83.07,82.304,8.515,56.21,180.45,391.0,16.985,66.224,65.645,1510.0,1310.159,73.0895,270.0
2015-10-29,2357.5,174.0,534.503,71.97,65.21,89.89,42.79,176.0643,101.96,1325.3,12.4261,8.121,31.327,84.25,4.793,1388.0,134.2483,22.8549,101.37,3466.0,112.62,780.9,11.99,52.32,44.33,157.61,24.36,32.9602,77.02,58.421,57.96,26500,37.5,4421.0,34.03,3645.0,53.36,6.92,169.05,53.66,189.89,1011.163,45.24,131.38,37.243,34.1853,2936.0,13.29,1420.271,136.423,67.31,17.9215,30.133,4196.5,76.0,69.23,79.824,268.3,91.8,19.82,1885.5,512.8,94.83,20.8979,47.18,216.1,14.73,237.25,90.4968,688.44,54.57,157.95,12.045,121.77,33.54,119.125,22.835,73.88,82.0,82.575,8.326,56.29,181.4,391.7,17.0,65.939,65.56,1491.4,1298.621,72.4208,271.25
2015-10-30,2358.5,166.05,544.058,72.99,64.25,90.88,42.35,173.544,102.23,1348.0,12.24,7.84,31.295,84.61,4.8071,1435.0,133.7994,23.0707,101.03,3480.0,112.25,790.6,12.03,52.1197,44.145,157.21,24.325,32.0596,76.38,58.044,57.24,27440,38.18,4476.0,33.86,3640.0,52.64,7.0925,169.6,53.17,187.5,1008.872,44.8,130.78,36.87,34.1478,2893.0,13.235,1421.282,135.132,65.95,17.9986,29.875,4150.5,75.6,66.35,79.427,268.3,91.9,19.78,1878.5,507.6,93.31,20.4972,47.23,214.25,14.81,232.0,91.3522,686.63,55.08,159.35,12.655,119.71,32.97,119.42,22.732,74.53,81.57,82.82,8.452,55.74,181.5,386.4,17.005,66.291,65.515,1493.8,1298.194,73.5164,270.5
2015-11-02,2321.5,165.15,541.769,74.34,65.54,94.96,42.24,176.4244,104.06,1317.3,13.83,7.86,31.418,85.42,4.8505,1399.0,134.0764,23.1411,102.17,3433.0,112.11,765.4,12.115,52.5488,44.62,159.92,24.45,33.2351,76.6,58.622,57.61,27660,38.935,4418.0,34.11,3590.0,53.24,7.175,167.9,53.83,189.68,1007.127,45.43,134.54,37.387,34.7288,2875.0,13.365,1413.189,135.962,65.75,18.1144,30.295,4156.0,75.05,67.49,79.073,267.0,93.4,20.02,1869.0,503.5,94.7,20.3013,48.35,214.9,14.75,236.05,91.3323,679.2,55.27,159.6,13.155,121.56,33.48,120.65,23.062,75.16,82.04,83.625,8.529,56.37,182.25,388.25,17.0,66.955,65.595,1477.4,1306.313,73.4025,266.0
2015-11-03,2347.5,165.6,559.287,74.75,65.78,98.14,42.16,177.5645,103.28,1317.3,14.29,7.905,31.265,86.22,4.8976,1399.0,135.5187,23.2443,101.96,3433.0,112.08,765.4,12.18,52.5488,46.24,158.75,24.535,33.1498,77.05,58.981,58.11,27040,39.15,4418.0,34.31,3590.0,54.15,7.125,169.75,54.16,190.69,1000.036,45.51,134.26,37.441,34.7569,2870.0,13.145,1392.452,138.727,66.08,18.2012,30.643,4162.5,75.35,68.0,78.94,268.5,93.7,19.17,1876.0,504.9,94.62,20.4972,49.64,215.4,14.81,233.5,91.3024,633.9,55.35,160.4,13.35,121.03,33.29,120.502,23.062,76.02,81.67,83.517,8.569,56.39,181.75,403.25,16.97,66.568,65.7,1477.4,1322.551,73.9574,271.0
2015-11-04,2370.5,166.1,576.407,74.55,65.85,96.77,41.97,177.2645,102.23,1342.7,14.14,7.93,32.048,87.63,4.9721,1412.0,135.2799,23.0848,101.94,3437.0,112.4,777.4,12.355,52.9493,46.295,158.91,24.255,32.363,77.06,59.176,58.37,26600,38.89,4491.0,34.15,3605.0,54.4,7.0075,172.75,53.83,191.65,1006.581,45.18,135.25,37.765,34.6726,2873.0,13.41,1404.591,141.031,65.62,18.3844,30.5,4127.5,75.8,67.48,78.808,268.8,93.15,19.12,1894.0,519.1,94.46,20.8979,49.68,217.25,14.65,232.35,91.3024,636.94,56.35,158.7,13.58,119.86,33.4,119.469,22.723,76.04,81.05,83.499,8.618,56.2,180.55,402.05,16.82,65.183,65.18,1491.2,1340.071,73.1038,270.5
2015-11-05,2299.0,168.9,532.114,74.22,66.44,94.55,42.33,177.8646,100.87,1318.7,14.05,7.766,32.783,87.44,4.908,1392.0,133.6179,23.3475,102.33,3440.0,112.85,783.6,12.355,52.4916,46.13,158.99,24.365,32.3725,76.39,59.453,58.61,26840,39.215,4562.0,34.0,3654.0,54.38,6.9275,173.5,54.15,192.02,1011.6,45.18,134.95,38.034,34.5976,2880.0,13.225,1402.062,140.386,65.55,18.3555,30.23,4247.0,76.2,67.6,79.382,272.6,94.05,19.25,1897.0,516.9,94.8,20.7287,49.15,216.55,14.57,228.15,92.7744,596.78,56.78,159.05,13.25,119.88,33.88,120.453,22.536,75.81,80.61,83.879,8.521,56.3,180.4,390.45,16.55,65.553,65.93,1499.0,1316.569,73.431,273.5
2015-11-06,2282.0,167.0,522.957,73.84,68.46,94.03,41.96,179.5448,98.03,1329.3,14.01,7.94,32.969,88.96,5.0004,1392.0,132.0514,23.7134,101.92,3404.0,113.31,788.6,12.185,52.0721,46.235,159.26,24.74,32.1639,75.57,59.453,58.78,26760,40.59,4549.0,33.84,3727.0,54.92,7.8875,168.75,55.87,199.17,975.491,45.63,134.3,38.08,34.6913,2858.0,13.74,1400.545,142.414,65.45,18.4905,30.265,4226.0,75.45,65.82,79.471,270.0,94.15,19.87,1882.5,527.8,93.57,20.2122,49.23,216.2,14.52,232.4,86.429,585.07,58.15,157.3,13.395,118.58,35.41,121.487,22.897,77.13,80.46,85.155,8.544,56.11,179.45,386.5,16.78,66.98,65.89,1500.4,1320.415,73.7582,272.25
2015-11-09,2291.0,164.7,513.601,71.89,67.39,92.32,41.54,178.5246,97.11,1354.3,13.87,7.875,32.775,88.7,4.8948,1427.5,129.2432,23.3194,100.84,3478.0,112.93,822.2,11.94,51.7193,45.92,157.47,24.48,31.8985,75.4,58.781,58.49,26880,39.83,4560.0,33.35,3775.0,54.16,7.8525,167.3,55.71,196.76,977.454,45.05,134.3,37.739,34.457,2817.0,13.56,1383.348,140.11,64.99,18.3651,30.143,4158.5,74.8,65.77,78.41,266.7,93.65,19.69,1865.5,527.6,92.43,19.0725,48.32,214.45,14.33,234.05,83.684,582.21,56.8,156.65,12.865,118.02,35.11,118.829,22.612,76.46,79.36,83.589,8.331,55.63,178.6,382.6,16.37,65.477,65.24,1525.0,1324.688,73.559,267.25
2015-11-10,2318.5,165.15,489.463,72.43,67.68,93.23,41.77,180.745,97.13,1348.3,14.12,7.809,32.984,87.48,4.8778,1434.5,129.3961,23.2396,101.45,3463.0,113.22,829.0,12.1,51.9004,46.015,157.59,24.59,32.0312,75.77,58.203,58.68,26420,39.29,4590.0,33.21,3773.0,53.51,7.7025,168.4,55.8,197.81,991.963,45.76,136.03,37.913,34.4102,2809.0,13.64,1381.324,138.635,65.05,18.2301,29.193,4156.0,74.65,66.38,78.101,266.0,94.45,19.62,1872.0,523.4,92.98,19.2061,47.79,222.8,14.28,230.6,83.4453,570.7,56.6,157.95,12.375,118.92,35.24,119.075,22.232,75.93,80.06,83.164,8.079,55.66,178.8,382.5,16.55,66.384,65.0,1525.8,1272.982,73.5733,265.0
2015-11-11,2307.0,169.85,490.459,71.91,67.35,92.19,42.04,184.0454,97.62,1342.7,13.92,7.822,33.663,87.7,4.9202,1407.0,128.9662,23.2912,101.86,3497.0,113.85,828.4,12.185,51.2234,46.04,159.05,25.155,31.9838,75.96,57.955,57.58,26660,39.61,4520.0,32.86,3725.0,53.65,7.6275,171.9,54.9,197.39,989.236,45.07,134.86,38.263,34.9912,2843.0,13.7,1389.417,139.649,64.24,18.288,29.028,4202.0,74.9,66.45,78.189,266.7,95.7,19.59,1899.5,523.7,93.89,18.654,47.97,224.45,14.31,232.1,83.7237,565.18,57.14,160.55,12.46,119.36,35.02,120.601,22.098,76.14,80.7,83.435,8.077,55.55,180.8,377.9,16.815,65.754,63.71,1519.6,1289.22,73.559,268.75
