Date,600519 CH Equity,600036 CH Equity,000858 CH Equity,600900 CH Equity,600030 CH Equity,600276 CH Equity,600887 CH Equity,600309 CH Equity,000651 CH Equity,000568 CH Equity,000725 CH Equity,600809 CH Equity,600028 CH Equity,000001 CH Equity,000063 CH Equity,600837 CH Equity,600016 CH Equity,600031 CH Equity,600050 CH Equity,000792 CH Equity,600690 CH Equity,600406 CH Equity,000002 CH Equity,600438 CH Equity,600000 CH Equity,600436 CH Equity,600089 CH Equity,002027 CH Equity,600104 CH Equity,000625 CH Equity,600585 CH Equity,600150 CH Equity,000100 CH Equity,600660 CH Equity,600111 CH Equity,600019 CH Equity,000938 CH Equity,600893 CH Equity,600570 CH Equity,600426 CH Equity,600760 CH Equity,600009 CH Equity,600547 CH Equity,000661 CH Equity,000596 CH Equity,600584 CH Equity,000776 CH Equity,600010 CH Equity,000977 CH Equity,000538 CH Equity,600745 CH Equity,600085 CH Equity,000963 CH Equity,600015 CH Equity,600196 CH Equity,600886 CH Equity,600011 CH Equity,600588 CH Equity,000157 CH Equity,600674 CH Equity,600029 CH Equity,600795 CH Equity,600845 CH Equity,600176 CH Equity,000768 CH Equity,600600 CH Equity,000301 CH Equity,000786 CH Equity,600346 CH Equity,600115 CH Equity,002001 CH Equity,000425 CH Equity,600741 CH Equity,000733 CH Equity,600188 CH Equity,000895 CH Equity,600233 CH Equity,000876 CH Equity,600732 CH Equity,002007 CH Equity,000983 CH Equity,600039 CH Equity,600332 CH Equity,600219 CH Equity,600383 CH Equity,600460 CH Equity,600132 CH Equity,601607 CH Equity,600362 CH Equity,600763 CH Equity,000723 CH Equity,000408 CH Equity,600183 CH Equity,600061 CH Equity,600875 CH Equity,000069 CH Equity,600754 CH Equity,000617 CH Equity,600803 CH Equity,600884 CH Equity,000708 CH Equity,000877 CH Equity,600606 CH Equity,000800 CH Equity,001289 CH Equity
2011-09-09,171.14,11.585,38.26,6.27,11.389,5.404,6.047,13.225,9.889,43.4,2.25,27.868,5.492,5.961,14.708,7.96,4.076,15.29,4.95,32.82,5.18,10.185,8.08,3.7,6.503,15.785,7.176,1.631,14.88,2.302,18.04,27.692,2.064,8.96,20.027,5.19,4.322,15.62,5.036,4.679,5.658,12.95,23.878,19.48,46.0,7.68,15.265,2.279,3.836,28.724,8.62,15.35,7.628,5.625,10.16,2.57,4.41,6.019,10.05,3.361,7.33,2.43,2.816,4.117,10.03,34.4,3.5,6.845,3.118,5.24,6.558,6.917,9.75,8.7,18.8,22.667,7.325,10.175,2.687,8.33,16.0,1.817,14.51,2.972,5.9,5.554,68.78,14.95,31.33,9.975,4.175,9.9,4.642,5.987,23.39,5.708,20.05,10.45,10.128,5.569,7.982,13.033,5.253,11.72,13.52
2011-09-12,171.14,11.585,38.26,6.27,11.389,5.404,6.047,13.225,9.889,43.4,2.25,27.868,5.492,5.961,14.708,7.96,4.076,15.29,4.95,32.82,5.18,10.185,8.08,3.7,6.503,15.785,7.176,1.631,14.88,2.302,18.04,27.692,2.064,8.96,20.027,5.19,4.322,15.62,5.036,4.679,5.658,12.95,23.878,19.48,46.0,7.68,15.265,2.279,3.836,28.724,8.62,15.35,7.628,5.625,10.16,2.57,4.41,6.019,10.05,3.361,7.33,2.43,2.816,4.117,10.03,34.4,3.5,6.845,3.118,5.24,6.558,6.917,9.75,8.7,18.8,22.667,7.325,10.175,2.687,8.33,16.0,1.817,14.51,2.972,5.9,5.554,68.78,14.95,31.33,9.975,4.175,9.9,4.642,5.987,23.39,5.708,20.05,10.45,10.128,5.569,7.982,13.033,5.253,11.72,13.52
2011-09-13,166.636,11.428,37.76,6.39,11.408,5.36,6.167,13.092,9.779,42.83,2.22,27.168,5.462,5.975,14.833,8.08,4.069,15.03,4.94,32.287,5.125,9.893,8.07,3.62,6.399,15.669,7.044,1.601,14.9,2.269,18.28,26.431,2.036,9.01,19.467,5.15,4.267,15.25,4.974,4.629,5.658,12.69,23.015,18.996,44.765,7.67,15.045,2.246,3.769,28.586,8.38,15.17,7.458,5.673,10.02,2.578,4.38,5.932,9.95,3.389,7.24,2.43,2.773,4.12,9.63,33.99,3.45,6.715,3.146,5.16,6.452,6.86,9.92,8.7,18.553,22.7,7.44,10.35,2.635,8.16,15.869,1.76,14.16,2.928,5.83,5.519,66.87,14.82,30.75,9.965,4.308,9.75,4.658,5.967,22.35,5.646,19.58,10.107,9.952,5.49,7.912,13.306,4.939,11.47,13.57
2011-09-14,163.595,11.389,37.43,6.37,11.587,5.39,6.35,13.342,9.794,42.08,2.24,27.554,5.477,5.939,14.925,8.21,4.076,15.04,5.1,32.873,5.15,9.832,8.08,3.77,6.364,15.505,7.113,1.601,15.12,2.302,17.77,26.592,2.027,9.06,19.5,5.17,4.37,15.58,5.072,4.747,5.658,12.77,22.908,18.87,44.95,7.75,15.315,2.293,3.769,28.571,8.54,15.26,7.597,5.673,10.03,2.586,4.41,6.032,9.97,3.389,7.28,2.43,2.811,4.275,9.71,34.32,3.5,6.715,3.158,5.17,6.539,6.9,9.96,8.87,18.7,22.94,7.59,10.225,2.667,8.301,15.985,1.819,14.23,2.932,5.88,5.585,67.71,14.94,31.05,10.015,4.369,9.96,4.711,6.039,22.49,5.685,19.4,10.186,10.091,5.583,8.224,13.117,5.013,11.65,13.69
2011-09-15,164.041,11.369,37.6,6.37,11.568,5.381,6.383,13.458,9.814,42.0,2.22,27.839,5.515,5.99,15.225,8.19,4.007,14.95,5.27,32.873,5.12,9.896,8.09,3.7,6.259,15.532,7.065,1.625,15.47,2.313,17.76,26.6,2.018,9.12,19.307,5.16,4.395,15.84,4.939,4.688,5.658,12.47,23.071,18.817,44.875,7.71,15.365,2.271,3.822,28.105,8.46,15.42,7.536,5.593,10.03,2.574,4.4,6.185,9.92,3.386,7.37,2.41,2.807,4.166,9.72,34.27,3.51,6.685,3.335,5.17,6.55,6.87,10.09,8.84,18.527,22.913,7.475,10.435,2.675,8.179,16.0,1.819,14.24,2.921,5.97,5.6,68.81,14.89,30.86,10.165,4.306,9.79,4.695,6.105,22.2,5.669,19.31,10.271,9.961,5.614,8.324,13.311,4.914,11.65,13.7
2011-09-16,167.702,11.438,38.05,6.31,11.483,5.36,6.377,13.5,9.814,42.2,2.2,28.525,5.538,6.149,15.533,8.19,4.042,15.04,5.23,33.147,5.095,9.83,8.06,3.66,6.28,15.66,7.044,1.625,15.63,2.302,17.71,26.308,2.0,9.14,19.117,5.14,4.41,15.93,4.935,4.734,5.658,12.37,23.286,18.878,45.44,7.66,15.575,2.254,3.828,28.267,8.0,15.44,7.453,5.614,9.89,2.57,4.44,6.116,10.02,3.392,7.27,2.42,2.822,4.122,9.71,34.34,3.49,6.6,3.339,5.13,6.683,6.857,10.1,8.78,18.613,22.913,7.435,10.18,2.671,8.173,15.985,1.792,14.21,2.935,5.92,5.604,68.79,15.18,30.96,10.155,4.253,10.04,4.716,6.191,22.11,5.669,18.89,10.307,10.332,5.834,8.253,13.25,4.914,11.68,13.71
2011-09-19,167.537,11.212,37.65,6.23,11.257,5.29,6.307,13.317,9.659,41.96,2.15,28.304,5.408,6.004,15.442,7.95,3.951,14.86,5.3,32.64,4.93,9.758,7.78,3.52,6.161,15.512,6.953,1.58,15.6,2.258,17.15,25.231,1.927,8.9,18.413,5.07,4.439,15.31,4.747,4.784,5.658,12.33,22.852,18.887,44.97,7.4,15.21,2.182,3.762,28.095,7.92,15.12,7.306,5.438,9.78,2.524,4.35,5.995,9.83,3.322,7.01,2.38,2.74,3.968,9.49,34.1,3.4,6.495,3.236,5.02,6.678,6.687,10.0,8.52,17.88,22.913,7.16,9.9,2.603,8.013,15.777,1.76,13.77,2.866,5.65,5.477,67.62,15.08,30.14,9.765,4.375,9.69,4.668,6.171,21.45,5.6,18.52,10.05,10.37,5.707,8.006,12.722,4.766,11.34,13.33
2011-09-20,165.983,11.222,37.39,6.34,11.549,5.281,6.33,13.425,9.569,42.0,2.15,28.546,5.423,6.055,15.333,8.05,4.0,15.05,5.29,32.653,4.91,9.703,7.72,3.555,6.196,15.404,6.974,1.586,15.64,2.28,17.39,25.385,1.936,9.0,18.697,5.07,4.577,15.89,4.734,4.811,5.658,12.38,22.577,18.957,44.25,7.44,15.575,2.254,3.737,28.333,7.96,15.11,7.264,5.475,9.75,2.533,4.34,5.929,10.01,3.308,7.04,2.39,2.75,3.979,9.65,33.9,3.41,6.5,3.286,5.05,6.748,6.743,10.25,8.6,17.94,22.827,7.24,10.075,2.627,8.022,15.892,1.752,13.78,2.888,5.56,5.462,67.97,15.09,29.7,9.95,4.331,9.29,4.69,6.184,21.53,5.562,18.85,10.007,10.351,5.862,7.947,12.961,4.75,11.3,13.39
2011-09-21,168.893,11.467,38.19,6.44,11.851,5.36,6.427,14.083,9.894,42.72,2.21,28.843,5.554,6.17,15.958,8.29,4.118,15.79,5.44,33.387,5.095,9.824,7.87,3.665,6.357,15.715,7.211,1.637,16.47,2.335,18.54,26.362,1.991,9.37,20.117,5.17,4.683,16.34,4.825,4.843,5.658,12.62,23.041,19.432,45.2,7.68,16.095,2.343,3.938,28.781,8.24,15.46,7.406,5.625,10.0,2.607,4.45,5.998,10.36,3.406,7.2,2.44,2.826,4.124,10.07,34.2,3.5,6.675,3.36,5.19,6.879,6.997,10.65,8.85,19.06,23.083,7.415,10.415,2.702,8.24,16.485,1.794,14.34,2.972,5.69,5.569,69.48,15.64,30.69,10.185,4.469,9.52,4.817,6.618,23.05,5.677,19.11,10.357,10.648,5.955,8.129,13.867,4.923,11.75,14.4
2011-09-22,163.355,11.114,37.16,6.3,11.342,5.276,6.32,13.683,9.794,41.82,2.15,27.396,5.4,6.04,15.6,8.04,3.972,15.28,5.35,33.007,4.91,9.433,7.46,3.54,6.168,15.293,6.988,1.589,15.77,2.28,17.89,25.438,1.918,9.11,19.203,5.05,4.475,15.63,4.717,4.684,5.658,12.33,22.352,18.735,43.755,7.51,15.5,2.225,3.781,28.124,8.59,15.15,7.331,5.411,9.77,2.549,4.39,6.008,9.94,3.328,6.88,2.39,2.731,3.811,9.83,33.01,3.4,6.505,3.261,5.01,6.879,6.72,10.26,8.56,18.747,22.75,7.28,10.29,2.615,7.875,15.962,1.738,13.87,2.961,5.35,5.392,68.03,15.1,29.07,9.9,4.325,9.21,4.658,6.559,22.32,5.462,18.83,10.043,10.49,5.721,7.771,13.339,4.857,11.4,13.9
2011-09-23,160.372,10.996,36.43,6.25,11.398,5.212,6.16,13.533,9.789,39.98,2.14,27.154,5.392,6.011,15.375,8.1,3.979,15.13,5.36,32.267,4.795,9.386,7.4,3.49,6.105,15.346,6.939,1.571,15.37,2.291,18.26,25.631,1.909,9.2,18.977,4.99,4.555,15.63,4.753,4.556,5.658,12.37,21.735,18.647,44.245,7.48,15.43,2.211,3.803,27.952,8.59,14.97,7.289,5.385,9.75,2.541,4.35,6.021,9.8,3.289,6.81,2.39,2.712,3.688,9.75,32.09,3.38,6.46,3.252,5.04,6.879,6.63,10.13,8.67,19.127,22.577,7.165,10.235,2.635,7.747,15.962,1.694,13.53,2.946,5.26,5.308,65.86,15.07,28.12,9.895,4.264,8.9,4.684,6.724,22.79,5.385,18.8,9.843,10.667,5.645,7.676,13.522,4.956,11.27,14.1
2011-09-26,155.471,10.692,35.75,6.24,11.002,5.094,6.07,13.35,9.664,38.88,2.15,26.321,5.308,5.802,15.492,7.88,3.861,14.91,5.17,32.267,4.73,9.301,7.15,3.38,5.902,14.974,6.876,1.548,15.38,2.269,18.12,24.862,2.0,9.09,18.553,4.96,4.508,15.28,4.584,4.52,5.658,12.23,20.255,17.911,43.38,7.28,15.1,2.171,3.739,27.19,8.29,14.73,7.175,5.267,9.57,2.516,4.3,6.014,9.61,3.242,6.65,2.39,2.701,3.66,9.55,31.85,3.34,6.46,3.205,5.01,6.879,6.63,10.07,8.58,19.007,21.933,7.125,10.0,2.563,7.686,15.923,1.647,13.16,2.913,5.1,5.138,65.52,14.79,26.78,9.815,4.236,8.62,4.706,6.678,21.91,5.154,18.3,9.607,10.407,5.61,7.529,13.444,4.898,11.23,14.12
2011-09-27,156.579,10.84,36.14,6.34,11.134,5.174,6.067,13.792,9.969,39.34,2.16,25.946,5.346,5.849,16.042,8.06,3.903,15.12,5.22,30.667,4.75,9.356,7.17,3.42,5.958,14.95,6.974,1.571,16.09,2.363,18.42,25.123,1.991,9.27,18.87,5.12,4.603,15.37,4.597,4.574,5.658,12.21,20.469,17.902,43.41,7.27,15.49,2.2,3.765,27.443,9.12,14.82,7.228,5.304,9.62,2.541,4.3,6.024,9.72,3.292,6.76,2.38,2.712,3.679,9.61,32.49,3.36,6.54,3.205,5.04,6.19,6.507,10.43,8.67,19.56,21.633,7.175,10.0,2.571,7.66,16.246,1.657,13.22,2.913,5.05,5.138,65.72,15.04,27.02,9.73,4.375,8.7,4.721,6.546,22.31,5.069,18.4,9.621,10.1,5.686,7.565,13.661,4.89,11.62,14.48
2011-09-28,154.645,10.761,36.28,6.24,10.861,5.192,6.02,13.575,10.034,38.5,2.13,26.011,5.323,5.787,16.167,8.0,3.875,14.95,5.2,29.933,4.71,9.342,7.08,3.305,5.895,14.948,7.085,1.53,15.82,2.346,18.36,24.692,1.945,9.11,18.643,5.09,4.457,14.96,4.474,4.424,5.658,12.03,20.321,17.384,42.62,7.16,15.395,2.146,3.676,27.586,9.02,14.63,7.25,5.24,9.49,2.516,4.29,6.035,9.62,3.253,6.59,2.34,2.71,3.651,9.57,32.3,3.29,6.535,3.106,4.92,5.997,6.387,10.21,8.48,19.44,21.473,7.07,9.99,2.524,7.42,16.1,1.619,13.09,2.858,4.92,5.027,63.05,14.83,27.19,9.375,4.581,8.55,4.584,6.382,22.39,4.946,18.53,9.357,9.887,5.69,7.494,13.667,4.692,11.37,14.17
2011-09-29,154.62,10.83,35.9,6.27,10.71,5.131,6.0,13.167,9.869,38.53,2.08,26.0,5.331,5.802,15.792,8.01,3.896,14.79,5.17,28.927,4.595,9.612,7.18,3.305,5.909,14.576,7.26,1.455,16.09,2.341,17.65,23.877,1.9,8.99,18.327,5.08,4.14,14.22,4.344,4.242,5.658,11.79,19.434,16.992,42.5,6.79,15.395,2.007,3.553,26.91,8.84,14.05,7.0,5.294,9.31,2.483,4.21,5.784,9.61,3.269,6.44,2.31,2.697,3.563,9.28,32.31,3.17,6.42,3.034,4.81,5.896,6.167,10.22,8.15,19.327,21.23,6.905,10.0,2.5,7.112,16.208,1.51,12.56,2.8,4.97,4.712,61.93,14.52,26.46,9.095,4.519,8.12,4.578,5.855,22.3,4.923,18.01,8.757,9.59,5.538,7.459,13.061,4.519,11.25,14.2
2011-09-30,157.512,10.849,36.3,6.26,10.607,5.192,6.1,13.258,9.989,38.9,2.12,25.793,5.331,5.802,15.75,7.91,3.833,14.41,5.12,28.933,4.59,9.64,7.24,3.205,5.972,14.716,7.176,1.473,15.98,2.368,17.2,24.038,1.927,9.04,18.333,5.1,4.158,13.88,4.474,4.215,5.658,11.8,19.832,17.035,42.825,6.66,15.4,1.986,3.556,26.905,8.71,13.66,7.017,5.401,9.35,2.483,4.21,5.845,9.51,3.272,6.42,2.27,2.71,3.579,8.99,33.06,3.15,6.52,3.019,4.74,5.95,6.067,10.26,8.15,19.38,21.667,6.74,9.625,2.472,7.096,16.392,1.536,12.35,2.803,4.87,4.565,62.8,14.52,26.7,9.17,4.472,7.96,4.546,5.789,22.47,4.915,18.14,8.814,9.85,5.421,7.441,12.811,4.552,11.44,14.14
2011-10-03,157.512,10.849,36.3,6.26,10.607,5.192,6.1,13.258,9.989,38.9,2.12,25.793,5.331,5.802,15.75,7.91,3.833,14.41,5.12,28.933,4.59,9.64,7.24,3.205,5.972,14.716,7.176,1.473,15.98,2.368,17.2,24.038,1.927,9.04,18.333,5.1,4.158,13.88,4.474,4.215,5.658,11.8,19.832,17.035,42.825,6.66,15.4,1.986,3.556,26.905,8.71,13.66,7.017,5.401,9.35,2.483,4.21,5.845,9.51,3.272,6.42,2.27,2.71,3.579,8.99,33.06,3.15,6.52,3.019,4.74,5.95,6.067,10.26,8.15,19.38,21.667,6.74,9.625,2.472,7.096,16.392,1.536,12.35,2.803,4.87,4.565,62.8,14.52,26.7,9.17,4.472,7.96,4.546,5.789,22.47,4.915,18.14,8.814,9.85,5.421,7.441,12.811,4.552,11.44,14.14
2011-10-04,157.512,10.849,36.3,6.26,10.607,5.192,6.1,13.258,9.989,38.9,2.12,25.793,5.331,5.802,15.75,7.91,3.833,14.41,5.12,28.933,4.59,9.64,7.24,3.205,5.972,14.716,7.176,1.473,15.98,2.368,17.2,24.038,1.927,9.04,18.333,5.1,4.158,13.88,4.474,4.215,5.658,11.8,19.832,17.035,42.825,6.66,15.4,1.986,3.556,26.905,8.71,13.66,7.017,5.401,9.35,2.483,4.21,5.845,9.51,3.272,6.42,2.27,2.71,3.579,8.99,33.06,3.15,6.52,3.019,4.74,5.95,6.067,10.26,8.15,19.38,21.667,6.74,9.625,2.472,7.096,16.392,1.536,12.35,2.803,4.87,4.565,62.8,14.52,26.7,9.17,4.472,7.96,4.546,5.789,22.47,4.915,18.14,8.814,9.85,5.421,7.441,12.811,4.552,11.44,14.14
2011-10-05,157.512,10.849,36.3,6.26,10.607,5.192,6.1,13.258,9.989,38.9,2.12,25.793,5.331,5.802,15.75,7.91,3.833,14.41,5.12,28.933,4.59,9.64,7.24,3.205,5.972,14.716,7.176,1.473,15.98,2.368,17.2,24.038,1.927,9.04,18.333,5.1,4.158,13.88,4.474,4.215,5.658,11.8,19.832,17.035,42.825,6.66,15.4,1.986,3.556,26.905,8.71,13.66,7.017,5.401,9.35,2.483,4.21,5.845,9.51,3.272,6.42,2.27,2.71,3.579,8.99,33.06,3.15,6.52,3.019,4.74,5.95,6.067,10.26,8.15,19.38,21.667,6.74,9.625,2.472,7.096,16.392,1.536,12.35,2.803,4.87,4.565,62.8,14.52,26.7,9.17,4.472,7.96,4.546,5.789,22.47,4.915,18.14,8.814,9.85,5.421,7.441,12.811,4.552,11.44,14.14
2011-10-06,157.512,10.849,36.3,6.26,10.607,5.192,6.1,13.258,9.989,38.9,2.12,25.793,5.331,5.802,15.75,7.91,3.833,14.41,5.12,28.933,4.59,9.64,7.24,3.205,5.972,14.716,7.176,1.473,15.98,2.368,17.2,24.038,1.927,9.04,18.333,5.1,4.158,13.88,4.474,4.215,5.658,11.8,19.832,17.035,42.825,6.66,15.4,1.986,3.556,26.905,8.71,13.66,7.017,5.401,9.35,2.483,4.21,5.845,9.51,3.272,6.42,2.27,2.71,3.579,8.99,33.06,3.15,6.52,3.019,4.74,5.95,6.067,10.26,8.15,19.38,21.667,6.74,9.625,2.472,7.096,16.392,1.536,12.35,2.803,4.87,4.565,62.8,14.52,26.7,9.17,4.472,7.96,4.546,5.789,22.47,4.915,18.14,8.814,9.85,5.421,7.441,12.811,4.552,11.44,14.14
2011-10-07,157.512,10.849,36.3,6.26,10.607,5.192,6.1,13.258,9.989,38.9,2.12,25.793,5.331,5.802,15.75,7.91,3.833,14.41,5.12,28.933,4.59,9.64,7.24,3.205,5.972,14.716,7.176,1.473,15.98,2.368,17.2,24.038,1.927,9.04,18.333,5.1,4.158,13.88,4.474,4.215,5.658,11.8,19.832,17.035,42.825,6.66,15.4,1.986,3.556,26.905,8.71,13.66,7.017,5.401,9.35,2.483,4.21,5.845,9.51,3.272,6.42,2.27,2.71,3.579,8.99,33.06,3.15,6.52,3.019,4.74,5.95,6.067,10.26,8.15,19.38,21.667,6.74,9.625,2.472,7.096,16.392,1.536,12.35,2.803,4.87,4.565,62.8,14.52,26.7,9.17,4.472,7.96,4.546,5.789,22.47,4.915,18.14,8.814,9.85,5.421,7.441,12.811,4.552,11.44,14.14
2011-10-10,155.372,10.781,35.66,6.25,10.418,5.24,6.053,12.317,9.859,38.39,2.15,23.218,5.308,5.606,15.25,7.9,3.75,14.42,5.12,28.933,4.61,9.584,7.0,3.195,5.888,14.784,7.246,1.458,15.18,2.313,17.23,24.008,1.927,8.79,17.27,5.1,4.162,13.73,4.467,4.224,5.658,11.88,19.668,16.643,42.185,6.74,15.6,1.943,3.496,26.667,9.08,13.39,6.886,5.353,9.45,2.479,4.19,5.856,9.49,3.283,6.4,2.25,2.708,3.551,8.78,33.29,3.11,6.47,3.053,4.73,5.901,6.03,10.13,8.08,19.507,21.917,6.65,9.575,2.444,7.212,16.308,1.55,11.98,2.796,4.67,4.492,63.45,14.12,26.58,9.275,4.653,7.87,4.531,5.796,22.12,4.692,18.06,8.607,9.729,5.431,7.306,13.056,4.527,11.28,14.05
2011-10-11,154.521,10.977,34.89,6.3,10.578,5.235,6.04,11.567,9.469,37.57,2.17,23.107,5.277,5.66,14.208,8.06,3.813,14.49,5.09,28.707,4.54,9.419,7.04,3.2,5.993,14.953,7.288,1.467,14.99,2.313,17.44,24.162,1.964,8.77,16.477,5.14,4.129,13.7,4.435,4.315,5.658,11.95,19.796,16.639,40.5,6.7,16.005,1.939,3.524,26.476,9.19,13.23,6.883,5.443,9.61,2.496,4.19,5.75,9.49,3.333,6.48,2.26,2.68,3.712,8.79,32.17,3.13,6.445,3.034,4.76,5.754,5.9,9.49,8.23,18.553,22.0,6.495,9.05,2.425,7.179,15.615,1.563,11.77,2.814,4.65,4.508,63.5,14.17,26.54,9.335,4.869,8.26,4.536,5.658,22.22,4.6,18.0,8.429,9.915,5.431,7.224,13.389,4.585,11.02,13.43
2011-10-12,158.711,11.35,36.01,6.42,11.229,5.247,6.233,12.108,9.694,38.84,2.22,23.468,5.277,5.917,14.425,8.87,4.0,15.0,5.36,29.867,4.805,9.582,7.34,3.31,6.189,15.928,7.547,1.521,15.66,2.418,18.23,25.269,2.018,8.95,16.953,5.26,4.293,14.1,4.548,4.547,5.658,12.45,20.194,16.94,41.68,6.91,16.905,2.0,3.67,26.824,9.28,13.87,7.064,5.753,9.9,2.557,4.29,5.813,9.89,3.414,6.77,2.32,2.754,3.811,8.79,32.75,3.22,6.66,3.152,4.99,5.915,6.097,9.86,8.46,18.907,22.247,6.695,9.375,2.496,7.5,15.885,1.605,12.2,2.891,4.85,4.704,64.73,14.7,27.47,9.715,4.869,8.67,4.653,5.73,23.17,4.808,18.33,8.771,10.23,5.634,7.412,14.372,4.758,11.35,13.8
2011-10-13,158.736,11.399,36.17,6.45,11.172,5.254,6.333,12.258,9.724,39.42,2.24,23.807,5.415,5.914,14.475,8.93,4.007,15.06,5.33,30.1,4.915,9.474,7.37,3.37,6.203,16.203,7.512,1.533,15.9,2.44,19.28,25.369,2.091,8.95,17.167,5.32,4.424,14.19,4.519,4.611,5.658,12.55,20.505,17.428,41.675,7.07,16.57,2.032,3.75,27.381,8.99,14.26,7.222,5.759,9.85,2.578,4.33,5.927,10.02,3.417,6.8,2.34,2.786,3.828,9.18,33.54,3.28,6.685,3.196,4.98,5.994,6.183,9.91,8.68,18.94,22.657,6.75,9.4,2.528,7.66,15.846,1.619,12.31,2.932,4.93,4.742,64.92,14.96,27.86,9.9,4.869,8.63,4.679,5.724,23.51,4.869,18.69,8.957,10.527,5.738,7.518,14.661,4.791,11.52,13.78
2011-10-14,158.215,11.458,35.98,6.45,11.2,5.201,6.333,12.267,9.724,39.22,2.23,23.357,5.423,5.917,14.35,8.91,4.028,14.99,5.3,30.26,4.925,8.769,7.35,3.36,6.175,16.224,7.484,1.521,15.93,2.412,19.18,25.154,2.082,8.91,16.837,5.27,4.435,13.78,4.5,4.629,5.658,12.45,20.403,17.192,41.25,6.99,16.415,1.993,3.779,27.143,8.37,14.15,7.222,5.796,9.78,2.566,4.31,5.924,9.95,3.433,6.71,2.35,2.778,3.796,8.96,33.81,3.26,6.64,3.14,4.94,5.901,5.993,9.92,8.69,19.187,22.793,6.67,9.655,2.504,7.596,15.885,1.629,12.27,2.895,4.87,4.692,60.49,14.76,27.76,9.995,4.869,8.66,4.732,5.586,23.52,4.938,18.78,8.871,10.49,5.666,7.4,14.617,4.75,11.49,13.69
2011-10-17,162.926,11.654,36.95,6.48,11.238,5.203,6.483,12.417,9.994,40.27,2.2,23.814,5.454,5.982,14.525,8.98,4.063,15.21,5.33,30.2,4.97,8.827,7.34,3.37,6.238,16.171,7.4,1.521,16.0,2.412,19.39,25.308,2.055,8.92,16.807,5.25,4.435,14.28,4.49,4.593,5.658,12.6,20.316,17.275,41.955,7.05,16.33,1.968,3.948,27.11,8.8,14.28,7.286,5.908,9.78,2.566,4.29,6.04,9.95,3.406,6.71,2.34,2.795,3.748,9.37,33.5,3.26,6.615,3.199,4.91,5.863,5.81,10.05,8.56,19.0,23.0,6.665,9.65,2.484,7.532,15.769,1.671,12.24,2.888,4.82,4.754,60.73,14.79,27.59,10.07,4.869,9.09,4.695,5.605,23.54,4.946,19.42,8.871,10.351,5.666,7.4,14.756,4.75,11.51,13.84
2011-10-18,162.331,11.35,36.6,6.34,10.767,5.147,6.41,11.9,9.774,39.98,2.15,23.061,5.346,5.794,13.975,8.54,3.986,14.73,5.2,29.307,4.88,8.783,7.19,3.215,6.14,16.012,6.946,1.479,15.39,2.412,18.34,25.692,1.991,8.67,15.833,5.1,4.322,14.07,4.305,4.52,5.658,12.61,19.526,16.669,42.0,6.72,15.485,1.854,3.876,26.71,8.69,13.73,7.347,5.737,9.42,2.512,4.19,5.969,9.58,3.336,6.45,2.3,2.788,3.496,9.22,32.91,3.15,6.475,3.134,4.74,5.724,5.503,9.77,8.2,18.193,22.5,6.365,9.29,2.385,7.33,15.269,1.671,11.69,2.8,4.65,4.535,60.7,14.32,26.4,10.025,4.869,9.54,4.631,5.461,22.74,4.846,18.87,8.407,9.998,5.438,7.088,14.0,4.527,11.05,13.55
2011-10-19,163.736,11.418,36.68,6.38,10.776,5.179,6.44,11.95,9.534,39.5,2.15,22.843,5.362,5.809,13.5,8.59,4.021,14.6,5.2,28.787,4.84,8.543,7.1,3.15,6.182,16.205,6.96,1.461,15.16,2.412,18.4,26.1,1.973,8.61,15.09,5.13,4.37,13.83,4.181,4.497,5.658,12.72,19.485,16.473,41.915,6.98,15.63,1.829,3.737,26.567,9.56,13.85,7.347,5.839,9.55,2.5,4.17,6.019,9.5,3.353,6.38,2.3,2.739,3.358,9.11,32.95,3.16,6.46,3.056,4.69,5.651,5.467,9.56,8.16,18.093,22.667,6.155,9.15,2.381,7.375,15.169,1.671,11.65,2.796,4.55,4.354,60.53,14.21,26.37,10.055,4.869,9.22,4.599,5.283,22.44,4.654,19.12,8.329,10.007,5.41,6.941,14.178,4.477,10.56,13.4
2011-10-20,157.934,11.291,35.8,6.25,10.673,5.063,6.39,11.658,9.144,38.08,2.11,22.196,5.346,5.715,13.242,8.52,3.979,14.18,5.16,25.993,4.68,8.41,7.02,3.075,6.105,16.169,6.715,1.405,15.08,2.412,17.71,25.1,1.936,8.29,15.37,5.06,4.37,12.45,3.944,4.329,5.658,12.51,18.622,15.332,40.95,6.88,15.45,1.8,3.602,26.143,9.41,13.48,6.944,5.807,9.39,2.475,4.06,5.871,9.17,3.286,6.11,2.26,2.627,3.161,8.59,32.62,3.08,6.26,2.991,4.47,5.667,5.293,9.57,7.87,17.333,22.473,5.925,9.02,2.25,7.151,14.615,1.621,11.15,2.715,4.41,4.146,56.53,13.81,25.2,9.9,4.869,8.76,4.435,4.928,21.9,4.592,18.98,8.35,9.729,5.324,6.624,13.75,4.345,10.04,12.82
