Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,SYBX UR Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,GOOG UW Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,3382 JT Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TXN UW Equity,TMO UN Equity,GOOGL UW Equity,SHEL LN Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,PM UN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,MA UN Equity,AVGO UW Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,ENGI FP Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,PEP UW Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,HON UW Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
23-06-2015,2758.5,169.7,992.065,88.45,#N/A N/A,69.75,100.09,40.38,165.3228,96.25,1385.5,14.3602,9.388,22.3,99.72,6.4104,1781.5,161.0598,22.5266,99.78,3827,97.18,906.5,13.445,56.2866,46.045,159.84,23.375,32.7042,79.79,27.024,67.964,72.57,26420,43.245,4837,32.085,4218.5,45.91,5243,5.305,170.35,57.39,218.4,934.363,49.88,54.83,129.55,28.17,1855.5,37.3245,2859,15.375,1393.464,81.36,145.733,67.33,20.0435,31.758,4273.5,95.7,141.64,70.5,67.01,84.952,272.4,85.4,20.46,1932,17.785,600.9,104.01,25.4745,57.88,240.95,15.29,272.45,91.571,1012.24,#N/A N/A,65.87,147,19.92,108.36,40.21,132.558,25.071,85.25,82.67,87.445,11.184,#N/A N/A,59.16,164.9,438.95,16.345,72.814,53.6,1695,1376.821,76.2197,265.25
24-06-2015,2780.5,169,1003.313,88.17,#N/A N/A,69.02,99.27,40.19,163.5826,95.08,1353.5,14.3193,9.328,22.042,98.92,6.3407,1777.5,159.4837,22.2639,99.33,3820,96.64,912.2,13.445,55.5334,46.51,157.54,23.455,32.4483,79.51,26.892,67.221,72.38,26040,42.79,4838,31.91,4200.5,45.635,5275,5.2525,170.85,56.66,214.43,931.745,49.5,53.99,130.27,27.929,1898.5,37.2027,2851,15.295,1399.027,80.81,150.894,66.81,19.7734,32.028,4250,95.51,139.97,70.05,66.49,84.333,270.6,84.75,20.38,1926,17.73,602.2,103.54,25.4211,57.49,239.75,15.5,274.45,92.0981,1014.62,#N/A N/A,66.02,146.05,20.31,108.28,39.64,131.77,25.066,83.85,82.26,86.866,11.118,#N/A N/A,58.57,165.2,442.1,16.275,72.067,53.11,1689.8,1368.702,75.551,265
25-06-2015,2733,167.45,990.174,86.72,#N/A N/A,68.65,98.34,40.02,162.2624,94.74,1353.5,14.1695,9.324,22.005,99.13,6.3473,1774,158.6336,22.17,99.12,3880,95.79,905,13.415,55.2092,46.445,155.92,23.53,32.2492,79.39,26.762,66.826,71.86,25380,42.945,4756,31.99,4210,45.65,5307,5.2925,170.9,56.19,212.82,926.072,49.33,53.795,131.53,27.898,1883,36.7435,2843,15.3,1386.888,81.3,149.327,66.84,19.5998,31.875,4183,94.46,139.23,69.75,66.46,83.758,269.8,84.65,20.42,1920,17.605,594.3,103.05,25.3855,56.62,239.35,15.44,272.9,91.8495,1010.81,#N/A N/A,65.82,146.1,19.935,107.51,39.22,131.278,25.405,83.45,84.8,86.323,10.973,#N/A N/A,58.23,164.4,442.3,16.39,72.453,52.61,1667.6,1368.702,75.7217,264.25
26-06-2015,2708.5,168.65,955.138,86.82,#N/A N/A,68.95,98.6,40,162.5624,94.24,1346,13.8608,9.388,21.905,98.74,6.3897,1774,158.0414,22.0715,99.64,3878.5,97.29,915.5,13.47,55.7717,46.42,157.09,23.855,32.1544,79.34,26.585,66.956,72.12,25560,42.825,4695,31.02,4079.5,45.26,5291,5.185,171.2,56.34,213.17,924.763,49.97,52.9,132.21,27.653,1858,36.9122,2832,15.485,1383.348,81.35,147.392,67.54,19.5612,31.688,4193.5,94.51,135.15,69.8,66.5,82.476,268.6,84.7,20.5,1899,17.49,589.9,102.75,24.4862,56.58,237.25,15.4,272.35,92.4562,1004.15,#N/A N/A,65.59,146.5,19.89,107.9,39.5,130.835,25.731,83.15,85.85,86.078,10.96,#N/A N/A,58.31,164.8,437.55,16.285,72.705,54.855,1666.6,1350.327,74.9392,262
29-06-2015,2691.5,161.95,944.089,85.3,#N/A N/A,67.2,96.69,39.4,159.8621,92.94,1309.2,13.6066,8.823,21.493,94.17,5.9618,1709,155.6631,21.5321,97.68,3773,95.44,885.8,12.95,54.6275,44.64,153.95,22.6,31.8416,78.32,26.076,65.782,71.42,25620,41.15,4543.5,30.39,3965,44.37,5208,5.03,163.6,54.88,207.65,908.181,49.01,51.52,129.45,27.063,1819,35.9189,2756,14.63,1361.093,80.12,141.124,65.97,19.3008,31.133,4096.5,92.52,132.01,68.95,65.4,81.592,263.4,83.25,19.9,1855.5,16.85,577.1,100.05,23.9965,55.56,232.8,15.02,264.25,89.0447,975.59,#N/A N/A,62.96,141.15,19.395,106.12,38.31,125.521,24.236,79.95,83.78,83.345,10.616,#N/A N/A,56.8,160.5,427.55,15.655,69.515,53.835,1630.2,1319.133,72.2643,257.75
30-06-2015,2614,160,914.229,84.82,#N/A N/A,67.76,96.47,39.23,159.442,93.29,1320.5,13.6247,8.792,21.705,92.7,5.9043,1681.5,155.367,21.4101,97.46,3461.5,95.07,879.8,12.75,54.2842,43.57,154.3,22.63,31.7847,78.24,26.026,65.428,70.93,25360,40.27,4527.5,30.415,3982.5,44.15,5260,5.0275,157.15,55.24,208.79,891.491,49.08,51.51,129.76,27.002,1786.5,36.0595,2730,14.81,1337.826,80.17,142.598,66.54,18.886,31.356,4019,93.48,132.93,67.5,65.41,81.46,262,82.75,19.83,1841,16.64,570.1,99.68,24.0855,55.43,229.85,15.01,260.5,87.7617,969.88,#N/A N/A,61.93,139.7,19.285,105.97,38.79,123.553,24.053,78.82,83.49,81.779,10.524,#N/A N/A,56.7,159,420.15,15.45,68.533,54.01,1640.6,1309.732,72.805,256
01-07-2015,2621,160.85,905.868,83.95,#N/A N/A,68.07,96.09,39.5,159.9821,94.01,1300.3,13.8563,8.963,21.87,96.58,6.0381,1690,157.1149,21.8886,98.47,3472,95.76,888,12.94,54.9231,43.89,155.65,23.005,31.9364,79.72,26.092,65.363,71.88,25900,41.545,4502,30.18,3945,44.445,5324,5.1,161.65,55.68,209.94,892.036,49.52,51.91,130.82,27.165,1803.5,36.3968,2776,15.23,1364.127,81.3,142.598,67.67,19.1271,31.65,4120.5,94.5,135.5,68.55,66.16,82.344,266.3,83.25,20.42,1874,16.73,570.9,99.71,23.7293,55.45,234.25,14.99,266.55,89.2138,988.92,#N/A N/A,62.87,142.85,19.335,107.85,39.36,126.358,25.236,80.68,84.85,82.928,10.563,#N/A N/A,57.22,161.3,419.15,15.605,70.598,54.715,1628,1346.054,73.118,258.25
02-07-2015,2633,159.35,913.93,84.38,#N/A N/A,67.52,95.87,39.49,160.7022,94.91,1346.2,13.9334,8.84,21.886,94.1,5.9985,1685,157.688,21.7713,98.44,3514.5,96.17,892.7,12.895,54.9898,43.905,155.38,22.6,31.6331,79.93,26.17,64.62,71.86,25980,40.925,4541.5,30.555,3947,44.4,5319,5.105,158.9,55.37,209.2,909.272,49.41,51.97,130.95,27.367,1816.5,35.9939,2755,14.93,1370.703,81.17,144.258,67.48,18.9825,31.61,4190,94.24,137.64,69,66.16,83.007,266.4,83.75,20.56,1886,16.97,578,99.51,24.041,55.86,235.9,14.87,266.4,88.5972,1002.72,#N/A N/A,62.08,141.8,20.295,107.55,39,124.882,25.254,79.72,86.14,82.123,10.726,#N/A N/A,57.19,162.35,437.4,15.5,69.658,54.935,1630.6,1341.353,73.1038,258.25
03-07-2015,2606,158.35,898.204,84.38,#N/A N/A,67.52,95.87,39.49,160.7022,94.91,1346.3,13.9334,8.837,21.886,93.61,5.9524,1669,157.688,21.5555,98.44,3503.5,96.17,903.5,12.79,54.9898,43.785,155.38,22.545,31.6331,79.93,26.17,64.62,71.86,25360,40.57,4606.5,30.555,3986,44.4,5333,5.105,157.65,55.37,209.2,903.272,49.41,51.97,130.95,27.367,1812,35.9939,2732,14.85,1363.116,81.17,142.967,67.48,18.8571,31.61,4167,94.24,137.64,68.6,66.16,82.255,265.1,83.45,20.41,1887,16.72,572.9,99.51,23.6759,55.86,231.1,14.87,262.95,87.7021,981.3,#N/A N/A,61.87,141.6,19.705,107.55,39,123.848,25.146,79.67,86.14,81.933,10.634,#N/A N/A,57.19,163.7,434.4,15.395,69.464,54.935,1636.4,1335.371,73.1038,256.5
06-07-2015,2578,155.9,879.093,83.15,#N/A N/A,67.33,94.77,39.42,157.8818,94.98,1321.7,13.879,8.55,21.802,92.44,5.7846,1624,157.3442,21.457,98.2,3422.5,95.65,876.3,12.5,54.8754,42.9,155.08,21.81,31.5193,80.05,26.143,64.502,72.53,24600,39.745,4538,30.04,3948,44.39,5267,5.0425,153.25,55.08,208.04,898.909,49.74,51.39,130.39,27.281,1788,35.8065,2723,14.385,1357.552,81.2,135.04,67.5,18.7027,31.5,4149,94.52,134.2,68.8,65.96,82.167,265.4,82.55,19.9,1878,16.32,568.1,99.69,23.1595,55.26,231.1,14.79,258.8,86.6876,975.12,#N/A N/A,60.53,138.65,19.24,107.6,38.85,121.241,24.406,78,86.35,80.756,10.392,#N/A N/A,57.08,160.75,429.5,15.02,68.86,54.92,1613.4,1313.15,71.9513,257.25
07-07-2015,2492.5,153.95,828.43,83.99,#N/A N/A,66.8,95.27,40.25,158.8419,95.63,1316.7,13.9834,8.352,21.836,89.03,5.6536,1644,157.6021,20.9926,98.92,3451.5,96.68,880.2,12.255,55.295,42.005,155.43,21.14,31.9743,81.72,26.251,64.933,73.79,24800,38.245,4576.5,29.9,3952.5,44.3,5393,4.9475,147.95,54.5,208.21,900.981,50.21,51.21,130.95,27.502,1753,36.2563,2714,13.915,1354.012,82.44,133.381,68.23,18.3362,31.423,4178,93.89,132.84,68.6,67.31,81.681,260.2,82,19.71,1858,16.11,558.6,100.18,23.3732,55.05,225.5,14.85,252.15,85.5637,950.56,#N/A N/A,59.08,136,19.005,109.77,38.62,119.568,23.83,76.06,88.73,78.819,10.22,#N/A N/A,57.49,159.75,418.55,14.825,66.879,55.645,1623.2,1292.639,72.3354,252
08-07-2015,2484.5,155.6,841.668,82.27,#N/A N/A,65.43,93.56,39.86,155.3615,94.48,1278.3,13.8245,8.46,21.485,88.41,5.6847,1568,155.8446,21.2084,97.77,3322,95.84,840.5,12.295,54.6847,42.245,152.71,21.455,31.7089,80.99,25.842,64.095,73.06,24780,38.875,4492,29.5,3882,44.24,5291,4.9125,149.35,52.8,204.06,915.927,49.25,49.53,128.2,27.085,1801.5,35.3941,2777,13.99,1366.151,81.57,124.255,67.74,18.4712,30.643,4194.5,92.49,128.05,69.15,66.45,83.36,265,82.45,19.59,1868,16.3,559.2,99.26,22.6431,53.98,229.1,14.37,257.3,86.5484,936.66,#N/A N/A,60.01,138.1,19.16,109.03,37.79,121.979,24.013,76.77,87.25,79.733,10.326,#N/A N/A,56.28,161.05,423.2,14.985,66.426,54.635,1586.2,1299.476,70.4573,256.5
09-07-2015,2528.5,159.75,855.205,81.69,#N/A N/A,66.11,93.78,39.92,156.1416,94.39,1277.3,13.7972,8.722,21.72,91.54,5.8854,1584,156.5036,21.654,98.4,3398.5,96.49,838.2,12.615,54.7133,43.305,153.75,22.095,32.0976,80.66,26.034,64.243,72.78,25300,39.79,4451,28.93,3873,44.52,5268,4.8525,153.4,53.71,204.81,923.891,49.19,48.11,127.82,27.232,1804.5,35.5815,2819,14.61,1384.865,81.24,134.579,67.89,18.4712,30.018,4222,93.04,124.68,70.05,66.17,84.51,270,83.2,20.13,1888.5,16.73,564,100.15,23.0437,53.76,230.05,14.33,261.15,88.8956,944.85,#N/A N/A,61.11,141.4,19.4,108.7,38.1,125.275,24.464,78.62,87.48,81.471,10.559,#N/A N/A,56.6,163.75,426.05,15.59,67.987,54.72,1579.6,1338.789,71.5102,260.75
10-07-2015,2539.5,164.65,858.987,82.15,#N/A N/A,67.05,94.41,40.39,157.6418,95.42,1277.2,13.9153,9.019,22.176,92.47,6.106,1574,159.4646,22.1278,99.53,3420,97.65,857.3,13.095,55.2568,44.345,154.95,23.015,32.5715,80.95,26.507,64.986,73.12,25180,41.22,4407,29.17,3864,44.61,5170,4.9375,158.75,54.56,207.19,932.945,49.93,49.01,130.63,27.806,1822,35.3473,2881,15.175,1385.877,82.16,137.252,69.27,18.7027,30.82,4284.5,94.62,129.84,70.8,66.64,86.145,274.1,85.25,20.5,1925.5,17.25,565.7,101.78,23.7293,53.83,235.7,14.48,268.05,91.9688,958.94,#N/A N/A,63.1,146.45,19.91,109.72,38.64,130.639,25.463,81.69,88.29,83.317,10.819,#N/A N/A,57.17,168.4,427,16.375,69.607,55.26,1585,1370.411,73.1464,264.75
13-07-2015,2600.5,166.6,874.116,83.64,#N/A N/A,68.09,94.6,40.66,158.8419,95.7,1291.7,13.9561,9.227,22.779,93.84,6.2361,1620,161.7857,22.4421,100.27,3526.5,98.43,872,13.28,55.1805,44.675,156.47,23.665,33.0076,81.91,27.327,65.812,73.88,25320,42.05,4515.5,29.73,3928.5,45.54,5373,4.97,162,55.54,210.12,928.472,49.72,49.33,134.29,28.587,1818,35.7315,2881,15.49,1402.568,82.38,138.727,69.66,19.0596,31.415,4331,95.5,129.18,71.2,67.44,87.471,278.1,86.3,20.88,1929,17.475,575.2,102.03,23.5156,54.3,236.55,14.64,273.7,94.505,966.55,#N/A N/A,63.99,149.35,20.205,110.86,39.32,133.886,26.311,83.1,88.82,84.874,10.907,#N/A N/A,57.66,170.9,428.8,16.55,70.119,56.205,1622.6,1394.341,73.9005,268.5
14-07-2015,2580.5,168.9,865.457,84.46,#N/A N/A,69.04,95.55,41.17,159.9821,95.48,1311.8,13.8517,9.279,23.279,94.2,6.2003,1644,161.0502,22.4984,99.78,3485,98.78,885.3,13.4,55.4857,45.1,156.78,23.81,33.2541,82.04,28.055,65.77,73.79,24500,41.99,4646,29.65,3928.5,45.62,5473,4.9725,162.7,55.91,212.16,930.654,50.2,49.76,136.59,29.209,1838,35.7127,2900,15.565,1408.637,82.68,139.833,70.06,19.1561,31.403,4345,95.27,132.3,71.8,67.27,88.311,278,86.75,21,1942,17.575,572.7,102.06,24.13,54.2,237.9,14.81,276,96.0963,971.31,#N/A N/A,64.02,150.8,19.845,110.95,39.71,135.165,26.512,83.56,88.76,85.001,10.85,#N/A N/A,57.79,172.1,429.15,16.68,69.951,56.17,1640.2,1382.803,75.4656,267
15-07-2015,2597,169.6,870.334,84.16,#N/A N/A,69.19,94.24,41.13,160.6422,95.95,1332.2,13.8472,9.267,23.06,98.26,6.2493,1621.5,160.9738,22.5594,100.42,3452.5,99.07,883,13.565,55.5143,45.25,156,23.895,33.1593,82.15,28.011,65.617,73.65,24700,41.86,4603.5,29.69,4000,45.76,5500,4.9375,161.5,56.46,212.96,936.109,49.31,49.49,135.25,29.198,1824.5,35.769,2887,15.61,1398.521,82.67,138.266,69.28,18.9149,31.705,4343.5,95.25,131.72,71.6,66.91,88.046,277.8,87.2,21.41,1945.5,17.625,573.3,101.86,23.9519,53.48,235.7,14.75,278.05,96.8721,967.5,#N/A N/A,62.65,151.65,19.83,111.2,39.7,133.886,26.775,83.9,86.38,85.101,10.942,#N/A N/A,57.69,173.1,427.1,16.835,69.918,55.95,1654.6,1384.513,74.1282,268.25
16-07-2015,2622.5,171.05,886.16,83.76,#N/A N/A,69.56,94.48,41.48,162.2624,97.82,1323.5,13.7791,9.366,23.774,93.32,6.3756,1598.5,163.333,22.8268,101.11,3475,97.86,891.5,13.865,56.0864,45.74,157.17,24.495,33.273,82.3,28.993,65.623,73.83,25640,42.895,4630,29.9,3976,46.66,5534,5.0475,162.3,58.59,211.18,942.109,49.77,49.36,136.66,30.089,1835.5,36.1251,2911,15.9,1398.521,85.29,138.266,69.38,19.2525,32.127,4336.5,95.82,134.7,72.6,67.62,89.725,282.5,87.75,21.64,1949.5,17.835,581.6,102.79,24.1122,53.37,238,14.57,280,98.2546,977.5,#N/A N/A,63.74,154.5,20.14,112.03,39.91,135.067,27.221,84.85,87.17,86.395,11.127,#N/A N/A,58.55,174.3,422,17.105,71.42,56.17,1686.4,1396.477,74.3131,271.75
17-07-2015,2593,170.35,873.32,83.16,#N/A N/A,69.21,93.15,41.25,163.4626,96.95,1326,13.7836,9.347,24.151,92.22,6.3275,1601,164.7753,22.8643,100.08,3515,97.5,902.1,13.88,56.0864,45.64,156.69,24.485,33.2446,82.24,33.646,65.316,73.39,26100,43.14,4647,29.47,4032.5,46.62,5523,5.0175,166.95,58.75,212.46,936.654,49.9,49.36,135.75,34.981,1814,35.9845,2888,15.81,1386.888,85.83,141.585,69.29,19.2236,32.405,4315,96.08,133.66,73,67.5,89.637,279.5,87.95,21.6,1938.5,17.66,580.2,102.41,24.13,52.59,237.4,14.69,280.1,98.5231,967.98,#N/A N/A,63.89,154.15,19.775,112.4,40.2,134.772,27.155,84.43,87.37,86.332,10.955,#N/A N/A,58.37,173.6,416.95,16.975,70.883,56.4,1669,1396.05,72.805,268.5
20-07-2015,2591,172.45,863.267,82.25,#N/A N/A,69.26,92.94,41.38,162.8625,97.06,1326,13.8245,9.397,24.405,93.62,6.3718,1601,165.4535,22.9112,100.37,3515,97.49,902.1,14.03,56.258,45.665,157.12,24.63,33.4057,82.19,33.151,65.163,73.1,25500,43.23,4647,29.1,4032.5,46.92,5523,4.925,169.15,58.85,212.39,937.527,50.06,50.09,136.17,34.642,1819,35.9002,2892,15.86,1395.992,85.61,143.336,69.97,19.3393,33.018,4347.5,97.26,134.64,73.2,67.8,90.432,281.3,87.8,21.64,1931.5,17.705,586.7,102.32,24.0321,52.74,239,14.57,280.85,97.9562,977.02,#N/A N/A,64.24,155.05,19.87,112.94,40.04,134.034,27.578,85.25,87.87,86.947,11.026,#N/A N/A,58.45,173.9,416.6,17.115,71.387,56.565,1669,1382.803,71.8801,272
21-07-2015,2597,170.15,857.693,82.22,#N/A N/A,69.1,93.9,41.19,161.1222,96.95,1312.5,13.9198,9.348,24.4,93.2,6.3011,1602.5,155.7586,22.7846,100.34,3579,97.32,909.9,13.88,55.9434,45.435,155.76,24.35,33.3109,81.63,33.115,60.58,72.74,25260,43.07,4677.5,28.72,4048.5,47.28,5579,4.9475,168.35,59.1,211.5,927.272,49.76,50.23,136.47,34.768,1836,35.6846,2873,15.695,1388.406,85.54,144.35,68.87,19.185,32.688,4335.5,96.71,134.51,72.85,66.94,88.576,278.4,87.55,21.49,1928,17.575,586.4,102.13,23.8807,52.14,235.9,14.51,283.15,96.8721,972.74,#N/A N/A,63.91,152.5,19.385,112.49,40.08,130.688,27.342,84.37,85.57,86.132,10.92,#N/A N/A,58.44,172.1,414,16.85,71.412,56.495,1675.2,1353.746,71.2826,270
22-07-2015,2502.5,168.9,809.717,79.76,#N/A N/A,70.08,93.51,40.9,159.8021,96.54,1304.3,13.9698,9.397,24.414,91.94,6.3303,1570,153.1605,22.808,100.18,3530.5,97.58,888.3,13.885,55.4285,44.63,155.41,24.41,33.0645,80.83,33.105,59.896,73.16,25060,42.92,4597,28.605,3989,45.54,5550,4.8513,167.5,60.34,213.25,913.309,50.98,49.3,140.06,34.755,1787,34.8506,2859,15.66,1365.645,85.52,142.414,69.37,18.9632,31.305,4281,96.88,129.59,72.35,67,86.985,275.2,87.25,21.25,1917,17.48,577.4,101.92,23.391,51.76,232.6,14.42,281.4,96.9218,947.8,#N/A N/A,63.42,153.4,19.205,112.2,40.54,130.639,27.427,82.73,86.38,85.3,10.876,#N/A N/A,58.59,172.35,406.6,16.845,70.732,57.045,1655.6,1323.833,71.1403,269.75
23-07-2015,2488,169.05,802.65,76.88,#N/A N/A,69.64,92.94,40.84,157.5818,98,1308.2,14.1786,9.385,24.109,92.99,6.2889,1560.5,154.4787,22.8502,100.2,3660.5,97.09,896.4,13.86,55.3713,44.63,149.5,24.605,32.9697,80.7,32.214,59.654,72.51,24680,42.545,4579.5,28.595,3956,46.11,5677,4.9125,167.2,59.87,211.05,914.291,51.2,50.51,140.6,33.737,1784,34.7382,2905,15.735,1372.726,85.43,142.414,68.24,19.2911,31.29,4293.5,95.16,131.97,72.6,67.04,87.427,279.5,88,21.67,1907,17.46,579.2,101.57,22.7054,51.52,231.95,14.61,281.75,97.7175,931.52,#N/A N/A,64.01,153.8,19.165,111.63,39.94,129.901,27.641,82.87,86.76,85.173,10.916,#N/A N/A,58.44,171.3,401,16.94,70.279,57,1655.4,1322.979,67.9532,274.5
24-07-2015,2400.5,169.4,774.382,76.1,#N/A N/A,68.91,90.6,40.44,154.5213,96.79,1298.8,13.9879,9.297,26.471,90.04,6.1748,1553.5,152.5874,22.6907,99.15,3694.5,96.1,884.7,13.805,54.7419,44.245,149.33,24.115,32.4767,80.29,31.178,58.574,71.58,24580,41.945,4516.5,28.06,3939,45.94,5667,4.855,166.05,58.7,207.35,912.872,51.05,49.03,137.94,32.739,1755.5,34.1478,2898,15.56,1354.012,84.65,139.649,65.98,18.9149,31.125,4253.5,95.83,128.48,72.05,67,87.206,277.3,87.9,21.58,1860,17.37,569.4,101.28,22.5006,50.68,238.45,14.39,282.15,97.6379,921.34,#N/A N/A,63.86,152.75,18.93,111.84,39.6,128.916,27.364,79.1,84.72,84.322,10.744,#N/A N/A,58.25,170.1,394.7,16.85,68.743,56.495,1655.4,1296.485,65.4064,273
27-07-2015,2394,166.15,769.007,75.32,#N/A N/A,68.01,89.14,40.54,155.7215,96.48,1298.2,13.7337,9.14,26.571,89.36,6.0381,1554,151.9379,22.9628,98.28,3632,96.04,885.6,13.555,54.3414,42.98,148.71,23.7,32.5526,79.97,31.363,58.315,71.38,24600,41.09,4544,28.35,3909.5,45.35,5624,4.8275,160.95,57.96,205.02,911.672,50.69,49.03,137.02,32.914,1735.5,34.0072,2853,15.27,1348.448,85.53,134.21,64.3,18.288,30.693,4190.5,94.39,124.65,71.3,67.3,86.499,273.9,86.45,21.23,1819.5,16.87,564.1,101.03,22.7232,50.46,235.7,14.55,276.8,95.5791,923.91,#N/A N/A,62.01,148.3,18.55,112.36,39.25,125.324,26.28,76.9,84.15,82.675,10.546,#N/A N/A,58.07,167.45,387.3,16.355,66.971,55.865,1636.6,1281.101,64.9226,269
28-07-2015,2406,167.75,792.896,77.78,#N/A N/A,68.05,92.4,40.55,156.6216,96.68,1283.7,13.7428,9.296,26.301,88.81,6.0975,1524,152.874,23.4648,99.02,3600,97.33,875.2,13.61,54.8468,43.215,151.11,24.015,33.51,80.23,31.4,58.374,72.1,24600,41.92,4513,28.96,3919,45.34,5598,4.9325,165.8,58.37,206.24,908.4,50.94,50.08,138.65,32.983,1740,34.1478,2858,15.51,1343.896,85.6,135.04,64.66,18.4037,30.845,4170,95.16,128.42,71.9,68.39,87.383,276.7,87.25,21.62,1819,16.54,573.4,101.16,22.5896,51.8,235.45,14.83,279.6,96.3549,923.82,#N/A N/A,62.66,150.05,18.605,113.29,39.25,127.834,26.726,77.3,85.68,83.354,10.528,#N/A N/A,57.37,168.15,392.65,16.49,67.87,56.735,1615.4,1287.511,66.3739,274
29-07-2015,2454,169.9,809.817,77.33,#N/A N/A,68.94,93.25,40.59,157.5818,96.32,1282.2,13.7564,9.303,26.45,89.58,6.1248,1536.5,153.8674,23.4601,99.73,3660,98.21,878.8,13.76,55.8194,44.315,151.45,23.995,33.8987,80.62,31.597,58.604,72.23,25260,41.98,4453.5,29.01,3965.5,46.29,5742,4.9925,169,58.92,206.84,915.491,51.06,49.96,139.62,33.072,1764.5,34.4758,2869,15.345,1390.429,85.45,133.104,64.89,18.5484,30.748,4191,96.73,128.58,72.9,68.93,88.576,279.6,88.5,22,1839.5,16.89,576.5,101.88,23.0526,52.21,240.95,15.21,284.6,97.4688,934.86,#N/A N/A,62.74,150,18.57,113.5,39.29,132.853,27.007,77.31,85.09,83.707,10.519,#N/A N/A,57.95,168.4,398.6,16.69,68.063,57.46,1622.4,1283.238,67.4837,276.75
30-07-2015,2456.5,170.35,801.953,78.35,#N/A N/A,69.04,93.03,40.56,156.7416,94.95,1306.5,13.9017,9.266,26.838,90.7,5.9165,1447.5,153.7432,23.7556,99.84,3585,99.17,893.2,13.805,55.8003,44.96,151.57,24.15,33.8702,77.39,31.63,59.412,72.16,24300,42.685,4651,28.91,3927,46.88,5659,5.005,168.6,58.88,207.2,919.309,50.77,50.24,139.12,33.228,1839,34.607,2889,15.45,1405.097,85.39,131.629,64.46,18.8088,30.593,4319.5,98.41,127.65,72.9,68.02,88.399,278.7,87.25,22.22,1811,17.56,577.1,101.94,23.5958,51.98,241.05,15.1,287.05,97.2401,935.71,#N/A N/A,62.56,150.4,18.84,114.57,39.3,131.623,28.426,77.6,84.54,86.92,10.572,#N/A N/A,58.14,168.3,401,16.43,67.718,57.505,1632.6,1299.049,67.4694,278
31-07-2015,2486.5,170.35,807.428,78.63,#N/A N/A,68.53,88.48,41.08,156.6216,95.11,1326.5,13.8563,9.214,26.807,90.64,5.9231,1457,154.727,23.7509,100.21,3533,99.86,900,13.94,56.2199,45.075,151.34,24,34.183,76.7,31.281,59.164,71.98,23700,43.165,4678,28.95,3972,46.7,5724,4.9875,170.7,58.46,205.07,930.654,50.69,49.98,139.53,32.875,1840,35.6003,2907,15.49,1412.178,85.53,133.381,65.64,18.9342,30.325,4320,97.4,125.14,73.2,68.02,88.753,279.1,87,22.25,1789.5,17.485,579.7,100.77,23.5513,51.75,241.85,14.83,288.95,97.439,932.95,#N/A N/A,63.59,149.1,18.95,114.97,38.84,132.164,28.578,78.55,84.51,88.196,10.577,#N/A N/A,57.94,167.3,395.45,16.45,68.323,57.61,1650.6,1288.366,66.9572,276.5
03-08-2015,2432.5,174.6,775.378,77.26,#N/A N/A,68.53,85.6,41.54,155.2414,95.36,1442.8,13.6293,9.284,26.752,89.94,5.9128,1462.5,151.5941,24.0371,100.02,3466,99.42,884,14.095,56.3057,44.95,150.12,24.255,34.2684,76.4,31.561,58.639,72.18,23500,43.295,4723,29.05,4006.5,46.81,5755,5.0725,171.15,58.44,204.69,929.781,50.5,50.09,138.44,33.236,1832,35.7783,2940,15.725,1416.224,85.66,132.736,65.34,18.8957,29.61,4342,97.44,125.8,73.55,68.42,89.371,279.6,87.45,22.39,1797,17.645,581.3,99.54,23.3109,51.33,241.4,14.94,288.2,98.1054,927.15,#N/A N/A,63.89,151.85,19.095,115.69,38.76,133.099,28.547,79.18,84.14,89.364,10.621,#N/A N/A,57.88,168.95,391.45,16.95,68.936,57.415,1640,1276.401,66.1035,279
