Date,OR FP Equity,DG FP Equity,STLAP FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,EDEN FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ENGI FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,LR FP Equity,URW FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity,WLN FP Equity
16-11-2007,93.1,55,#N/A N/A,54.32,46.9,3.761,26.518,7.872,69.4516,57.1451,39.75,43.9584,62.8044,41.5,72.79,19.1968,#N/A N/A,109.14,23.95,94.46,15.85,39.51,24.06,83.77,38.83,25.94,105.9633,61.04,65.5801,62.3529,59.6649,90.7324,44.315,22.95,24.31,143.11,21.4724,70.0713,11.23,#N/A N/A
19-11-2007,93.58,53.67,#N/A N/A,54.01,46.6114,3.766,25.6777,7.637,67.7897,56.5223,38.05,44.5437,61.8141,40.63,71.49,18.2861,#N/A N/A,105.94,23.42,91.13,15.18,38.97,22.87,81.18,38.35,26.61,103.0279,58.8,62.0102,61.8709,58.7399,88.124,43.025,22.02,23.4,137.33,20.5035,69.3732,10.9,#N/A N/A
20-11-2007,93.14,55.17,#N/A N/A,54.91,48.2556,3.694,25.8536,7.75,68.8685,57.4187,38.5,45.295,63.186,40.98,71.82,19.1485,#N/A N/A,106.6,23.82,94.47,15.2,38.83,23.62,82.59,38.57,26.78,107.3538,59.52,63.262,59.9714,59.446,89.233,44.54,21.9,23.4,146,20.4943,69.4148,10.72,#N/A N/A
21-11-2007,93.45,53,#N/A N/A,54.8,47.266,3.66,25.0915,7.64,66.7303,56.1543,37.24,44.1681,61.1964,40.96,70.3,18.303,#N/A N/A,102.05,23.45,91.33,14.3,37.8,24.34,80.78,37.59,26.16,103.4472,57.35,63.4289,58.1395,58.7001,83.9543,42.9,21.17,22.2,141.35,19.6085,68.6704,10.21,#N/A N/A
22-11-2007,92.85,53.41,#N/A N/A,54.79,47.9773,3.82,24.7495,7.355,66.5262,56.5978,37.58,45.6794,60.5967,41.16,71.17,18.175,#N/A N/A,103.87,23.77,90.94,14.5,38.12,25,80.89,37.59,25.74,103.4472,57.4,65.1258,59.2483,61.0573,83.3066,43.245,21.3,22.4,151.64,19.3778,68.7444,10.18,#N/A N/A
23-11-2007,94.69,54.3,#N/A N/A,55.05,48.7917,3.88,25.8145,7.309,69.9084,57.164,38.69,46.5617,60.9147,42.11,72.35,18.8417,#N/A N/A,108.58,24.26,94,14.63,38.76,25.82,83.55,38.46,25.65,106.9124,58.87,68.3201,58.4577,62.2905,86.7223,44.68,21.41,22.61,154.28,20.3467,69.0264,10.26,#N/A N/A
26-11-2007,92.86,53.58,#N/A N/A,54.59,48.7968,3.843,25.2869,7.191,68.5186,56.8054,38.42,45.5571,59.2703,41.91,72.5,18.7596,#N/A N/A,105.44,24.24,94.65,14.37,38.46,25.88,84,38.22,25.52,107.4421,57.3,67.0637,58.6891,61.0772,85.1608,44.525,21.38,22.56,148.67,20.0883,68.8461,10.26,#N/A N/A
27-11-2007,92.44,53.15,#N/A N/A,53.73,48.5134,3.899,25.9708,7.05,69.7723,56.8809,37.14,45.1989,57.8894,41.9,71.86,18.204,#N/A N/A,101.23,23.41,93.78,14.76,38.27,25.61,81.73,37.71,25.43,104.2859,56.65,66.2524,59.1519,61.4949,86.8287,43.885,21.55,22.88,150.77,20.4389,69.0542,10.29,#N/A N/A
28-11-2007,95.49,53.29,#N/A N/A,54.3,50.4926,4.071,26.6646,6.895,72.3381,56.5978,38.82,45.9677,60.5513,42.31,74.26,19.0374,#N/A N/A,103.66,23.95,98.77,13.5,40.25,25.75,85.62,37.67,26.18,107.0007,58.49,68.9229,60.5114,62.8276,89.6234,45.61,21.91,23.6,151.75,21.251,69.3732,10.45,#N/A N/A
29-11-2007,94.19,52.98,#N/A N/A,54.77,50.6834,4.034,26.772,7.024,73.5141,56.9941,39.62,46.0987,61.5507,42.4,74.45,19.1461,#N/A N/A,103.78,24.4,98.25,13.7,40.28,26,87.24,37.57,25.94,109.9803,59.72,68.9136,60.7138,62.6983,91.105,46.83,21.96,23.1,155.53,21.5001,69.9788,10.48,#N/A N/A
30-11-2007,94.93,54.47,#N/A N/A,55.23,51.1318,4.011,27.2899,8.096,74.9817,56.862,39.78,46.221,61.0964,42.83,74.75,19.5736,#N/A N/A,105.25,24.85,99.45,13.29,40.89,26.22,88.19,38.26,25.95,111.2604,61.22,71.0138,60.9067,64.6576,93.6689,47.69,21.94,23.94,153.63,22.1645,69.9742,10.49,#N/A N/A
03-12-2007,95.61,54.93,#N/A N/A,54.77,50.8895,4.011,26.9186,8.178,73.2031,57.079,38.73,46.6229,60.1788,42.87,74.24,19.3635,#N/A N/A,105.67,24.79,99.15,13.1,40.55,25.91,87.89,38.56,26.22,108.8547,60.81,69.3077,61.1381,64.1902,92.7374,46.695,21.51,24.59,156.52,21.86,70.1592,10.49,#N/A N/A
04-12-2007,93.72,53.6,#N/A N/A,54.82,51.0132,3.971,26.391,7.83,71.9202,56.6355,37.47,46.3171,58.271,42.43,73.64,18.2426,#N/A N/A,101.48,24.27,95.34,12.94,39.79,25.78,85.32,38.35,26.11,104.5949,59.72,67.4578,61.7648,64.1802,89.65,45.505,21.03,24.28,152.7,21.2602,69.9742,10.3,#N/A N/A
05-12-2007,95.02,55.5,#N/A N/A,56.33,51.7864,4.005,26.9088,7.867,73.6113,56.9092,38.65,46.9461,60.6422,42.96,74.44,18.89,#N/A N/A,103.2,24.39,99.1,13.05,40.18,25.77,87.7,39.5,25.69,107.729,60.75,70.6939,62.8157,65.2047,90.892,47.095,21.57,24.86,157.46,21.7492,70.3672,10.62,#N/A N/A
06-12-2007,95.35,54.09,#N/A N/A,56.69,51.6318,3.993,27.2801,7.91,74.7096,56.6544,38.98,46.719,61.6234,43.24,75.15,18.7934,#N/A N/A,106.12,24.71,97.77,13.15,40.44,25.63,88.13,40.16,24.7,108.8767,60,71.2827,63.1532,64.6676,93.252,47.24,21.65,24.93,156.02,22.0814,70.3811,10.62,#N/A N/A
07-12-2007,95.87,54.8,#N/A N/A,56.39,52.0957,4.044,27.8957,8,75.6815,57.7396,39.19,46.4394,62.223,43.29,76.01,19.0495,#N/A N/A,107.34,25.39,99.01,13.2,40.84,25.87,88.68,40.28,24.94,110.6866,60.59,71.8391,63.2978,65.3439,94.5206,48.065,21.7,24.94,158.15,22.2383,70.2516,10.66,#N/A N/A
10-12-2007,97.1,55.33,#N/A N/A,56.16,51.4204,4.049,28.0032,7.991,76.0216,57.3244,39.6,46.5093,63.6402,43.64,76.2,19.1847,#N/A N/A,107.87,25.57,103.63,13.3,41.1,26.29,89.47,39.95,24.9,111.8563,62.18,72.9425,62.0058,64.4985,95.603,48.33,22.15,24.98,161,22.5889,70.4366,10.65,#N/A N/A
11-12-2007,96.09,55.71,#N/A N/A,55.98,51.4411,4.062,27.8566,7.8,75.2247,55.6919,40.34,45.924,63.5948,43.14,76.04,19.1123,#N/A N/A,106.88,25.99,103.04,13.65,41.37,26.04,89.6,39.94,24.61,112.3198,63.27,73.842,61.9673,64.4985,94.8311,47.87,22.34,24.94,157.82,22.3121,69.8864,10.58,#N/A N/A
12-12-2007,97.72,56.65,#N/A N/A,56.49,52.24,4.014,27.6612,7.8,75.4385,56.3241,40.32,46.0987,63.5403,43.2,76.33,19.2041,#N/A N/A,107,26.55,102.04,13.85,41.13,26.67,90.1,39.62,25.08,114.1297,62.19,72.5994,60.7524,64.9162,93.7931,47.6,22.56,24.65,155.76,22.4782,69.9604,10.64,#N/A N/A
13-12-2007,96.02,54.02,#N/A N/A,55.11,51.271,3.882,26.9479,7.664,72.6297,54.6445,38.31,45.164,61.5598,42.14,74.26,18.4359,#N/A N/A,103.2,25.96,98.49,13.7,41,26.59,86.42,38.74,24.6,109.9582,60.72,69.4699,59.0073,63.315,90.4041,46.05,22.03,23.63,152,21.9061,69.6552,10.42,#N/A N/A
14-12-2007,95.92,54.83,#N/A N/A,55.47,51.4771,3.843,26.8209,7.8,72.5422,55.3617,38.64,45.2601,61.3054,42.67,74.7,18.332,#N/A N/A,101.58,26.09,97.94,14.01,40.1,26.46,87.85,39.26,24.66,109.5609,60.78,70.2674,59.2965,63.5039,89.3129,45.89,22.31,23.31,148.4,21.9246,69.5026,10.4,#N/A N/A
17-12-2007,96.2,52.95,#N/A N/A,54.78,50.7401,3.788,26.2249,7.574,71.2982,55.2956,38.86,45.0155,59.6973,42.97,73.72,17.7064,#N/A N/A,99.24,25.79,94.22,13.61,40.16,26.02,85.64,38.91,24.6,106.3827,59.61,67.4253,59.2387,62.6685,87.3522,44.865,22.4,22.99,143.25,21.3525,71.0977,10.19,#N/A N/A
18-12-2007,95.63,52.66,#N/A N/A,54.32,50.5803,3.758,26.1663,7.668,71.201,54.8144,38.77,44.8757,59.2431,43.1,72.96,18.0542,#N/A N/A,99.61,25.56,95,13.67,40.39,25.84,85.2,38.76,24.48,106.6476,59.41,66.8365,58.477,63.5736,87.9289,45.295,22.43,22.99,144.66,21.3709,73.3308,10.16,#N/A N/A
19-12-2007,94.94,51.05,#N/A N/A,54.55,51.0906,3.777,25.8438,7.356,71.0164,55.5409,39.2,45.1116,58.2892,43.41,73.09,18.0204,#N/A N/A,99.57,25.6,93.9,13.57,40.22,25.49,84.28,38.64,24.39,107.707,58.25,66.8829,58.4577,63.852,86.9973,45.13,22.14,22.96,142.41,21.2417,71.4768,10.13,#N/A N/A
20-12-2007,95.73,49.56,#N/A N/A,55.25,50.9411,3.851,25.8536,7.3,71.3565,55.8618,40.24,45.7842,57.3262,43.7,73.13,18.3006,#N/A N/A,98.64,25.53,93.79,13.57,40.18,25.37,83.64,38.89,24.39,109.2519,55.95,65.9417,58.1395,64.0012,87.1126,44.42,22.52,23.11,144.39,21.1033,72.947,10.08,#N/A N/A
21-12-2007,98.4,50.35,#N/A N/A,55.88,52.0596,3.991,26.3617,7.355,71.9591,58.4661,40.71,46.7801,59.0977,43.94,73.9,19.006,#N/A N/A,99.97,26.09,96.95,13.76,40.67,26.29,84.1,40.36,24.66,113.004,56.34,67.4903,60.01,64.6378,87.3344,45.015,22.41,23.1,149.5,21.2879,73.9965,10.17,#N/A N/A
24-12-2007,98.26,50.45,#N/A N/A,55.8,51.9565,4.01,26.3324,7.65,71.8133,58.8341,45,46.7626,59.0796,44.2,74.24,19.035,#N/A N/A,100.19,26.32,97.92,13.82,40.7,26.3,84.5,40.5,24.8,114.1297,56.7,67.9214,60.7717,64.3991,87.4675,45.115,22.56,23.08,150.39,21.2325,74.3433,9.87,#N/A N/A
25-12-2007,98.26,50.45,#N/A N/A,55.8,51.9565,4.01,26.3324,7.65,71.8133,58.8341,45,46.7626,59.0796,44.2,74.24,19.035,#N/A N/A,100.19,26.32,97.92,13.82,40.7,26.3,84.5,40.5,24.8,114.1297,56.7,67.9214,60.7717,64.3991,87.4675,45.115,22.56,23.08,150.39,21.2325,74.3433,9.87,#N/A N/A
26-12-2007,98.26,50.45,#N/A N/A,55.8,51.9565,4.01,26.3324,7.65,71.8133,58.8341,45,46.7626,59.0796,44.2,74.24,19.035,#N/A N/A,100.19,26.32,97.92,13.82,40.7,26.3,84.5,40.5,24.8,114.1297,56.7,67.9214,60.7717,64.3991,87.4675,45.115,22.56,23.08,150.39,21.2325,74.3433,9.87,#N/A N/A
27-12-2007,99.21,51.17,#N/A N/A,56.34,52.5286,4.035,26.7623,7.602,72.4936,58.5699,43.57,46.4743,59.1977,43.32,74.43,18.9553,#N/A N/A,100.74,26.11,98.5,13.77,40.6,25.99,85.47,40.33,24.83,116.2043,56.43,68.2738,60.5885,63.5736,87.7248,46.18,22.13,23.49,146.61,21.3525,73.5527,9.91,#N/A N/A
28-12-2007,98.75,50.89,#N/A N/A,56.72,52.3328,4.06,26.6646,7.9,72.4062,58.6454,42.96,46.5442,58.6071,43.81,74.68,19.1678,#N/A N/A,99.86,26.04,98,13.79,40.66,26.18,86.25,40.64,24.65,116.7782,57.03,68.3665,61.032,63.1757,87.8224,46.085,22.02,23.28,145.98,21.2602,73.2337,9.85,#N/A N/A
31-12-2007,97.98,50.65,#N/A N/A,56.83,52.4668,4.049,26.7623,7.953,72.134,57.9377,43,46.553,58.589,43.65,74.51,18.9625,#N/A N/A,100.65,26.78,97.01,14.03,40.75,26.63,86.44,40,24.62,117.021,57,68.1532,60.2125,62.6386,87.7692,46.34,21.83,23.35,149.5,21.2879,73.095,9.8,#N/A N/A
01-01-2008,97.98,50.65,#N/A N/A,56.83,52.4668,4.049,26.7623,7.953,72.134,57.9377,43,46.553,58.589,43.65,74.51,18.9625,#N/A N/A,100.65,26.78,97.01,14.03,40.75,26.63,86.44,40,24.62,117.021,57,68.1532,60.2125,62.6386,87.7692,46.34,21.83,23.35,149.5,21.2879,73.095,9.8,#N/A N/A
02-01-2008,97.31,48.5,#N/A N/A,56.32,52.7709,3.984,26.3617,7.86,71.4246,57.7867,41.89,45.8803,57.0809,43.03,73.99,18.5784,#N/A N/A,99.87,25.83,95.74,13.85,40.33,26.1,86,39.66,24.46,115.7629,54.91,67.2492,59.6436,61.9424,86.7312,45.555,21.35,23.29,148.41,21.048,73.4094,9.64,#N/A N/A
03-01-2008,95.86,46.5,#N/A N/A,57.65,53.2399,3.972,26.3421,7.619,71.3565,57.598,41.33,45.3736,56.4086,42.87,73.49,18.3344,#N/A N/A,95.92,24.93,93.54,13.62,40.36,25.86,85,41.49,24.22,114.2179,53.5,66.2477,61.0031,61.2065,86.7134,44.975,21.27,23.19,149.75,21.011,73.0857,9.47,#N/A N/A
04-01-2008,95.14,45.43,#N/A N/A,57.2,53.2863,3.973,25.8145,7.233,70.3652,56.5978,39.26,44.4913,54.3372,42.5,71.3,17.1532,#N/A N/A,91.6,24.21,86.45,13.17,40.5,24.99,80.16,41.36,24.3,110.2231,52.46,62.2652,59.5761,60.7688,85.7907,42.92,20.75,21.92,146.01,20.605,72.1287,9.06,#N/A N/A
07-01-2008,95.19,42.72,#N/A N/A,58.4,53.5544,3.773,25.4628,7.449,70.336,58.3152,38.14,43.7401,53.4469,42.12,71.28,16.8633,#N/A N/A,89.57,23.95,84.25,12.9,39.27,23.61,77.26,41.97,25.19,106.8241,52.39,59.0893,60.5789,62.5491,85.9416,41.25,19.2,21.42,141.33,20.402,71.99,8.95,#N/A N/A
08-01-2008,96.71,44.82,#N/A N/A,58.9,53.1987,3.65,25.2478,7.489,69.8015,60.1175,38.69,44.0021,52.9381,42.68,71.32,16.8054,#N/A N/A,89.07,23.82,85.04,12.58,39.45,23.78,77.3,42.53,25.77,107.3759,54,60.3133,60.7428,65.0953,84.4954,41.6,19.36,22.1,145.42,20.5035,72.7991,8.96,#N/A N/A
09-01-2008,94.35,44.6,#N/A N/A,58.74,53.9667,3.568,24.9742,7.43,69.2184,58.3152,36.34,43.312,51.7662,43.77,68.64,15.8101,#N/A N/A,84.36,23.14,82.78,11.72,38.92,23,73.6,42.43,25.87,103.072,52.9,58.0554,60.7717,66.1893,84.2737,40.585,18.85,20.86,146.7,20.3836,71.8421,8.65,#N/A N/A
10-01-2008,91.5,46.27,#N/A N/A,57.75,52.4616,3.509,25.0622,7.658,68.9948,56.7959,35.49,43.6702,51.6299,42.42,67.75,15.7377,#N/A N/A,82.98,22.92,84.55,11.54,39.25,22.95,70.71,42.39,25.76,100.0042,51.7,56.5765,61.0127,65.6323,84.5043,40.47,19.35,20.53,142.8,20.2544,70.2285,8.49,#N/A N/A
11-01-2008,86.95,46.39,#N/A N/A,57.03,51.9462,3.501,25.5116,7.8,70.6373,54.9748,33.89,44.107,52.1841,40.8,65.94,15.9068,#N/A N/A,84.18,22.52,85.71,11.81,39.2,22.31,67.6,40.75,25.37,100.7546,52.13,59.4231,59.0073,65.1152,86.1545,40.735,19.02,20.78,141.16,20.725,67.3482,8.27,#N/A N/A
14-01-2008,88.09,47.28,#N/A N/A,57.33,52.6884,3.609,25.9415,7.519,71.6481,55.673,34.98,43.7488,52.5929,40.36,66.3,16.1773,#N/A N/A,85.99,22.55,86.47,11.89,39.59,22.6,66.45,40.09,25.02,102.2113,53.26,62.2095,58.2359,64.8466,87.0328,40.845,19.36,20.71,148.47,20.6696,67.7412,8.63,#N/A N/A
15-01-2008,85.2,45.74,#N/A N/A,55.74,51.4153,3.495,25.365,7.155,70.2194,54.1067,33.66,42.5258,51.0212,38.42,63.81,15.1797,#N/A N/A,81.13,21.9,82.21,11.61,38.61,21.3,66.25,39.7,24.49,98.106,51.2,59.7245,57.3682,62.9569,84.4954,39.285,18.58,20.3,144.81,20.116,65.6237,8.25,#N/A N/A
16-01-2008,84.7,46.98,#N/A N/A,54.49,51.3998,3.448,25.3162,6.8,71.1136,55.1635,33.57,42.9276,50.8304,38.16,63.98,14.8705,#N/A N/A,81.31,21.87,80.26,11.34,38.69,21.13,66.47,39.53,24.76,95.4575,49.6,59.59,56.5101,63.2752,84.2204,38.4,18.57,20.3,145.77,19.9868,65.5589,8.19,#N/A N/A
17-01-2008,84.12,45.5,#N/A N/A,53.46,49.7401,3.42,24.8765,6.836,70.3458,55.1541,34.48,43.181,49.5131,38.01,63.02,14.5299,#N/A N/A,79.74,21.91,77.97,11.17,38.57,20.99,65.13,39.3,24.96,94.067,49.82,61.4538,56.5486,61.654,82.5082,38.38,17.97,20.33,146.82,19.7469,61.5366,8.43,#N/A N/A
18-01-2008,84.78,44.83,#N/A N/A,53.25,49.1422,3.415,24.0362,7,67.4398,55.2956,34.92,42.552,48.8045,38.55,63.19,14.4501,#N/A N/A,79.81,21.77,77.16,10.8,36.98,20.64,64.82,39.43,24.67,94.376,50.29,61.8711,55.8641,60.8385,75.7123,38.955,17.11,20.4,146.49,18.7134,61.4164,8.39,#N/A N/A
21-01-2008,78.22,41.79,#N/A N/A,50,45.3279,3.256,21.6131,6.653,60.9475,51.5212,32.35,40.2108,45.9972,36.37,58.95,14.4429,#N/A N/A,76.55,20.46,76.05,10.2,36.04,19.1,62.19,36.89,23.54,84.9958,48.44,57.7263,50.995,57.2381,69.6617,35.9,15.9,19.12,141.2,17.0248,58.8551,8.05,#N/A N/A
22-01-2008,80.11,44.59,#N/A N/A,49.67,46.9516,3.355,22.6194,6.5,64.7768,52.5874,33.66,40.8048,47.4326,37.55,60.82,14.8946,#N/A N/A,80.47,21.5,76.87,10.56,36.28,20.04,62.65,34.8,23.81,91.0654,50,61.2081,49.9344,58.0139,73.1927,38.45,16.45,19.97,145.37,18.1505,58.8736,8.12,#N/A N/A
23-01-2008,76.01,42.79,#N/A N/A,46.78,45.0135,3.324,21.5056,6.405,61.7834,49.8132,33.5,40.2457,45.9427,36.82,58.15,14.1675,#N/A N/A,77.92,21.98,72.8,10.28,36.03,19.1,63,33.68,22.55,86.6291,48.81,58.6396,49.3656,54.7616,70.1585,36.375,16.05,18.75,145.71,17.4584,59.114,7.97,#N/A N/A
24-01-2008,84.01,45.64,#N/A N/A,49.95,48.3226,3.446,23.7431,6.875,66.0111,50.0869,35.37,42.7791,50.5669,37.88,63.37,15.6773,#N/A N/A,87.34,22.66,77.92,10.48,37.33,20.02,68,36.1,23.19,94.8174,51.17,62.8215,52.5184,56.0446,67.2575,38.745,16.64,19.72,149.64,18.8518,65.4295,8.44,#N/A N/A
25-01-2008,82.89,44.28,#N/A N/A,49.97,47.8227,3.6,22.9223,6.994,63.6591,50.3133,36.1,42.2026,47.4417,37.73,62.89,15.7159,#N/A N/A,85.97,22.85,77.45,10.54,37.78,20.29,70.34,36.16,23.21,96.4507,52.1,62.3115,52.8655,55.1992,65.5363,37.855,17.48,19.61,153.28,18.6949,65.3832,8.44,#N/A N/A
28-01-2008,81.43,44.38,#N/A N/A,49.26,46.7505,3.569,23.0884,6.9,63.8341,49.8793,35.99,41.9842,46.7058,38,61.98,16.1532,#N/A N/A,86.05,22.71,77.6,10.47,37.3,19.6,70.04,35.71,23.05,95.7224,51.83,62.4506,52.9426,55.6567,63.0345,37.93,17.11,19.09,155.48,18.7688,65.8918,8.3,#N/A N/A
29-01-2008,79.91,45.15,#N/A N/A,49.83,48.0134,3.71,23.0591,7.188,65.7001,50.7663,37.22,41.8793,47.9868,39.09,63.19,16.6967,#N/A N/A,87.38,23.95,79.93,11.24,38.27,20.13,71.64,36.54,23.12,97.7529,53.14,64.0687,54.6396,55.5274,69.5996,39.37,17.79,20.43,161.32,19.2855,65.1243,8.48,#N/A N/A
30-01-2008,80.78,45.43,#N/A N/A,48.66,47.2608,3.658,22.7856,7.03,64.9517,50.0114,36.35,41.2504,47.0238,38.44,62.56,16.0469,#N/A N/A,86.87,23.8,75.14,11.25,38.62,20.36,69.85,35.64,23.23,96.4286,52.29,63.9852,53.5018,53.6874,72.5717,38.55,17.67,20.28,157.4,19.7561,65.0319,8.39,#N/A N/A
31-01-2008,82.46,45.42,#N/A N/A,48.71,47.9051,3.72,22.3556,7.034,63.9798,50.9833,36.2,41.0669,47.3054,38.71,61.76,15.4792,#N/A N/A,85.9,24.1,75.79,10.96,38.65,20.82,67,36.17,23.62,97.2453,51.33,61.9731,52.8366,54.0554,73.8137,38.56,17.04,20.44,158.36,18.9072,65.8826,8.34,#N/A N/A
01-02-2008,83.45,48,#N/A N/A,49.44,48.1886,3.791,23.2839,7.255,63.4453,51.9269,38.26,41.5299,50.149,39.37,64.14,16.0638,#N/A N/A,89.18,24.79,76.56,11.64,39.63,21.39,70.02,36.93,23.67,104.0211,52.36,63.7581,53.5886,53.8068,77.8948,39.48,17.53,21.45,164.66,19.3132,65.7624,8.45,#N/A N/A
04-02-2008,83.05,47.94,#N/A N/A,49.74,48.1989,3.785,23.0787,7.171,63.3676,50.955,38.42,41.4251,50.5033,38.88,64.21,16.5759,#N/A N/A,89.08,24.49,77.42,11.67,39.55,21.55,70.93,37.88,23.52,104.617,51.83,63.7024,53.82,53.5581,74.1775,39.2,17.57,21.4,162.89,19.0917,66.3542,8.66,#N/A N/A
05-02-2008,80.44,45.72,#N/A N/A,48.4,46.1269,3.675,21.9062,7.2,59.7132,48.7941,36.03,39.7915,47.3872,38.16,62.17,15.1821,#N/A N/A,82.69,23.51,71.68,11.05,38.13,20.29,67.98,36.71,23.02,100.2249,49.35,61.5234,52.5473,51.7182,70.265,37.125,16.4,20.22,155.55,18.1966,64.7175,8.27,#N/A N/A
06-02-2008,82.7,45.62,#N/A N/A,48.7,46.8536,3.742,22.0821,6.979,59.7229,50.1246,36.79,40.071,47.2782,38.36,62.82,15.0226,#N/A N/A,84.19,23.49,71.46,11.18,38.47,21.21,68.67,37.27,22.6,103.2927,50,63.6051,53.0294,52.484,72.5273,37.46,16.43,20.13,161.03,17.8737,63.4692,8.38,#N/A N/A
07-02-2008,80.85,44.26,#N/A N/A,47.71,46.1939,3.725,21.5447,6.85,58.6053,49.4358,34.99,39.5469,45.4612,37.07,62.14,14.3873,#N/A N/A,82.85,22.85,68.45,10.64,37.47,21.17,69.9,36.27,23.42,99.5407,47.99,62.0751,52.1231,51.9071,71.4272,35.775,15.85,20.23,156.59,17.5138,62.6277,8.01,#N/A N/A
08-02-2008,80.93,44.59,#N/A N/A,48.11,46.4,3.679,20.9193,6.675,57.4196,49.7566,35.44,39.5119,45.2795,37.87,62.1,14.3873,#N/A N/A,83.16,22.99,67.31,11.05,37.3,21.41,72.81,35.92,23.9,101.4608,47.19,62.2374,52.152,51.4098,68.952,35.62,16.31,19.48,155.73,16.7941,62.1654,7.95,#N/A N/A
11-02-2008,81.52,43.51,#N/A N/A,48.07,46.431,3.69,20.509,6.55,56.8364,50.1246,34.52,39.0926,45.0615,37.26,61.28,14.2183,#N/A N/A,81.72,22.4,68.16,11.17,37.25,21.1,76.01,36.15,24.14,101.9464,45.95,63.1924,52.0267,51.2308,66.1751,34.82,16.1,18.38,154.82,16.5911,62.1469,7.94,#N/A N/A
12-02-2008,85.79,45.39,#N/A N/A,49.5,47.4412,3.78,21.1636,6.973,58.9649,51.8703,35.45,40.0798,46.4333,38.77,63.58,14.8874,#N/A N/A,85,23.34,72,11.88,38.89,21.91,79.65,37.13,24.65,108.5236,47.33,66.9478,53.2994,52.2155,68.4552,36.06,16.86,19.26,163.42,17.2185,64.6158,8.14,#N/A N/A
13-02-2008,86.6,44.41,#N/A N/A,49.45,47.4155,3.64,21.2027,6.844,59.4703,50.9833,34.3,40.4467,46.1971,39.15,63.38,15.1942,#N/A N/A,86.08,24.25,74.55,11.51,38.21,22.11,81.3,37.21,24.17,104.5729,48.25,66.4656,53.6947,53.2598,70.4336,36.19,16.65,19.46,166.24,17.4123,64.6897,8.4,#N/A N/A
14-02-2008,83,45.48,#N/A N/A,49.99,47.4206,3.567,20.9486,6.817,59.4314,49.1621,37.12,40.4205,46.3152,39,63.54,14.7835,#N/A N/A,85.44,23.1,70.93,12.43,39.27,21.9,80.96,37.91,23.94,105.9413,48.14,66.5074,54.7456,52.4641,69.2004,37.33,17.26,20.13,162.91,17.117,65.8363,8.56,#N/A N/A
15-02-2008,82.76,44.34,#N/A N/A,49.15,47.802,3.588,20.5969,6.643,57.4487,49.7189,36.59,40.106,46.0699,38.91,62.18,14.3632,#N/A N/A,83.52,23.26,69.72,13.2,38.76,21.68,79.41,36.92,23.32,104.9922,48.24,65.6033,53.5501,51.6684,67.6212,36.695,16.62,20.42,161.29,16.2035,63.987,8.24,#N/A N/A
18-02-2008,83.56,45.64,#N/A N/A,50.2,48.2866,3.63,21.232,6.63,58.7413,49.6056,37.78,40.6039,47.0783,38.83,63.19,15.0009,#N/A N/A,84.9,24.15,71.28,13.1,39.65,22.03,81.48,37.9,23.66,105.4999,48.65,67.6479,54.3985,52.7724,68.0204,38.4,17.06,20.47,161.95,16.4988,65.6052,8.44,#N/A N/A
19-02-2008,82.38,45.8,#N/A N/A,50.8,48.9876,3.657,21.5056,6.828,58.304,50.0208,38.23,40.9883,47.4962,39.24,63.51,14.9357,#N/A N/A,86.33,24.37,72.85,13.3,39.89,22.36,80.38,38.23,23.13,105.3674,49.24,68.8811,54.8131,52.5934,67.1599,39.08,17.75,21.5,164.96,16.4527,65.5682,8.39,#N/A N/A
20-02-2008,79.77,44.88,#N/A N/A,49.88,48.6783,3.717,21.4567,6.935,58.0124,48.8319,38.35,40.4554,47.1782,38.77,62.64,14.6023,#N/A N/A,83.83,24.61,71.96,13.18,40.4,22.25,78.2,37.74,23.05,108.8988,48.9,67.8241,54.8131,51.6684,63.1232,38.115,17.89,21.66,160.61,16.2127,64.4123,8.29,#N/A N/A
21-02-2008,80.09,45.54,#N/A N/A,49.75,48.4721,3.687,22.0527,7.091,59.9562,48.964,39.04,41.294,49.0498,39.06,63.77,14.9381,#N/A N/A,84.72,24.79,73.45,13.11,39.85,22.24,79.47,37.52,22.84,113.6882,49.3,68.3851,55.1506,52.0364,61.6825,39.25,18,21.92,165.97,16.3788,64.9394,8.42,#N/A N/A
22-02-2008,80.26,45.01,#N/A N/A,49.9,48.0649,3.693,21.8476,7.322,59.48,49.3886,37.29,40.9621,48.2594,39.39,63.4,14.9212,#N/A N/A,83.79,24.42,69.71,13.28,39.59,21.65,79.49,35.89,22.72,114.6373,48.91,68.3248,56.8186,51.38,61.2086,38.86,17.88,21.3,165.11,16.0651,64.3106,8.25,#N/A N/A
