Date,SHEL LN Equity,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,GLEN LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,EXPN LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,HLN LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,SKG LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,MNDI LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,AUTO LN Equity,IAG LN Equity,BME LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,PSH LN Equity,FCIT LN Equity,RMV LN Equity,DCC LN Equity,STJ LN Equity,CCH LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,MNG LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,OCDO LN Equity,CTEC LN Equity,PHNX LN Equity,RS1 LN Equity,SDR LN Equity,HIK LN Equity,UTG LN Equity,HL/ LN Equity,EDV LN Equity,AAF LN Equity,FRES LN Equity,FRAS LN Equity
05-08-2022,2150,10866,541.9,3971,411.15,3846,1667,466.8,3257,4927.5,2384,6610,8278,1122,1907.5,792.2,44.91,2897,2846,164,973.8,8652,4533,1222.5,262,83,307.9,1772.5,608,121.44,541.6,1838.5,266.5,272.677,402,584.2,4921,733.2,3055,907,1070.5,6444,1048.5,83.8,814.6,159.55,2237,1958,1776,3027,1645,11430,7086,2610,1479.5,4190,1098,315.783,886.4,2965,1300,1529.5,653.4,119.74,417.8,1170.5,1635.5,136.15,2730,894,644.4,5264,1219,1910,217,703,483.4,217.7,4105,249.1,3578,123.15,1293,2694,660,130.15,281.3,552.5,880.6,240.6,670,1064,498.78,1604.5,1114,885.8,1689,153,703.8,884
08-08-2022,2161.5,10714,545.5,4002,416.3,3872.5,1659.4,465.35,3270,4957.5,2398,6644,8306,1135,1917,791.6,45.24,2949,2897,166,1002.5,8860,4536,1250.5,262.1,86.7,309.2,1787.5,607.2,121.02,544.6,1833.5,271.6,273.646,410.1,591.6,5016,736.4,3082,917.2,1086,6560,1062,83,816.8,159.2,2263,1984,1791.5,3102,1659,11645,7174,2658,1516,4219,1104.5,322.08,880,2968,1324,1543.5,661.8,120.64,419.5,1189,1679.5,138.85,2725,897,654.2,5268,1228.5,1956.5,218.1,710.8,487.8,216.7,4129,251.1,3554,125.2,1296,2698,671,133.55,290.2,555.5,891.2,240.6,666.4,1039,503.2,1604.5,1136,949.4,1753,152.1,719,889.5
09-08-2022,2184.5,10842,553.5,3993.5,422.55,3866.5,1646.8,464.3,3309.5,4985,2415,6662,8332,1152.5,1921,798.8,44.995,2928.5,2859,165.86,989.2,8614,4473,1241.5,263.7,84.66,304,1810,612.2,122.28,538.2,1864.5,270,273.969,414.3,587.8,4967,726.2,3096,875.2,1080,6424,1040,84.12,798,160.95,2233,1967.5,1777,3038,1640,11485,7010,2599,1477,4170,1112,315.89,893.8,2993,1276.5,1531.5,644.2,117.84,416.8,1185.5,1619,138.6,2670,896,636,5230,1206.5,1951,217,716.2,478.1,214.2,4007,247.2,3494,122.8,1253,2656,657.8,126.7,286.5,575,867.4,235,660.4,1017,499.8,1594,1133,943,1748,154.2,724.2,882.5
10-08-2022,2169.5,10818,545,3948.5,421.25,3862,1556.6,469.95,3279.5,5003,2411,6566,8280,1139,1934.5,789.6,45.47,2957,2942,169.76,994.2,9156,4687,1273.5,267,85.55,279.5,1767,603.2,121.22,548.4,1867,281.2,276.985,464.9,594.8,5072,741.4,3155,909.2,1065.5,6558,1072,79.52,815,158.75,2307,2216,1799.5,3194,1661,12000,7234,2681,1549.5,4233,1122.5,322.293,890.2,2997,1308.5,1553,663.2,120.4,424.7,1193,1651.5,142.35,2725,903,655.4,5296,1244.5,1981,221.3,734.2,495.2,217.7,4150,257.9,3602,126.9,1299,2738,688.2,132.7,298.9,578,925,238,676.2,1078,512.38,1611,1171,969.4,1802,153.4,739.4,906.5
11-08-2022,2213.5,10506,548.9,3921,427.55,3832.5,1400,474.6,3318.5,4816,2376,6542,8302,1132,1936,790.4,45.605,3007,2923,168.98,990,9382,4614,1255,265,84.76,265.8,1773.5,599.4,121.22,536.6,1880,281,276.339,463.3,588.2,4995,742.6,3137,926.6,1064.5,6420,1066,77.76,822,158,2296,2234,1797.5,3160,1649,11655,7242,2655,1533,4217,1115,328.803,886.2,2973,1357.5,1554,664.4,118.7,412.6,1167,1660.5,136.25,2745,905,656.8,5328,1259,2047,220.2,717.8,487.9,222.2,4094,255.8,3656,124.55,1281,2726,685.2,131.55,293.3,584.5,932.4,236.8,672.6,1095,512.04,1565,1157,977,1790,145.9,750.4,902
12-08-2022,2215,10712,550.5,3905.5,430.55,3833.5,1450,472.4,3324,4844,2378,6508,8184,1139.5,1935,778,45.655,2963,2919,171.6,997,10705,4579,1259,263.4,85.01,271.6,1788,606.2,121.58,535.2,1880,282.7,281.831,467.9,587.6,5038,736.6,3118,911.6,1054,6404,1075.5,79.64,811.8,157.9,2275,2258,1796,3209,1660,11470,7286,2676,1705,4230,1120.5,326.135,881.6,2973,1413,1557.5,658.8,118.1,412.5,1144.5,1651,136.15,2720,912,652,5308,1254,2022,220.1,725.2,486.9,219,4077,248.9,3568,123.6,1272,2702,672.6,129.1,294.8,602.5,928.4,235.8,680.8,1088,513.74,1532.5,1175,979.4,1783,144.3,749.8,887.5
15-08-2022,2182,10962,547,3932.5,425.5,3866,1406,464.5,3361,4735.5,2393,6550,8440,1151.5,1945.5,781.8,45.865,2901,2939,171.56,990.8,10685,4620,1251.5,266.2,85.75,266.7,1806.5,597.6,121.14,541.2,1885,284.3,280.754,467.7,594.4,5082,743.8,3150,916.2,1064.5,6406,1082.5,80.96,824.6,157.6,2298,2310,1805,3180,1657.5,11505,7386,2687,1674,4235,1126.5,332.111,880.4,2979,1419.5,1568,664.8,120.58,419.1,1130.5,1630.5,135.25,2750,930,655,5324,1258,2043,221.3,735.4,486.9,217.6,4116,250.6,3630,124.35,1280,2776,666.8,129.25,292.2,597.5,944.8,237.4,684.2,1143,508.64,1554.5,1178,983,1764,143.5,738.4,892
16-08-2022,2168.5,10968,549.8,3921.5,426.5,3848,1425,482.9,3406.5,4918,2384,6558,8372,1168,1956.5,799.4,45.73,3002.5,2892,170.5,989,10715,4610,1253.5,267.9,85.9,269.1,1830.5,603,123.22,539.4,1903,283.9,281.077,460.1,595.8,5106,738.2,3148,902,1060,6564,1067,82.84,833.2,160.75,2276,2288,1806.5,3146,1658.5,11270,7270,2666,1627.5,4246,1134.5,327.095,878.2,3003,1406.5,1575.5,658,123,432.2,1164.5,1637.5,137.35,2735,923,637.6,5330,1249,2038,223.7,729,482,217.2,4082,255.2,3516,122.9,1263,2736,668,130,293.8,593,931.8,238,677.4,1159,507.96,1550,1160,972,1768,145.9,722.8,898
17-08-2022,2182,11002,545.1,3940.5,430.9,3888.5,1415.4,486.7,3440.5,4888.5,2389,6612,8434,1165,1942,799.6,45.785,2966.5,2877,168.68,949.6,10815,4627,1258.5,268.9,83.5,258.4,1832.5,593,121.78,538.6,1914,282.3,283.016,458.8,586.8,5036,736.8,3163,894,1035.5,6388,1044,81.72,819.2,157.1,2278,2306,1819.5,3081,1638.5,11140,7248,2608,1575.5,4226,1138,315.036,873,2968,1383,1577,658.4,117.1,423,1140,1594.5,134.85,2710,916,640.4,5190,1229,2051,221.2,707.8,463.7,213.9,3958,251.2,3540,119.1,1229,2740,656,128.2,284.6,592,921.8,236.6,667.6,1141,488.92,1490.5,1152,956.2,1743,146.2,713.4,890.5
18-08-2022,2217.5,11014,540.7,3938,442,3902.5,1402,498.25,3437.5,4946.5,2418,6514,8532,1167.5,1969.5,798.2,45.715,2907,2900,168.5,973,10865,4592,1260.5,270.7,83.6,256.2,1835.5,595.4,121.56,540,1910.5,270.6,283.446,439.4,583.8,5070,741.2,3160,888,1033.5,6332,1056,82.06,811,157.25,2312,2299,1818,3079,1630,11345,7272,2623,1572.5,4268,1145,315.89,874.6,2975,1372,1612.5,667.4,118.62,416.3,1169.5,1587,133.1,2755,922,641.2,5244,1238.5,2084,221.3,722.6,471.1,208.9,3970,248,3580,121.2,1258,2778,658.8,124.6,286.7,589.5,901,238,662.8,1150,494.7,1441,1152,963.6,1757,144.3,729.8,883
19-08-2022,2248.5,11250,536.8,4004,447.8,3960,1425.2,487.15,3465.5,4911.5,2437,6674,8560,1168.5,1950.5,803,44.82,2842.5,2866,165.28,958.8,10835,4538,1240,270.9,81.26,256.1,1841.5,582.8,121.74,540.4,1910,270,281.939,437,582.2,5026,742,3145,862.2,1039,6164,1018,82.68,815.4,157.25,2289,2322,1815,3058,1612,11185,7212,2586,1570,4276,1134,310.02,879.2,2971,1319,1592.5,675,112.56,408,1130.5,1558.5,131.3,2740,915,634.4,5180,1221,2096,219.5,707.2,462.5,206.2,3908,239.9,3542,119.05,1229,2728,634.6,124.05,282,588.5,877,238.8,661,1147,488.24,1438.5,1125,952.6,1752,141.4,729.8,877
22-08-2022,2244,11440,538.2,4006,449,3931,1427.8,492.2,3509,4940,2440,6746,8582,1185,1944,808.4,44.515,2854,2833,163.08,941.2,10685,4429,1229.5,270.4,80.4,263.3,1862,591.2,119.88,545,1922,263.8,279.569,431.2,567.6,4966,736.8,3113,822.8,1020.5,6014,997.8,84.26,783.8,156.3,2226,2267,1791.5,2946,1577.5,10785,7076,2555,1536.5,4217,1141,299.562,871.6,2983,1289.5,1567,672,107.46,408.2,1125,1512,129.7,2690,910,623.2,5106,1171.5,2044,218.7,691.8,450.1,202.7,3860,237.5,3500,115,1200,2706,611.8,119.2,274,579,841,233.6,646.6,1120,478.38,1394.5,1102,912,1780,141.1,723.8,855.5
23-08-2022,2317.5,11198,531.3,3941.5,459.4,3873,1402.6,506,3423.5,5045,2364,6594,8334,1154.5,1902,797,44.37,2943.5,2793,163.6,953.8,10850,4329,1222.5,265.9,80.13,267.8,1846,592.6,117.38,532.4,1887.5,263.4,280,428.8,542.6,4937,712.6,3053,809.4,1008.5,5944,976,84.34,766.4,157.1,2165,2225,1779.5,2911,1561,10590,6920,2535,1517.5,4143,1120,295.933,865,2947,1296.5,1509,660.8,106.92,396.7,1162,1491.5,129,2645,896,609.8,5164,1167.5,2025,215.1,683,443.4,200.7,3843,237.5,3418,113.1,1199,2646,601.4,115.8,270.9,579,798.8,228.6,636.4,1107,477.7,1365,1082,899.4,1810,137.2,721.6,825
24-08-2022,2292.5,11350,521.2,3991,452.95,3893.5,1399,497.7,3452,4931.5,2375,6666,8400,1147,1914.5,807.2,44.12,2879,2798,162.62,930,10950,4352,1222.5,259.4,80.31,268.8,1833.5,584.8,116.28,534.6,1880.5,259.4,276.554,425.2,550.6,4948,721.2,3133,827.6,1016,5954,980.4,82.1,764,153.7,2185,2244,1770.5,2898,1555,10790,7002,2547,1511.5,4158,1110.5,302.657,865.2,2930,1294.5,1521.5,666.2,108.42,389.3,1147,1494,127.25,2750,898,616.6,5116,1157.5,2056,209.8,666,435.7,198.75,3791,234.1,3498,110.95,1210,2676,596.8,116.65,270.3,578.5,786.2,224.2,628.4,1115,475.66,1370.5,1082,887.2,1817,136.8,727.6,836
25-08-2022,2320.5,11422,522.5,3967,459.45,3853,1390.4,505,3446,4951,2384,6620,8410,1136,1909.5,809.8,44.32,2919.5,2775,164.16,916.4,10940,4359,1224,256.5,80.53,263.6,1822.5,592,116.56,546.2,1878.5,258.4,272.354,425,560,4966,726,3136,829.8,1019.5,5890,980.6,81.44,760.8,152.7,2161,2218,1776.5,2863,1548.5,10860,7018,2554,1454.5,4118,1091,300.736,872.4,2881,1281,1529,663.2,108.9,375.3,1167,1473,121.6,2810,903,615.2,5140,1147,1975.5,208.5,656.2,430.1,198,3740,232.9,3506,109.85,1195,2626,588,113.9,266.8,581.5,763.8,224.2,602.6,1129,473.96,1354,1076,870,1809,136.4,732,834
26-08-2022,2334,11364,523,3935,457.8,3825.5,1394.8,498.9,3462.5,4980,2303,6580,8268,1137.5,1876,813,43.67,2922.5,2683,162.1,915,10685,4298,1193,252.7,78.48,266.3,1802.5,589.6,115.08,533,1877,255.5,270.2,420.5,548.8,4750,725.6,3115,832.6,1008,5732,966.6,81.96,743.6,151.45,2121,2192,1735,2802,1515.5,10620,6842,2507,1460,4021,1086,297.427,868.2,2850,1246.5,1515,650.6,105.62,369.8,1174,1460,120.3,2755,902,601.2,5066,1125.5,1980,202.7,650.8,429.9,196.05,3710,230.2,3440,109.5,1166,2554,574.4,109.65,260.7,568,731.2,219.6,600.2,1098,462.74,1336,1064,848.4,1782,135.5,728.2,810
29-08-2022,2334,11364,523,3935,457.8,3825.5,1394.8,498.9,3462.5,4980,2303,6580,8268,1137.5,1876,813,43.67,2922.5,2683,162.1,915,10685,4298,1193,252.7,78.48,266.3,1802.5,589.6,115.08,533,1877,255.5,270.2,420.5,548.8,4750,725.6,3115,832.6,1008,5732,966.6,81.96,743.6,151.45,2121,2192,1735,2802,1515.5,10620,6842,2507,1460,4021,1086,297.427,868.2,2850,1246.5,1515,650.6,105.62,369.8,1174,1460,120.3,2755,902,601.2,5066,1125.5,1980,202.7,650.8,429.9,196.05,3710,230.2,3440,109.5,1166,2554,574.4,109.65,260.7,568,731.2,219.6,600.2,1098,462.74,1336,1064,848.4,1782,135.5,728.2,810
30-08-2022,2339.5,10970,529.5,3943.5,449.25,3791.5,1400.8,483.95,3456.5,4815,2294,6596,8176,1124.5,1858.5,790,43.75,2786.5,2653,164.7,910.2,10595,4269,1209,251,78.2,259.2,1711,594,115.72,529.4,1878,254.7,249,417.2,545.8,4685,719.4,2924,811.2,1009.5,5826,963.4,76.56,742.8,151.85,2094,2159,1745,2870,1541.5,10650,6834,2504,1461,4005,1066,294.546,861,2805,1279,1510,648.4,106.38,372.8,1108,1448,122.05,2785,898,603.6,5042,1122,1991,205.7,656.6,432.8,195.05,3700,232.7,3532,110.2,1159,2536,574.6,112.3,268.1,568,720,218.4,597.4,1099,459.68,1319.5,1066,836.8,1659,134.7,691.2,808.5
31-08-2022,2290,10644,528.8,3925.5,441.5,3764,1379.4,473.3,3451.5,4771,2262,6648,8102,1078,1859,776.2,43.88,2783,2623,164.5,903.6,10765,4250,1215.5,248.7,77,258.85,1652.5,598.2,115.68,521,1896.5,252.5,246.45,418.7,546.8,4691,715.2,2861,805.8,1015.5,5812,943,75.74,744.4,150.7,2075,2122,1748,2894,1525,10535,6726,2504,1466,3959,1056.5,291.344,862.8,2787,1273,1491,651.8,108.22,369.9,1101,1457.5,121.9,2790,872,607.6,4963,1107,1970,203.4,650.6,427.3,195.75,3655,232.1,3490,108.3,1149,2512,571.2,112.95,267.7,583,726,217.6,602.4,1086,456.96,1313,1051,817.6,1683,132.3,688.6,805
01-09-2022,2273,10576,520.8,3879,441.2,3734,1357.2,442,3445.5,4607.5,2230,6304,7928,1075,1831.5,761,42.7,2678,2552,161.4,881.6,10280,4152,1133.5,244.2,71.31,249.7,1664.5,583.4,112.18,512,1895,245.4,242.9,411.2,534.6,4547,698.2,2792,769.2,1016.5,5762,891.6,76.52,725.8,146.05,1996.5,2009,1687.5,2833,1500,10140,6562,2463,1434,3873,1050,276.19,873.4,2760,1175.5,1442.5,631,104.56,368.4,1050,1394.5,121.7,2745,852,593.4,4750,1044,1952.5,200,617,415.2,193.45,3589,229.9,3398,105,1071,2400,552.4,114.4,260.4,570.5,684.2,209.6,591,1056,439.96,1289.5,1032,785.2,1601,131.3,657.6,800
02-09-2022,2324,10618,534.9,3906,453.7,3780,1352,453.25,3460.5,4700.5,2251,6400,8006,1074,1843,764.4,43.715,2751.5,2621,168.64,936.6,10370,4332,1170.5,247.7,75.07,247.15,1683.5,602.6,113.84,521,1900,254.7,251.6,426.6,549,4700,708.8,2833,808.4,1074.5,5930,937,78.38,743.2,146.45,2056,2075,1715,2949,1502.5,10545,6750,2552,1467,3955,1065.5,284.834,890.6,2791,1201.5,1480.5,647.4,108.38,372.1,1101.5,1453.5,121.25,2805,870,605.2,4938,1087,1972.5,203.2,635.8,410.1,199.05,3492,234.5,3496,104.8,1107,2428,554.6,119.95,271.1,583.5,704,214.8,610.4,1078,457.98,1308,1072,815.6,1661,131.7,693.8,802
05-09-2022,2348,10648,536.8,3880,463.35,3737.5,1357.8,471.5,3471.5,4732.5,2236,6440,7956,1090.5,1844.5,787.4,43.45,2769,2605,166.5,919.2,10190,4312,1161,249.6,74.12,246.15,1697,600,112.34,524,1924,253.5,250.4,425.3,544.6,4615,702.6,2816,794.4,1089,6036,917.6,78.66,731,144.65,2047,2102,1703.5,2798,1477,10275,6624,2537,1437,3920,1067,282.273,898.6,2798,1199.5,1485,632.4,105.4,373.6,1121,1448,123.65,2840,852,592.8,4910,1070.5,1931.5,205,632.8,408.6,198.55,3447,239.6,3126,104,1090,2396,553.2,122.8,263,578,719.6,214.6,610.8,1071,449.82,1279,1050,798,1667,132.5,675.2,801
06-09-2022,2308.5,10514,533.7,3917,452.7,3761.5,1347.4,486.85,3479.5,4733.5,2239,6458,7968,1079,1843.5,783.2,45.23,2806.5,2608,167.88,933,10080,4207,1175,255.9,76.71,254.2,1687,602.6,113.18,530.2,1927.5,258,255,436,552.2,4584,717.8,2833,790.8,1085,6188,924.4,81.94,743.8,142.15,2081,2169,1714,2823,1509.5,10420,6626,2568,1468,3945,1065.5,289.744,896,2793,1211.5,1494.5,639,108.72,369.4,1124,1471,129.65,2810,853,616.6,4918,1107,1950,209.9,639,422.2,204,3573,246.3,3170,108,1098,2402,574.6,126.5,272,592.5,734.8,218.6,614.2,1064,456.28,1292,1052,835,1683,133.2,684.2,814.5
07-09-2022,2263,10400,523,3925.5,441.25,3754.5,1344.4,468.25,3466,4632,2260,6500,7944,1072.5,1867.5,778.8,44.675,2744,2621,164.1,917.6,10275,4182,1179,249.3,76.75,255,1753.5,576.8,110.18,534,1927,255,253.4,432.4,552,4618,722.2,2867,797.6,1095,6048,924.6,83.54,742.4,141.95,2085,2201,1706,2847,1455,10440,6726,2552,1460,3950,1059,293.799,894,2773,1210,1491,644.2,109.68,362.3,1105,1460.5,122,2760,849,619.8,4802,1117.5,1925,207,632.4,414.1,202.3,3497,240.7,3180,106.5,1102,2450,571,123.95,275.1,595.5,733.8,218.8,601.2,1062,453.22,1282,1053,850.2,1704,134.1,701,812
08-09-2022,2270,10512,525.5,3911.5,443.05,3770.5,1344.2,471.15,3476,4725.5,2274,6518,8004,1066,1892,787.4,45.23,2794.5,2692,166.26,938,10215,4205,1155.5,237.4,78.28,260.15,1752.5,592.8,107.9,545.6,1937,256.6,254.4,437,546.6,4695,735,2867,812.6,1095,5816,907.6,82.78,748,139.25,2116,2167,1701,2828,1345,10635,6656,2551,1446,3972,1043.5,266.372,902.4,2732,1200,1522,640.4,108.06,344.1,1151,1490,116.85,2840,866,618,4790,1130,1953.5,197.6,628.4,410.5,199.25,3475,237.4,3248,105.65,1105,2480,571,126.35,274.4,592.5,751.2,225.8,599.4,1074,449.14,1266.5,1042,832.2,1727,137.1,707.6,804
09-09-2022,2300,10500,525,3953,450.8,3797,1348.6,488.4,3489,4860,2291,6568,8004,1071,1900,784.4,45.98,2926.5,2730,168.84,961.4,10235,4292,1166.5,239.9,78.44,261,1790,614.2,108.48,552.6,1952.5,262.3,260.8,443.1,560.8,4793,747.4,2899,837.6,1104.5,5882,930.6,86.9,771.2,140.1,2157,2201,1711.5,2897,1355,10865,6866,2602,1467.5,4000,1056,271.815,915.8,2763,1218.5,1537,658.4,111.06,350.6,1195.5,1514.5,117.65,2875,875,630,4938,1143,1968,202.6,635,422.2,204.1,3542,242.1,3288,108.35,1142,2534,584.8,126.1,279.2,606,756.8,228.2,614.8,1099,452.2,1285.5,1051,856.8,1760,139.6,728.6,812
12-09-2022,2321.5,10622,536,4020.5,457.85,3835.5,1377.6,499.35,3509,4944.5,2310,6628,8098,1078,1926,790.6,46.96,2990.5,2798,173.96,976.4,10710,4458,1195,253.1,80.67,264,1805.5,627.2,110.56,554.8,1952,265.8,269.5,444.8,570,4869,754.4,2921,849.6,1105,6064,946.6,87.14,797.6,144.5,2196,2271,1773,3015,1406,11060,7028,2673,1512.5,4094,1078,270.321,921.8,2808,1257.5,1575,669,112.94,363.4,1215.5,1549.5,126.7,2855,891,637.8,5056,1167.5,2000,213.4,645.2,433.8,201.7,3716,256.9,3310,110.65,1186,2596,617,131.5,288.3,618,795.2,231.8,618.8,1118,464.1,1316,1070,882.8,1777,144,752.4,856
13-09-2022,2327.5,10328,529.6,4017.5,461.55,3804,1359.4,497.7,3495,4909,2287,6564,8004,1080,1928,794,46.465,2920.5,2734,171.94,959.2,10495,4326,1163,245.3,78.27,266.6,1793,612.2,109.1,546.8,1947,262.3,269.7,442.3,562,4830,739.4,2897,807.4,1093,5828,906,84.94,784.6,142.75,2138,2230,1773,2969,1360,10810,6820,2663,1493,4078,1071.5,259.542,923.8,2786,1225,1563,643,108,352.8,1210,1540,121.9,2770,866,617.8,5066,1127,1976,210,627.8,417.2,199.85,3638,247.2,3278,106.65,1150,2576,600,127.2,280,628,679.2,226,610.6,1092,451.18,1266.5,1029,860.4,1736,143.7,736.6,821
14-09-2022,2341,10152,518.9,3965.5,462.3,3763.5,1332.2,493.85,3405.5,4798,2253,6454,7900,1053.5,1907,771.4,46.21,2851.5,2722,169.9,938,10325,4277,1133,237.3,75.16,270.3,1746.5,612.4,107.12,536.4,1902,259.8,269.7,437.3,548.8,4813,722.6,2810,827,1064,5802,889.6,82.4,756.6,140.45,2064,2198,1772,2888,1328.5,10600,6746,2669,1450.5,3965,1039,249.19,904.2,2684,1202,1519,622.8,107.02,347,1164.5,1496,120.2,2800,857,606.6,4896,1090,1943,202.9,619.4,406.4,195.9,3475,243.9,3170,103.6,1114,2526,583,125.9,272,624.5,623.2,227.8,603.4,1054,432.82,1242,1017,836.4,1711,139.1,734.8,799.5
15-09-2022,2314.5,10130,529.7,3969.5,456.55,3763.5,1337.6,502,3435,4770,2242,6372,7802,1034.5,1925.5,774.8,47.62,2815.5,2687,172.24,950.8,10390,4302,1132,232,76.86,264.45,1735.5,609.2,109.24,522.2,1912.5,262.9,274.2,442.5,552.4,4899,718,2751,843.6,1060,5848,877.4,81.82,769.2,141.1,2038,2262,1729.5,2900,1332.5,10380,6568,2688,1473.5,3946,1028.5,238.518,904,2645,1233.5,1520,620.8,108.42,345.1,1151.5,1491.5,115.75,2860,869,603,4835,1093.5,1938,201.7,618.4,424.2,197.25,3592,248.7,3088,107.8,1130,2488,569.4,128.2,274.6,627.5,650,226.6,609.8,1056,439.62,1231.5,1000,850.4,1656,139,731.2,801.5
16-09-2022,2296.5,10122,529.6,3944,452.05,3745,1321.4,489.3,3450.5,4785.5,2232,6260,7786,1036,1875,764.8,47.805,2818.5,2661,171.14,957.6,10320,4262,1134,231.5,75.77,259.4,1745,602.2,108.36,519,1910.5,262,272.9,440.1,551.4,4670,718.4,2737,828,1055,5808,883.4,80.78,767,139.05,2000,2272,1724,2836,1324.5,10070,6430,2631,1450.5,3897,1031.5,236.811,898.4,2647,1213,1504,614.2,105.98,337.6,1133.5,1464.5,114.3,2840,894,593.4,4717,1093,1920,202.8,612.6,429,201.2,3595,247.3,2950,107.55,1116,2494,568.8,125.3,265.5,625,671,223.8,609.6,1040,428.06,1253.5,1001,854.4,1661,135.8,730,786
19-09-2022,2296.5,10122,529.6,3944,452.05,3745,1321.4,489.3,3450.5,4785.5,2232,6260,7786,1036,1875,764.8,47.805,2818.5,2661,171.14,957.6,10320,4262,1134,231.5,75.77,259.4,1745,602.2,108.36,519,1910.5,262,272.9,440.1,551.4,4670,718.4,2737,828,1055,5808,883.4,80.78,767,139.05,2000,2272,1724,2836,1324.5,10070,6430,2631,1450.5,3897,1031.5,236.811,898.4,2647,1213,1504,614.2,105.98,337.6,1133.5,1464.5,114.3,2840,894,593.4,4717,1093,1920,202.8,612.6,429,201.2,3595,247.3,2950,107.55,1116,2494,568.8,125.3,265.5,625,671,223.8,609.6,1040,428.06,1253.5,1001,854.4,1661,135.8,730,786
20-09-2022,2302.5,10076,534.1,3977.5,452.5,3753.5,1312.6,480.9,3481.5,4744,2201,6276,7548,1019,1851,771.8,49,2778,2605,170.92,953.8,10310,4091,1099,224.1,75.82,265.45,1707,602.8,106.38,511.6,1914,259.3,269.3,436.5,543.2,4645,714,2702,818.2,1038,5724,847.2,79.58,775.4,136.95,2035,2152,1722,2714,1321,10065,6484,2620,1411,3821,1005.5,225.392,887,2612,1198.5,1493,602.6,108.34,332,1100,1484.5,111.75,2780,908,586,4650,1072,1906,194.2,590.6,404.8,196.15,3507,237.6,2922,103.05,1110,2418,557.8,122.9,261.1,612.5,606.4,217,604.2,1021,427.95,1231,954.5,843.6,1647,135,740.8,777
21-09-2022,2335,10090,524.9,4052.5,455.55,3801,1304.6,486,3455,4720,2231,6260,7728,1037,1858,805,48.465,2814.5,2666,167.8,957.6,10115,4213,1138.5,225.8,74.32,267.6,1739,598.6,108.78,517.2,1900,262,264.1,437.5,541.8,4489,730,2759,817.2,1025.5,5752,849.8,81.32,777,135.05,2108,2159,1744,2738,1323,10360,6632,2560,1416,3877,1021.5,229.981,882,2643,1196.5,1499.5,613.4,104.8,333,1110,1501,110.9,2795,916,602.6,4626,1095,1900.5,194.8,599.6,418.9,198.2,3555,237.5,2946,106.95,1139,2482,574.2,123.85,263.7,615.5,575,220,615.6,1044,444.95,1210,964.5,891.6,1674,138.9,747.4,788
22-09-2022,2338.5,9934,515,4054.5,458.25,3759,1296,490,3463.5,4828,2171,6152,7468,1027,1816.5,810,47.96,2838.5,2577,166.26,934.2,9800,3907,1114,227,73.27,266,1721,598,108.86,503,1909.5,254.9,258,433.2,531.2,4353,706.4,2696,789.8,1010.5,5754,805,80.88,774.4,134.5,2025,2121,1718,2707,1333,9872,6390,2510,1401.5,3711,986.2,221.123,875,2561,1135,1470.5,599,102.3,331.6,1108,1467.5,110.4,2745,894,599,4649,1060,1944.5,195.7,569.6,411.7,195,3552,240.5,2764,105.3,1117,2410,562.4,113.45,263.4,621,557.6,211.8,600.4,1008,430.6,1199.5,932.5,832.4,1662,136.9,731.4,763.5
23-09-2022,2214.5,10016,510,4026.5,433.1,3771,1313.2,461.55,3386.5,4677.5,2182,6000,7468,1013,1803.5,795.8,46.225,2670,2627,161.86,927.8,9770,3829,1087.5,220.2,71.88,277.45,1698.5,577.6,108.12,499.8,1867,246.2,242.4,422.9,521.6,4275,690,2674,791.2,1004.5,5486,768.8,77.68,759.6,129.85,2061,2070,1639,2638,1290,9806,6464,2464,1376,3761,980.4,213.055,860.6,2543,1083,1490,575.4,100.32,318.1,1042.5,1444,106.55,2790,894,572,4588,1067,1910,192.95,535.8,406,190.3,3484,241,2700,103.15,1100,2408,556.4,105.9,257.1,605,553.4,210.2,583.6,984,415.65,1209,901,834.6,1583,136.6,690.2,741
