Date,9988 HK Equity,6690 HK Equity,857 HK Equity,101 HK Equity,1088 HK Equity,688 HK Equity,267 HK Equity,3692 HK Equity,11 HK Equity,2899 HK Equity,881 HK Equity,3 HK Equity,1099 HK Equity,992 HK Equity,66 HK Equity,1299 HK Equity,2628 HK Equity,968 HK Equity,27 HK Equity,939 HK Equity,6098 HK Equity,3988 HK Equity,316 HK Equity,1398 HK Equity,3968 HK Equity,388 HK Equity,2313 HK Equity,1038 HK Equity,9961 HK Equity,9618 HK Equity,2319 HK Equity,669 HK Equity,700 HK Equity,2318 HK Equity,960 HK Equity,941 HK Equity,6862 HK Equity,1876 HK Equity,2382 HK Equity,1044 HK Equity,386 HK Equity,9888 HK Equity,1113 HK Equity,241 HK Equity,883 HK Equity,5 HK Equity,1211 HK Equity,2388 HK Equity,1177 HK Equity,6618 HK Equity,9999 HK Equity,2020 HK Equity,9633 HK Equity,981 HK Equity,1209 HK Equity,322 HK Equity,291 HK Equity,3690 HK Equity,836 HK Equity,1109 HK Equity,823 HK Equity,2269 HK Equity,868 HK Equity,762 HK Equity,1928 HK Equity,1810 HK Equity,1929 HK Equity,1378 HK Equity,1997 HK Equity,1093 HK Equity,2 HK Equity,2688 HK Equity,175 HK Equity,1 HK Equity,16 HK Equity,17 HK Equity,2331 HK Equity,288 HK Equity,6 HK Equity,12 HK Equity
16-07-2013,#N/A N/A,#N/A N/A,9.12,25.05,20.7,20.74,8.69,#N/A N/A,116.2,1.55,7.68,9.892,18.84,7.22,29.25,34.45,18.54,#N/A N/A,38.25,5.47,#N/A N/A,3.15,47.4,4.89,12.743,121.7,21.95,52.6,#N/A N/A,#N/A N/A,15.425,20.2,60.8,25.425,11.04,81.35,#N/A N/A,#N/A N/A,8.26,77.349,5.48,#N/A N/A,#N/A N/A,0.415,13.72,85.05,32.4,24.4,1.627,#N/A N/A,#N/A N/A,8.49,#N/A N/A,6.6,#N/A N/A,19.4,22.503,#N/A N/A,19.98,21.2,37.463,#N/A N/A,5.512,10.78,39.5,#N/A N/A,9.47,3.82,#N/A N/A,2.188,63.95,44.35,3.17,75.26,102.3,42.022,4.03,#N/A N/A,68.3,27.885
17-07-2013,#N/A N/A,#N/A N/A,9.19,24.9,21.8,20.886,8.64,#N/A N/A,116.9,1.56,7.87,9.892,19.12,7.27,29.15,34.4,18.68,#N/A N/A,38.7,5.49,#N/A N/A,3.17,46.7,4.93,12.86,121.5,21.95,52.95,#N/A N/A,#N/A N/A,15.2,19.54,60.837,25.325,11.16,81.95,#N/A N/A,#N/A N/A,7.98,77.156,5.56,#N/A N/A,#N/A N/A,0.435,13.78,85.5,31.45,24.4,1.641,#N/A N/A,#N/A N/A,8.5,#N/A N/A,6.5,#N/A N/A,19.46,21.953,#N/A N/A,17.98,20.95,37.463,#N/A N/A,5.504,10.86,39.45,#N/A N/A,9.72,4,#N/A N/A,2.198,63.65,43.9,3.12,75.975,102.4,42.098,4.121,#N/A N/A,69.5,27.829
18-07-2013,#N/A N/A,#N/A N/A,9.24,24.95,22.35,20.594,8.63,#N/A N/A,116,1.56,8.07,9.861,19.26,7.06,28.85,34.2,18.44,#N/A N/A,38.95,5.52,#N/A N/A,3.17,46.5,4.92,12.899,120.6,22.45,52.9,#N/A N/A,#N/A N/A,15.65,18.56,60.432,25.125,11.38,81.8,#N/A N/A,#N/A N/A,7.62,79.283,5.58,#N/A N/A,#N/A N/A,0.435,13.82,85.7,31.85,24.15,1.644,#N/A N/A,#N/A N/A,8.66,#N/A N/A,6.3,#N/A N/A,19.1,21.449,#N/A N/A,17.66,20.25,37.22,#N/A N/A,5.587,10.92,39.8,#N/A N/A,9.64,4,#N/A N/A,2.172,63.7,43.6,3.19,76.546,102.3,42.098,4.066,#N/A N/A,68.85,27.829
19-07-2013,#N/A N/A,#N/A N/A,9.24,24.65,23.05,20.157,8.67,#N/A N/A,115.8,1.64,8.28,9.748,18.94,7.01,28.85,34.55,18.36,#N/A N/A,39.1,5.49,#N/A N/A,3.14,46.65,4.92,12.763,120.5,22.35,53.05,#N/A N/A,#N/A N/A,15.425,19.14,61.538,24.875,11.3,81.7,#N/A N/A,#N/A N/A,7.2,77.929,5.58,#N/A N/A,#N/A N/A,0.41,13.86,86.7,31.1,24.1,1.668,#N/A N/A,#N/A N/A,8.72,#N/A N/A,5.9,#N/A N/A,18.92,21.266,#N/A N/A,16.86,19.72,36.783,#N/A N/A,5.437,10.8,40.4,#N/A N/A,9.48,3.94,#N/A N/A,2.135,63.6,43.3,3.18,76.546,102.1,41.721,3.939,#N/A N/A,68.7,27.575
22-07-2013,#N/A N/A,#N/A N/A,9.28,24.8,22.35,20.06,8.65,#N/A N/A,115,1.64,8.22,9.82,19.16,6.92,29.1,35.55,18.28,#N/A N/A,39.25,5.44,#N/A N/A,3.15,44.95,4.86,12.665,119.9,22.4,53.05,#N/A N/A,#N/A N/A,15.375,19.88,60.395,24.925,11.18,82.4,#N/A N/A,#N/A N/A,7.33,78.655,5.6,#N/A N/A,#N/A N/A,0.41,13.92,87.15,31.15,24.05,1.683,#N/A N/A,#N/A N/A,8.36,#N/A N/A,6.1,#N/A N/A,19.18,21.586,#N/A N/A,17.74,19.52,36.54,#N/A N/A,5.479,11.02,40.55,#N/A N/A,9.8,3.96,#N/A N/A,2.188,63.75,43.35,3.22,77.047,102.1,42.098,3.885,#N/A N/A,68.8,27.321
23-07-2013,#N/A N/A,#N/A N/A,9.45,25.05,23.35,20.886,8.98,#N/A N/A,118,1.77,8.26,10.097,19.74,7.06,29.4,35.65,18.76,#N/A N/A,40.1,5.7,#N/A N/A,3.27,46.25,5.1,13.232,122.6,23.15,53.15,#N/A N/A,#N/A N/A,15.475,19.3,61.316,25.75,11.36,83.9,#N/A N/A,#N/A N/A,7.82,79.67,5.84,#N/A N/A,#N/A N/A,0.42,14.28,87.9,32.3,24.2,1.698,#N/A N/A,#N/A N/A,8.35,#N/A N/A,6.1,#N/A N/A,19.5,22.091,#N/A N/A,18.38,20.45,37.657,#N/A N/A,5.704,11.2,42.2,#N/A N/A,9.86,4.01,#N/A N/A,2.224,64.65,42.95,3.29,78.905,103.5,43.227,3.966,#N/A N/A,69.65,27.744
24-07-2013,#N/A N/A,#N/A N/A,9.26,24.7,23.4,21.274,8.97,#N/A N/A,118.8,1.79,8.3,10.137,19.9,7.04,29.3,36.3,18.68,#N/A N/A,40.95,5.72,#N/A N/A,3.28,46.05,5.14,13.075,122.6,23,53.35,#N/A N/A,#N/A N/A,15.525,19.3,60.985,25.475,11.46,83.05,#N/A N/A,#N/A N/A,8.2,82.184,5.88,#N/A N/A,#N/A N/A,0.415,14.3,88.1,32.2,24.55,1.713,#N/A N/A,#N/A N/A,8.38,#N/A N/A,6,#N/A N/A,19.54,21.953,#N/A N/A,18.5,20.8,37.22,#N/A N/A,5.912,11.1,42.8,#N/A N/A,9.98,4.07,#N/A N/A,2.198,64.85,43.2,3.36,79.048,104.3,43.528,4.084,#N/A N/A,69.7,28.28
25-07-2013,#N/A N/A,#N/A N/A,9.21,24.55,23.1,21.469,8.87,#N/A N/A,118.9,1.74,8.39,10.148,20.25,7.1,29.1,35.7,18.58,#N/A N/A,40.65,5.76,#N/A N/A,3.27,46.35,5.1,13.017,122.2,23.2,52.9,#N/A N/A,#N/A N/A,15.325,18.9,61.648,25.15,11.66,83.3,#N/A N/A,#N/A N/A,8.12,81.168,5.86,#N/A N/A,#N/A N/A,0.425,14.2,87.55,32.3,24.4,1.665,#N/A N/A,#N/A N/A,8.29,#N/A N/A,5.8,#N/A N/A,19.36,21.953,#N/A N/A,18.82,21,37.22,#N/A N/A,5.895,11.24,41.95,#N/A N/A,9.93,4.19,#N/A N/A,2.198,64.1,43.4,3.38,78.619,103.1,44.507,4.066,#N/A N/A,69.25,28.337
26-07-2013,#N/A N/A,#N/A N/A,9.24,24.8,22.75,21.469,8.74,#N/A N/A,118.9,1.74,8.66,10.209,21.6,7.13,29.05,35.85,18.68,#N/A N/A,40.3,5.78,#N/A N/A,3.28,45.6,5.11,12.997,121.6,23.45,52.85,#N/A N/A,#N/A N/A,15.625,18.5,64.045,25.175,11.58,83.45,#N/A N/A,#N/A N/A,8.21,81.168,5.85,#N/A N/A,#N/A N/A,0.43,14.28,88.1,31.8,24.45,1.704,#N/A N/A,#N/A N/A,8.29,#N/A N/A,6,#N/A N/A,19.28,21.816,#N/A N/A,18.72,20.9,37.123,#N/A N/A,5.779,11.34,40.5,#N/A N/A,9.93,4.18,#N/A N/A,2.198,64.35,43,3.38,78.548,103.4,44.281,3.976,#N/A N/A,69.3,27.941
29-07-2013,#N/A N/A,#N/A N/A,9.14,24.75,23.05,21.274,8.6,#N/A N/A,118.8,1.69,8.39,10.086,21.05,7.15,29,35.95,18.44,#N/A N/A,39.9,5.72,#N/A N/A,3.24,44.75,5.06,12.763,121.1,23,53.15,#N/A N/A,#N/A N/A,15.55,19.08,64.45,24.9,11.46,83.3,#N/A N/A,#N/A N/A,8,80.153,5.74,#N/A N/A,#N/A N/A,0.42,14.06,87.6,31.3,24.4,1.689,#N/A N/A,#N/A N/A,8.37,#N/A N/A,5.9,#N/A N/A,19.2,21.999,#N/A N/A,18.46,20.3,37.074,#N/A N/A,5.754,11.36,40.7,#N/A N/A,9.83,4.06,#N/A N/A,2.13,64.35,42.3,3.32,78.333,103.6,43.453,3.957,#N/A N/A,69.5,27.941
30-07-2013,#N/A N/A,#N/A N/A,9.22,25.1,22.8,21.371,8.57,#N/A N/A,118.6,1.64,8.01,10.199,21.55,7.07,28.95,36.5,18.44,#N/A N/A,40.35,5.75,#N/A N/A,3.26,44.3,5.09,12.743,120.8,23,53.2,#N/A N/A,#N/A N/A,15.875,18.82,67.031,25.025,11.28,83.25,#N/A N/A,#N/A N/A,7.92,81.652,5.75,#N/A N/A,#N/A N/A,0.415,14.12,87.35,31.35,24.45,1.689,#N/A N/A,#N/A N/A,8.75,#N/A N/A,5.9,#N/A N/A,19.44,22.182,#N/A N/A,18.32,20.6,36.929,#N/A N/A,5.937,11.36,41.5,#N/A N/A,9.85,4.05,#N/A N/A,2.12,64.35,42.55,3.29,78.262,103.3,43.227,4.33,#N/A N/A,69.45,27.405
31-07-2013,#N/A N/A,#N/A N/A,9.07,25.15,22.4,21.711,8.42,#N/A N/A,118.7,1.66,8.04,10.178,21.2,7.07,28.85,36.75,18.6,#N/A N/A,40.85,5.79,#N/A N/A,3.25,43.05,5.1,12.743,120.5,21.95,53.55,#N/A N/A,#N/A N/A,15.525,18.98,64.856,25.1,11.86,82.5,#N/A N/A,#N/A N/A,7.76,82.377,5.77,#N/A N/A,#N/A N/A,0.415,14,87.15,30.35,24.35,1.671,#N/A N/A,#N/A N/A,8.76,#N/A N/A,5.7,#N/A N/A,19.18,21.953,#N/A N/A,18.06,21.3,36.88,#N/A N/A,5.92,11.38,41.95,#N/A N/A,9.89,4.1,#N/A N/A,2.125,64.3,42.95,3.24,77.904,103.5,42.7,4.357,#N/A N/A,69.65,27.321
01-08-2013,#N/A N/A,#N/A N/A,9.15,25.6,22.55,21.809,8.44,#N/A N/A,119.8,1.68,8.6,10.342,21,7.12,29.35,36.95,18.76,#N/A N/A,41.35,5.79,#N/A N/A,3.26,43.25,5.11,12.684,121.2,21.95,53.9,#N/A N/A,#N/A N/A,16.1,18.8,66.478,25.1,12.1,82.85,#N/A N/A,#N/A N/A,8.24,82.764,5.8,#N/A N/A,#N/A N/A,0.42,14.16,88.45,31.25,25,1.636,#N/A N/A,#N/A N/A,8.93,#N/A N/A,5.7,#N/A N/A,19.28,21.999,#N/A N/A,17.96,21.55,37.22,#N/A N/A,6.103,11.34,42.35,#N/A N/A,9.94,4.08,#N/A N/A,2.083,64.45,42.5,3.27,79.763,104.4,42.7,4.429,#N/A N/A,71.25,27.377
02-08-2013,#N/A N/A,#N/A N/A,9.19,25.5,22.55,22.731,8.47,#N/A N/A,120.8,1.65,8.46,10.342,22.15,7.18,29.4,37.15,18.6,#N/A N/A,40.9,5.79,#N/A N/A,3.25,44.05,5.09,12.645,122.6,21.7,55.05,#N/A N/A,#N/A N/A,16.225,19.42,66.405,25.325,12.5,83.15,#N/A N/A,#N/A N/A,8.24,84.117,5.79,#N/A N/A,#N/A N/A,0.44,14.22,88.8,30.75,25.05,1.659,#N/A N/A,#N/A N/A,8.88,#N/A N/A,5.8,#N/A N/A,19.36,22.274,#N/A N/A,17.64,22.35,37.366,#N/A N/A,6.212,11.38,42.75,#N/A N/A,10.04,4.1,#N/A N/A,2.229,64.85,42.2,3.26,81.12,104.1,42.926,4.529,#N/A N/A,71.6,27.744
05-08-2013,#N/A N/A,#N/A N/A,9.13,25.65,22.45,22.586,8.49,#N/A N/A,121.5,1.67,8.69,10.265,22.15,7.21,29.45,36.45,18.62,#N/A N/A,40.95,5.76,#N/A N/A,3.25,45.55,5.07,12.704,122.5,23.25,55.5,#N/A N/A,#N/A N/A,16.025,19.52,68.396,25.05,12.68,83.15,#N/A N/A,#N/A N/A,8.25,84.988,5.8,#N/A N/A,#N/A N/A,0.435,14.2,89.55,30.35,25.1,1.612,#N/A N/A,#N/A N/A,9.03,#N/A N/A,5.9,#N/A N/A,19.48,21.953,#N/A N/A,17.48,22.65,37.414,#N/A N/A,6.187,11.32,42.7,#N/A N/A,10.02,4.18,#N/A N/A,2.161,64.7,41.05,3.31,81.907,104.8,43.152,4.575,#N/A N/A,71.3,27.659
06-08-2013,#N/A N/A,#N/A N/A,9.04,25.55,22.1,22.44,8.48,#N/A N/A,121,1.63,8.74,10.23,21.55,7.36,29.3,35.75,18.58,#N/A N/A,41.8,5.69,#N/A N/A,3.22,45.1,5,12.684,121.7,22.15,55.05,#N/A N/A,#N/A N/A,16.2,19,69.244,25.025,12.38,82.85,#N/A N/A,#N/A N/A,8.32,84.988,5.75,#N/A N/A,#N/A N/A,0.425,14.02,85.1,31.6,24.9,1.564,#N/A N/A,#N/A N/A,9.33,#N/A N/A,6.2,#N/A N/A,19.42,21.861,#N/A N/A,17.2,22.2,37.172,#N/A N/A,6.162,11.42,42.55,#N/A N/A,10.02,4.12,#N/A N/A,2.203,64.4,39.6,3.31,80.406,103.1,42.323,4.62,#N/A N/A,70.3,27.264
07-08-2013,#N/A N/A,#N/A N/A,8.8,24.95,21.65,22.343,8.35,#N/A N/A,120.5,1.6,8.74,10.158,20.9,7.31,29.05,35.2,18.26,#N/A N/A,40.85,5.57,#N/A N/A,3.15,44.6,4.93,12.411,120.5,23.1,54.6,#N/A N/A,#N/A N/A,16.25,18.68,66.405,24.625,12,82.1,#N/A N/A,#N/A N/A,8.34,84.166,5.61,#N/A N/A,#N/A N/A,0.42,13.88,84.1,31,24.7,1.532,#N/A N/A,#N/A N/A,9.86,#N/A N/A,6,#N/A N/A,19.4,21.678,#N/A N/A,17.06,21.9,37.123,#N/A N/A,6.054,11.24,42.55,#N/A N/A,9.89,4.09,#N/A N/A,2.151,63.8,39.25,3.25,79.334,102.6,41.42,4.529,#N/A N/A,69,26.813
08-08-2013,#N/A N/A,#N/A N/A,8.82,25.15,22,22.343,8.39,#N/A N/A,121.9,1.62,8.87,10.265,20.7,7.41,29.4,35.05,18.28,#N/A N/A,41.5,5.6,#N/A N/A,3.16,45.25,4.95,12.294,120,23.05,55,#N/A N/A,#N/A N/A,16.075,18.8,65.704,24.75,12,83,#N/A N/A,#N/A N/A,8.25,84.262,5.59,#N/A N/A,#N/A N/A,0.435,13.88,84.25,31.05,24.85,1.55,#N/A N/A,#N/A N/A,9.84,#N/A N/A,5.9,#N/A N/A,19.18,21.861,#N/A N/A,17.16,21.7,36.783,#N/A N/A,6.012,11.54,42.85,#N/A N/A,9.88,4.06,#N/A N/A,2.146,64.25,39.95,3.44,79.905,102.7,41.344,4.348,#N/A N/A,69.75,26.784
09-08-2013,#N/A N/A,#N/A N/A,8.87,24.9,23.35,23.023,8.7,#N/A N/A,122.4,1.68,8.99,10.24,21.2,7.55,29.2,35.7,18.52,#N/A N/A,41.25,5.64,#N/A N/A,3.17,44.5,4.97,12.469,119.4,23,54.8,#N/A N/A,#N/A N/A,16.175,18.9,65.888,24.775,12.32,82.55,#N/A N/A,#N/A N/A,8.6,85.229,5.63,#N/A N/A,#N/A N/A,0.42,14,84.75,31.3,24.95,1.547,#N/A N/A,#N/A N/A,10.16,#N/A N/A,6.2,#N/A N/A,19.44,23.557,#N/A N/A,17.6,22.1,36.588,#N/A N/A,6.17,11.8,42.25,#N/A N/A,9.9,4.2,#N/A N/A,2.167,64.2,41.4,3.64,81.835,103.2,41.42,4.747,#N/A N/A,69.65,27.067
12-08-2013,#N/A N/A,#N/A N/A,9.2,25.65,24.5,23.411,9.44,#N/A N/A,123.9,1.86,9.56,10.419,21.1,7.63,29.6,36.2,19.26,#N/A N/A,42.45,5.85,#N/A N/A,3.24,45.2,5.13,12.978,124.4,23.25,53.9,#N/A N/A,#N/A N/A,16,18.78,67.732,26.575,12.84,83.55,#N/A N/A,#N/A N/A,8.47,84.891,5.83,#N/A N/A,#N/A N/A,0.43,14.36,85.75,31.3,25.15,1.612,#N/A N/A,#N/A N/A,9.83,#N/A N/A,6,#N/A N/A,19.2,23.786,#N/A N/A,18.58,22.6,36.588,#N/A N/A,6.17,12,42.95,#N/A N/A,9.98,4.4,#N/A N/A,2.214,64.45,40.75,3.67,82.193,104,42.022,4.457,#N/A N/A,69.95,27.462
13-08-2013,#N/A N/A,#N/A N/A,9.33,26.15,25.6,23.946,9.35,#N/A N/A,126,1.84,9.69,10.368,20.7,7.56,29.7,36.15,19.78,#N/A N/A,43.55,5.98,#N/A N/A,3.34,46.8,5.28,13.916,126.3,24.35,53.65,#N/A N/A,#N/A N/A,15.5,18.72,68.211,27.2,13.68,83.95,#N/A N/A,#N/A N/A,8.69,84.649,5.88,#N/A N/A,#N/A N/A,0.435,14.56,86.15,31.1,25.1,1.65,#N/A N/A,#N/A N/A,10.1,#N/A N/A,5.9,#N/A N/A,19.5,23.603,#N/A N/A,18.38,23.95,36.88,#N/A N/A,6.178,12.06,44.4,#N/A N/A,10.24,4.51,#N/A N/A,2.193,64.15,40.45,3.6,82.621,105.6,43.754,4.602,#N/A N/A,70.3,27.913
14-08-2013,#N/A N/A,#N/A N/A,9.33,26.15,25.6,23.946,9.35,#N/A N/A,126,1.84,9.69,10.368,20.7,7.56,29.7,36.15,19.78,#N/A N/A,43.55,5.98,#N/A N/A,3.34,46.8,5.28,13.916,126.3,24.35,53.65,#N/A N/A,#N/A N/A,15.5,18.72,68.211,27.2,13.68,83.95,#N/A N/A,#N/A N/A,8.69,84.649,5.88,#N/A N/A,#N/A N/A,0.435,14.56,86.15,31.1,25.1,1.65,#N/A N/A,#N/A N/A,10.1,#N/A N/A,5.9,#N/A N/A,19.5,23.603,#N/A N/A,18.38,23.95,36.88,#N/A N/A,6.178,12.06,44.4,#N/A N/A,10.24,4.51,#N/A N/A,2.193,64.15,40.45,3.6,82.621,105.6,43.754,4.602,#N/A N/A,70.3,27.913
15-08-2013,#N/A N/A,#N/A N/A,9.28,26.05,25.05,24.14,9.22,#N/A N/A,125.8,1.81,9.78,10.368,20.6,7.72,29.25,35.9,19.76,#N/A N/A,43.35,5.94,#N/A N/A,3.34,47.8,5.29,14.053,126.5,24,54.1,#N/A N/A,#N/A N/A,15.5,17.98,67.843,27.45,13.5,84.1,#N/A N/A,#N/A N/A,8.43,84.939,5.92,#N/A N/A,#N/A N/A,0.43,14.68,86.3,30.4,25,1.526,#N/A N/A,#N/A N/A,10.2,#N/A N/A,5.9,#N/A N/A,19.38,22.64,#N/A N/A,18.9,23.85,36.637,#N/A N/A,6.137,12.26,44.6,#N/A N/A,10.28,4.63,#N/A N/A,2.104,64.35,39.85,3.71,81.835,105.5,43.528,5.056,#N/A N/A,71.3,27.292
16-08-2013,#N/A N/A,#N/A N/A,9.04,25.8,24.85,23.994,9.2,#N/A N/A,126.3,1.85,9.84,10.317,20.8,7.88,29.45,36.25,19.98,#N/A N/A,43.9,5.95,#N/A N/A,3.36,45.35,5.31,14.15,126.2,24.5,53.5,#N/A N/A,#N/A N/A,15.85,17.86,67.584,27.45,13.5,83.7,#N/A N/A,#N/A N/A,8.69,84.553,5.87,#N/A N/A,#N/A N/A,0.43,14.78,86.15,30.95,24.95,1.547,#N/A N/A,#N/A N/A,9.95,#N/A N/A,5.7,#N/A N/A,19.62,22.045,#N/A N/A,18.7,23.05,35.957,#N/A N/A,6.145,12.1,44.55,#N/A N/A,10.18,4.61,#N/A N/A,2.109,64.35,38.95,3.65,82.336,104.8,43.378,5.219,#N/A N/A,70.9,27.462
19-08-2013,#N/A N/A,#N/A N/A,8.94,25.45,24.85,23.46,9.33,#N/A N/A,123.7,1.82,9.91,10.342,21.15,7.68,29.2,35.55,20,#N/A N/A,44,5.95,#N/A N/A,3.38,45.9,5.3,14.092,125.7,24.05,53.1,#N/A N/A,#N/A N/A,15.825,18.18,68.248,27.3,13.38,83.9,#N/A N/A,#N/A N/A,8.43,83.924,5.91,#N/A N/A,#N/A N/A,0.425,15.08,85.9,31.2,24.85,1.576,#N/A N/A,#N/A N/A,9.91,#N/A N/A,5.8,#N/A N/A,19.48,21.953,#N/A N/A,17.54,22.85,35.714,#N/A N/A,6.295,12.16,44.05,#N/A N/A,10.08,4.62,#N/A N/A,2.125,63.9,38.6,3.84,81.478,103.9,43.378,5.074,#N/A N/A,71.15,27.179
20-08-2013,#N/A N/A,#N/A N/A,8.61,25.2,23.8,22.926,9.09,#N/A N/A,121.7,1.72,9.61,10.015,20.35,7.3,29.2,34.5,19.22,#N/A N/A,42.9,5.78,#N/A N/A,3.3,44.35,5.15,13.701,123.6,24.95,52.2,#N/A N/A,#N/A N/A,15.5,18.02,67.105,26.55,13.32,83.15,#N/A N/A,#N/A N/A,8.28,83.634,5.77,#N/A N/A,#N/A N/A,0.415,14.82,84.65,30.4,24.55,1.532,#N/A N/A,#N/A N/A,9.6,#N/A N/A,5.7,#N/A N/A,19.02,21.403,#N/A N/A,18,22.2,35.082,#N/A N/A,6.178,11.78,42.8,#N/A N/A,9.87,4.44,#N/A N/A,2.109,62.4,38.85,3.71,79.834,102,42.248,4.874,#N/A N/A,69.85,26.502
21-08-2013,#N/A N/A,#N/A N/A,8.61,24.45,23.6,22.489,8.98,#N/A N/A,120.1,1.75,9.54,9.81,20,7.33,28.45,34.5,19.08,#N/A N/A,43.5,5.7,#N/A N/A,3.27,43.95,5.08,13.759,122.5,24,52.2,#N/A N/A,#N/A N/A,15.75,18.2,66.368,26.65,13.06,83,#N/A N/A,#N/A N/A,8.07,81.845,5.71,#N/A N/A,#N/A N/A,0.43,15.54,83.55,30.45,24.25,1.481,#N/A N/A,#N/A N/A,9.88,#N/A N/A,5.7,#N/A N/A,18.98,21.724,#N/A N/A,17.74,22.05,34.888,#N/A N/A,5.937,11.6,43.05,#N/A N/A,9.88,4.38,#N/A N/A,2.094,61.85,40.35,3.84,78.548,100.5,41.57,5.056,#N/A N/A,69.25,26.192
22-08-2013,#N/A N/A,#N/A N/A,8.7,24.35,24.15,22.44,9.1,#N/A N/A,121.2,1.81,9.35,9.523,19.5,7.45,28.3,34.35,19.24,#N/A N/A,43.55,5.84,#N/A N/A,3.33,44,5.16,13.857,123.1,24,52,#N/A N/A,#N/A N/A,15.7,17.76,66.368,26.625,13.14,82.75,#N/A N/A,#N/A N/A,8.25,82.377,5.74,#N/A N/A,#N/A N/A,0.415,15.5,83.55,31.85,24.4,1.541,#N/A N/A,#N/A N/A,9.94,#N/A N/A,5.8,#N/A N/A,18.7,21.266,#N/A N/A,18.4,22.15,34.305,#N/A N/A,6.045,11.88,43.25,#N/A N/A,9.78,4.33,#N/A N/A,2.099,61.85,39.2,3.86,77.976,100.2,41.42,5.128,#N/A N/A,68.45,26.079
23-08-2013,#N/A N/A,#N/A N/A,8.5,24.8,24.45,22.489,8.97,#N/A N/A,121.1,1.84,9.6,9.513,19.72,7.4,28.4,34.5,19.26,#N/A N/A,44.35,5.79,#N/A N/A,3.31,44,5.14,13.701,122.4,23.55,52.05,#N/A N/A,#N/A N/A,15.475,18.58,65.593,26.6,13.14,83.15,#N/A N/A,#N/A N/A,8.38,82.184,5.72,#N/A N/A,#N/A N/A,0.425,15.62,83.7,32.25,24.45,1.523,#N/A N/A,#N/A N/A,9.72,#N/A N/A,5.8,#N/A N/A,18.38,20.945,#N/A N/A,17.8,22.3,34.645,#N/A N/A,6.029,11.78,43.65,#N/A N/A,10.12,4.45,#N/A N/A,2.083,61.8,39.05,4.01,77.833,100.1,42.098,5.037,#N/A N/A,67.1,26.756
26-08-2013,#N/A N/A,#N/A N/A,8.65,24.85,25.35,22.731,9.09,#N/A N/A,122.4,1.87,9.85,9.462,20.75,7.39,28.55,34.4,19.7,#N/A N/A,45.45,5.83,#N/A N/A,3.34,44.05,5.19,13.799,123.6,23.9,52.5,#N/A N/A,#N/A N/A,15.625,18.08,65.778,27.175,13.18,82.9,#N/A N/A,#N/A N/A,8.28,81.99,5.83,#N/A N/A,#N/A N/A,0.425,15.64,84.1,28.45,24.45,1.57,#N/A N/A,#N/A N/A,9.53,#N/A N/A,5.7,#N/A N/A,19.12,20.991,#N/A N/A,17.72,21.7,35.228,#N/A N/A,5.979,11.72,43.45,#N/A N/A,10.16,4.52,#N/A N/A,2.172,61.75,40.65,4.14,77.833,100.4,42.098,4.956,#N/A N/A,68.1,26.587
27-08-2013,#N/A N/A,#N/A N/A,8.65,24.8,24.7,22.489,9.03,#N/A N/A,121.7,1.89,10.18,9.38,19.4,7.52,28.85,33.7,19.54,#N/A N/A,46,5.74,#N/A N/A,3.31,43.75,5.14,13.642,121.2,23.95,52.05,#N/A N/A,#N/A N/A,15.075,18.12,66.736,27.15,13.24,82.95,#N/A N/A,#N/A N/A,8.26,82.667,5.81,#N/A N/A,#N/A N/A,0.415,15.46,83.1,29.15,24.45,1.585,#N/A N/A,#N/A N/A,9.63,#N/A N/A,5.6,#N/A N/A,19.36,20.991,#N/A N/A,17.7,21.4,35.131,#N/A N/A,5.937,11.68,44.9,#N/A N/A,9.9,4.45,#N/A N/A,2.156,61.7,38.45,4.09,77.261,100.1,41.42,5.237,#N/A N/A,67,26.107
28-08-2013,#N/A N/A,#N/A N/A,8.27,24.2,24.15,21.857,8.82,#N/A N/A,119.8,1.95,10.2,9.185,19.78,7.39,28.6,33.35,19.16,#N/A N/A,45.15,5.62,#N/A N/A,3.23,42.9,5.05,13.486,119.1,23.95,51.9,#N/A N/A,#N/A N/A,14.925,18.22,65.667,26.6,12.88,82.6,#N/A N/A,#N/A N/A,8.15,81.265,5.73,#N/A N/A,#N/A N/A,0.41,15.56,82,27.65,24.3,1.585,#N/A N/A,#N/A N/A,9.59,#N/A N/A,5.4,#N/A N/A,18.84,20.395,#N/A N/A,17.52,20.7,34.596,#N/A N/A,5.812,11.7,44.05,#N/A N/A,10.14,4.43,#N/A N/A,2.109,61.45,37.55,3.97,76.975,99.05,40.29,5.137,#N/A N/A,65.8,25.542
