Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,V UN Equity,CRM UN Equity,BA UN Equity,HON UQ Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,DOW UN Equity,INTC UQ Equity,VZ UN Equity,WBA UQ Equity
07-11-2013,69.76,159.64,37.52,75.69,83.65,111.03,97.2,49.025,54.35,131.51,#N/A N/A,18.304,119.91,87.22,77.51,92.69,80.92,82.32,51.65,171.9295,43.6906,37.85,126.41,67.15,39.83,23.11,#N/A N/A,24.05,50.17,#N/A N/A
08-11-2013,70.5,163.17,37.78,75.48,84.24,113.21,97.01,49.5725,55.49,133.49,#N/A N/A,18.593,121.19,87.8,77.96,94.05,81.78,82.51,53.96,171.92,44.625,38.56,127.99,68.58,40.05,23.51,#N/A N/A,24.09,50.2,#N/A N/A
11-11-2013,70.5,163.84,37.6,75.37,84.15,113.17,97.09,49.8175,56.12,132.53,#N/A N/A,18.546,121.08,87.97,79.01,94.29,81.4,82.26,54.1,174.6804,44.8157,38.58,127.95,68.34,39.87,23.46,#N/A N/A,24.18,49.97,#N/A N/A
12-11-2013,69.95,162.89,37.36,76.18,83.85,112.71,97.66,49.5675,56.71,132.33,#N/A N/A,18.572,120,86.44,78.71,93.56,81.03,82.8,53.97,174.8619,45.3783,38.435,128.36,67.77,39.88,23.73,#N/A N/A,24.43,50.16,#N/A N/A
13-11-2013,71.01,162.94,38.16,77.6,84.2,113.53,98.11,49.945,57.21,133.17,#N/A N/A,18.598,120.09,87.22,78.9,93.34,81.44,83.5,54.14,175.3204,45.1399,38.925,128.59,68.97,40.12,23.99,#N/A N/A,24.6,49.99,#N/A N/A
14-11-2013,71.44,163.2,38.03,78.94,83.76,115.46,97.56,50.0375,56.99,135.09,#N/A N/A,18.863,119.56,88.25,79.08,93.92,81.89,84.32,54.4,174.0404,45.5976,39.32,129.79,70.02,40.21,21.4,#N/A N/A,24.38,50.27,#N/A N/A
15-11-2013,71.87,164.4,37.88,80.03,83.74,114.98,96.92,50.5,57.31,136.08,#N/A N/A,18.753,120.06,88.67,79.22,94.39,82.8,84.84,54.87,174.9765,45.836,39.61,129.85,70,40.22,21.54,#N/A N/A,24.52,50.31,#N/A N/A
18-11-2013,71.68,165.68,37.2,79.67,84.04,116.03,97.65,49.975,55.51,138.36,#N/A N/A,18.523,120.56,88.18,79.22,94.3,82.34,84.57,55.74,176.1991,45.7788,39.29,130.13,69.5,40.17,21.3,#N/A N/A,24.59,50.76,#N/A N/A
19-11-2013,71.61,166.6,36.74,80.38,83.67,115.46,97.98,49.3475,52.74,136.98,#N/A N/A,18.553,122.06,88.09,79.25,94.86,82.46,84.34,56.15,176.9441,45.836,38.905,130.05,69.12,40.14,21.42,#N/A N/A,24.7,50.78,#N/A N/A
20-11-2013,71.98,165,37.07,79.75,82.68,115.56,97.54,49.53,53.61,132.45,#N/A N/A,18.393,122,87.93,78.9,95.15,82.25,84.69,56.1,176.8868,45.8932,38.92,129.18,69.23,40.06,21.23,#N/A N/A,24.56,50.4,#N/A N/A
21-11-2013,72.91,167.07,37.39,79.83,82.12,112.25,97.7,50.4025,54.44,132.93,#N/A N/A,18.607,123.46,89.22,78.86,95.2,83.95,84.67,57.22,175.8743,46.3604,39.045,130.35,69.94,40.43,21.47,#N/A N/A,25.22,50.38,#N/A N/A
22-11-2013,73.74,168.1,37.57,79.18,82.88,113.03,98.27,50.53,54.69,135.97,#N/A N/A,18.564,124.03,90.52,79.81,95.25,83.85,84.95,57.46,173.1712,46.6656,39.435,131.02,70.2,40.43,21.46,#N/A N/A,23.87,50.22,#N/A N/A
25-11-2013,74.07,169.48,37.64,79.75,84.4,113.96,98.92,50.4825,52.75,133,#N/A N/A,18.705,123.74,90.79,80.43,95.63,84.59,85.41,57.65,170.917,47.3521,39.565,131.23,69.74,40.37,21.27,#N/A N/A,23.75,50.01,#N/A N/A
26-11-2013,74.52,168.04,37.35,80.35,84.36,113.67,98.2,50.88,52.3,134.78,#N/A N/A,19.05,122.78,90.79,80.68,95.06,85.09,84.64,57.17,169.3601,47.2758,39.8,132.15,71.18,40.25,21.21,#N/A N/A,23.65,50.05,#N/A N/A
27-11-2013,74.36,168.22,37.6,80.66,84.67,113.82,97.06,50.9975,52.71,134.72,#N/A N/A,19.499,122.42,90.99,80.93,94.98,85.59,84.28,57.48,170.9457,47.5142,39.665,133.5,70.77,40.19,21.27,#N/A N/A,23.9,49.93,#N/A N/A
28-11-2013,74.36,168.22,37.6,80.66,84.67,113.82,97.06,50.9975,52.71,134.72,#N/A N/A,19.499,122.42,90.99,80.93,94.98,85.59,84.28,57.48,170.9457,47.5142,39.665,133.5,70.77,40.19,21.27,#N/A N/A,23.9,49.93,#N/A N/A
29-11-2013,74.48,168.94,38.13,80.67,84.6,114.08,97.37,50.865,52.09,134.25,#N/A N/A,19.86,122.44,90.74,81.01,94.66,85.8,84.22,57.22,171.6239,47.5142,39.57,133.51,70.54,40.19,21.25,#N/A N/A,23.84,49.62,#N/A N/A
02-12-2013,74.16,169.72,38.45,79.77,84.25,114.47,96.51,51.2825,51.56,134.16,#N/A N/A,19.687,122.34,89,81.11,94.28,85.29,83.34,56.98,169.5225,47.8479,39.545,127.68,70.91,40.08,21.09,#N/A N/A,23.7,49.26,#N/A N/A
03-12-2013,73.73,168.05,38.31,78.71,83.87,113.45,96.38,50.4375,51.63,132,#N/A N/A,20.227,122.52,89.03,81.21,93.97,84.61,83.83,56.86,168.1853,47.4475,39.565,126.6,69.9,40.35,21.26,#N/A N/A,23.55,49.6,#N/A N/A
04-12-2013,73.65,168.7,38.94,78.4,83.97,113.07,95.71,50.685,52.27,131.5,#N/A N/A,20.179,121.77,88.61,80.22,93.63,84.5,83.35,57.19,167.8605,47.0184,39.41,126.46,69.97,40.37,21.25,#N/A N/A,23.74,49.37,#N/A N/A
05-12-2013,72.75,165.56,38,78.54,84.41,113.35,95.43,50.4275,53.05,132.73,#N/A N/A,20.285,121.1,87.92,79.44,92.97,84.54,82.69,55.82,168.1853,46.5416,39.475,126.83,70.23,39.83,20.91,#N/A N/A,24.26,48.91,#N/A N/A
06-12-2013,73.5,167.21,38.36,79.84,85.5,114.12,96.8,50.4675,53.88,135.18,#N/A N/A,20.001,122.29,89.01,79.94,94.44,85.93,84.52,56.06,169.704,47.0946,39.93,128.61,71.46,40.46,21.28,#N/A N/A,24.82,49.48,#N/A N/A
09-12-2013,73.72,167.67,38.67,79.6,86.09,113.98,95.72,50.3975,53.68,134.68,#N/A N/A,20.23,123.34,88.45,79.95,94.44,85.75,84.78,56.51,169.5034,47.2567,39.89,128.57,71.11,40.4,21.22,#N/A N/A,24.93,49.57,#N/A N/A
10-12-2013,74.05,169.73,38.11,78.61,86.42,114.1,95.43,49.8575,53.72,133.7,#N/A N/A,20.198,123.66,88.44,79.08,94.14,85.29,83.65,56.7,169.1786,47.1328,39.61,127.55,71.57,39.85,21.21,#N/A N/A,24.82,49.05,#N/A N/A
11-12-2013,72.14,167.6,37.61,79,85.28,113.05,95.26,51.415,51.43,132.56,#N/A N/A,20.049,122.1,87.1,79.09,93.11,83.9,84.02,56.07,167.3447,46.6751,38.42,126.77,70.52,40.13,20.88,#N/A N/A,24.42,48.49,#N/A N/A
12-12-2013,71.01,168.33,37.22,78.53,85.57,112.57,94.1,50.86,50.98,132.96,#N/A N/A,20.019,120.99,86.63,78.5,91.16,83.3,82.3,56.31,165.5968,46.0744,38.115,126.58,69.63,39.21,20.51,#N/A N/A,24.47,48.13,#N/A N/A
13-12-2013,70.48,168.39,36.69,79.01,86.05,112.16,94.44,51.84,51.13,133.83,#N/A N/A,19.801,119.9,86.49,78.08,91.35,83.68,82.37,56.17,165.0523,46.1316,38.2,126.43,69.62,39.23,20.24,#N/A N/A,24.29,47.84,#N/A N/A
16-12-2013,71.06,170.95,36.88,79.1,87.38,112.13,95.45,51.9375,51.16,134.72,#N/A N/A,19.911,120.22,87.05,77.74,91.37,84.52,81.69,56.42,169.8759,45.8551,38.22,127.66,70.51,39.27,20.68,#N/A N/A,24.45,48.26,#N/A N/A
17-12-2013,70.73,170.49,36.54,78.62,86.92,111,94.38,53.3125,52.22,135.88,#N/A N/A,19.821,118.74,86.57,77.25,90.66,84.11,80.91,55.72,167.8796,45.6739,38.38,131.39,70.66,39.1,20.92,#N/A N/A,24.64,47.56,#N/A N/A
18-12-2013,72.38,174.84,36.58,80.05,88.17,112.73,95.93,53.8375,53.36,135.49,#N/A N/A,19.67,121.6,88.14,77.94,92.64,85.99,82.38,57.24,170.6878,46.6274,39.275,135.8,72.2,40.02,21,#N/A N/A,25.15,48.47,#N/A N/A
19-12-2013,72.39,174.77,36.26,79.95,87.54,112.6,95.14,54.02,53.07,135.17,#N/A N/A,19.445,123.22,88.79,77.24,91.98,86.41,81.9,57.23,172.1397,46.5225,39.13,136.41,72.97,39.86,21.07,#N/A N/A,25.14,48.43,#N/A N/A
20-12-2013,73.35,175.16,36.77,80.04,88.93,113.91,96.51,53.9925,53.72,136.67,#N/A N/A,19.596,122.78,89.18,77.43,92.09,87.57,81.84,57.7,171.9486,47.0279,38.67,136.72,72.4,40.04,21.12,#N/A N/A,25.06,48.08,#N/A N/A
23-12-2013,74.35,176.47,36.62,80.56,89.96,113.2,96.3,54.5075,54.58,136.4,#N/A N/A,20.36,122.8,89.16,77.87,92.03,88.31,81.31,58.24,174.0595,47.066,38.555,136.8,73.28,40.16,21.57,#N/A N/A,25.32,48.58,#N/A N/A
24-12-2013,74.13,176.16,37.08,80.64,90.91,112.25,96.54,54.6825,54.8,136.83,#N/A N/A,20.274,123.51,89.49,78.01,92.06,88.69,81.31,58.25,175.0051,47.1137,38.83,136.99,73.85,40.19,21.69,#N/A N/A,25.43,48.98,#N/A N/A
25-12-2013,74.13,176.16,37.08,80.64,90.91,112.25,96.54,54.6825,54.8,136.83,#N/A N/A,20.274,123.51,89.49,78.01,92.06,88.69,81.31,58.25,175.0051,47.1137,38.83,136.99,73.85,40.19,21.69,#N/A N/A,25.43,48.98,#N/A N/A
26-12-2013,74.85,176.45,37.44,81.55,91.15,114.36,96.84,55.05,54.85,138.27,#N/A N/A,20.139,124.81,90.01,78.39,92.54,89,81.76,58.2,177.0396,47.4093,39.095,138.29,74.62,40.49,21.8,#N/A N/A,25.7,49.18,#N/A N/A
27-12-2013,74.69,176.35,37.29,81.64,90.87,115.12,96.91,54.9175,54.45,136.9,#N/A N/A,20.003,125.23,89.85,78.47,92.35,89.19,82.01,58.14,176.7818,47.4761,39.08,139.35,74.35,40.66,22.02,#N/A N/A,25.6,49.17,#N/A N/A
30-12-2013,74.78,175.73,37.29,81.94,90.87,115.49,97.01,55.2275,55.17,135.92,#N/A N/A,19.804,124.23,90.28,78.63,92.3,89.59,82,57.95,178.0521,47.6191,39.37,139.42,76.23,41.09,22.25,#N/A N/A,25.85,49.15,#N/A N/A
31-12-2013,75.3,177.26,37.43,82.34,90.81,114.16,97.03,55.67,55.19,136.49,#N/A N/A,20.04,124.91,90.54,78.69,91.59,90.73,81.41,58.48,179.1601,47.724,39.32,140.25,76.4,41.31,22.45,#N/A N/A,25.96,49.14,#N/A N/A
01-01-2014,75.3,177.26,37.43,82.34,90.81,114.16,97.03,55.67,55.19,136.49,#N/A N/A,20.04,124.91,90.54,78.69,91.59,90.73,81.41,58.48,179.1601,47.724,39.32,140.25,76.4,41.31,22.45,#N/A N/A,25.96,49.14,#N/A N/A
02-01-2014,74.57,176.89,37.16,82.02,89.87,115.795,96.41,55.2525,54.86,136.67,#N/A N/A,19.755,124.14,89.33,78.91,91.03,89.45,80.54,58.21,177.2116,47.19,39.12,138.13,76.27,40.66,22,#N/A N/A,25.79,49,#N/A N/A
03-01-2014,75.1,178.15,36.91,81.89,89.82,114.47,96.54,55.29,55.12,137.62,#N/A N/A,19.321,124.35,89.16,78.65,91.85,89.74,80.45,58.66,178.2718,47.4188,39.015,138.45,76.11,40.46,21.98,#N/A N/A,25.78,48.42,#N/A N/A
06-01-2014,74.24,179.37,36.16,81.1,88.64,113.48,95.85,54.9575,54.23,138.41,#N/A N/A,19.426,124.02,88.92,78.21,92.33,89.7,80.64,59,177.6605,47.4284,38.715,137.63,75.82,40.27,22.01,#N/A N/A,25.46,48.69,#N/A N/A
07-01-2014,76.51,178.29,36.41,81.5,88.93,116.44,96.38,55.3775,54.95,140.51,#N/A N/A,19.29,125.07,88.4,78.45,94.29,89.36,81.42,58.32,181.2042,47.7812,38.745,137.65,76.34,40.39,22.31,#N/A N/A,25.59,49.3,#N/A N/A
08-01-2014,75.62,178.44,35.76,81.93,89.14,115.88,95.41,55.555,56.94,140.82,#N/A N/A,19.409,123.29,87.58,77.83,94.16,89.41,80.24,58.87,179.5422,47.4761,38.545,136.63,75.22,39.94,22.3,#N/A N/A,25.43,48.5,#N/A N/A
09-01-2014,76.08,177.4,35.53,81.57,89.71,118.89,95.46,55.4775,56.29,142.13,#N/A N/A,19.16,123.29,87.68,78.09,94.73,88.88,80.42,58.76,178.9786,47.2186,38.545,136.45,74.9,39.73,22.09,#N/A N/A,25.31,47.5,#N/A N/A
10-01-2014,74.7,178.39,36.04,82.01,90.51,117.99,95.8,55.2825,56.95,141.9,#N/A N/A,19.034,121.01,87.49,78.04,94.74,88.55,80.3,58.49,178.864,47.5619,38.46,136.18,75.39,40.13,22.21,#N/A N/A,25.53,47.75,#N/A N/A
13-01-2014,73.94,175.88,34.99,80.97,89.89,116.4,94.83,54.725,56.21,140.7,#N/A N/A,19.133,119.25,86.34,77.49,94.5,86.99,80.01,57.7,175.903,50.6513,37.59,134.68,73.27,39.53,22.19,#N/A N/A,25.5,47.03,#N/A N/A
14-01-2014,74.02,176.6,35.78,81.01,90.56,117.72,95.22,55.6625,57.51,140.01,#N/A N/A,19.514,119.57,87.45,77.96,94.72,87.12,80.87,57.74,177.5841,50.5369,37.585,137.41,74.45,39.69,22.41,#N/A N/A,26.51,47.08,#N/A N/A
15-01-2014,74.84,178.75,36.76,81.07,92.41,118.51,95.46,55.94,59.72,140.62,#N/A N/A,19.906,119.18,87.88,77.66,94.8,88.25,80.79,59.49,179.3225,50.0792,37.715,138.44,74.28,39.76,22.78,#N/A N/A,26.67,48.27,#N/A N/A
16-01-2014,72.76,175.17,36.89,81.26,92.01,119.03,96.06,55.4425,59.21,140.21,#N/A N/A,19.795,118.83,87.24,76.76,94.64,87.78,80.56,58.99,180.2968,50.0601,37.395,138.16,74.21,39.71,22.78,#N/A N/A,26.54,48.53,#N/A N/A
17-01-2014,72.52,176.28,36.38,81,91.44,119.15,94.93,58.045,59.86,140.46,#N/A N/A,19.307,119.29,86.47,76.19,95.06,90.97,79.88,58.11,181.5671,49.5357,36.695,137.31,73.98,39.28,22.74,#N/A N/A,25.85,48.35,#N/A N/A
20-01-2014,72.52,176.28,36.38,81,91.44,119.15,94.93,58.045,59.86,140.46,#N/A N/A,19.307,119.29,86.47,76.19,95.06,90.97,79.88,58.11,181.5671,49.5357,36.695,137.31,73.98,39.28,22.74,#N/A N/A,25.85,48.35,#N/A N/A
21-01-2014,73.16,173.2,36.17,80.46,90.6,119.25,95.08,57.9825,60.95,141.67,#N/A N/A,19.61,120.36,85,75.84,94.03,90.59,80.18,58.17,179.9816,49.4213,36.875,136.99,74.2,39.92,22.83,#N/A N/A,25.59,47.7,#N/A N/A
22-01-2014,73.4,173.68,35.93,80.2,89.64,124.37,94.88,58.2475,61.14,144.37,#N/A N/A,19.697,120.43,84.56,75.35,94.32,91.13,79.23,57.59,174.0786,48.9636,36.75,136.48,75.31,39.9,22.84,#N/A N/A,25.31,47.33,#N/A N/A
23-01-2014,73.2,170.75,36.055,80.24,88.48,123.6,95.32,57.0625,60.08,141.31,#N/A N/A,19.864,118.39,83.07,74.96,92.74,89.17,78.24,56.47,174.5371,49.2019,36.365,134.71,74.79,39.24,22.56,#N/A N/A,25.13,47.86,#N/A N/A
24-01-2014,71.6,167.64,36.81,79.16,86.17,119.29,94.43,55.3125,58.4,136.65,#N/A N/A,19.503,116.29,81.61,74.42,90.61,86.95,79.18,55.09,171.5857,49.5643,35.825,130.22,72.72,38.84,22.2,#N/A N/A,24.81,47.63,#N/A N/A
27-01-2014,71.65,164.69,36.03,78.94,91.29,118.52,94.07,54.055,57.08,137.36,#N/A N/A,19.661,116.43,82.29,74.15,89.94,85.72,78.47,55.09,169.9237,50.0887,35.95,128.96,72.25,38.73,22,#N/A N/A,24.72,47.69,#N/A N/A
28-01-2014,71.71,166.25,36.27,78.54,92.47,120.7,94.18,55.24,59.37,137.09,#N/A N/A,18.105,116.84,83.1,74.67,90.1,86.64,79.11,55.74,168.9208,50.4129,36.355,129.81,72.88,38.87,21.75,#N/A N/A,24.9,47.36,#N/A N/A
29-01-2014,71.26,163.9,36.66,76.68,90.62,119.17,93.15,54.28,57.96,129.78,#N/A N/A,17.878,116,82.21,74.1,88.9,85.55,77.64,55.53,168.4909,49.7836,35.885,130.25,71.33,37.9,21.65,#N/A N/A,24.68,47.69,#N/A N/A
30-01-2014,72.8,165.84,36.87,76.93,93.2,120.89,93.8,55.22,60.97,126.53,#N/A N/A,17.837,116.45,82.36,74.75,89.5,86.62,76.87,56,169.4079,51.0232,36.97,128.05,73.22,38.17,21.98,#N/A N/A,24.74,47.63,#N/A N/A
31-01-2014,72.28,164.12,37.85,76.85,93.91,118.95,94.17,53.8575,60.53,125.26,#N/A N/A,17.879,111.63,81.28,74.68,88.47,85.02,76.62,55.36,168.7584,50.5083,36.425,128.19,72.61,37.82,21.91,#N/A N/A,24.54,48.02,#N/A N/A
03-02-2014,70.74,159.82,36.48,75.09,92.42,116.75,93.02,53.3675,58.47,123.08,#N/A N/A,17.912,111.14,80.26,72.66,86.78,82.86,75.7,54.31,165.1479,49.6596,35.44,123.9,69.99,37.2,21.55,#N/A N/A,23.95,46.41,#N/A N/A
04-02-2014,70.51,161.76,36.35,74.97,92.5,115.78,93.09,53.635,60.96,122.04,#N/A N/A,18.171,110.83,80.35,72.73,86.62,84,76.09,54.95,165.0905,51.0232,35.255,126.72,71.05,37.48,21.8,#N/A N/A,23.82,46.82,#N/A N/A
05-02-2014,70.82,160.42,35.82,75.26,91.96,115.07,93.58,53.9025,61.63,121.4,#N/A N/A,18.307,109.52,80.44,72.87,87.28,83.72,76.45,55.21,166.4278,51.0422,35.3,127.36,71.76,37.61,21.98,#N/A N/A,23.52,46.69,#N/A N/A
06-02-2014,70.87,161.75,36.18,76.16,93.83,116.07,94.94,54.7525,61.7,122.67,#N/A N/A,18.304,111.27,80.69,72.82,88.75,85.69,76.9,56.48,166.8385,51.2711,35.755,128.9,75.56,38.03,22.49,#N/A N/A,23.99,46.68,#N/A N/A
07-02-2014,71.36,161.93,36.58,76.45,94.87,118.9,95.92,55.445,61.55,127.02,#N/A N/A,18.57,112.05,80.88,73.75,90.04,87,77.31,56.62,169.3028,52.2246,36.345,130.33,75.67,37.95,22.68,#N/A N/A,24.21,46.81,#N/A N/A
10-02-2014,69.74,161,36.8,76.41,94.5,120.3,94.86,55.1375,61.04,127.16,#N/A N/A,18.893,111.69,82.35,73.76,91.07,88.34,78.03,56.74,169.1978,52.339,36.335,129.7,77.06,38.57,22.83,#N/A N/A,24.29,46.91,#N/A N/A
11-02-2014,70.62,164.39,37.2,76.7,94.96,121.24,95.34,55.5825,61.23,130.16,#N/A N/A,19.141,113.58,83.21,74.8,92.97,88.58,78.84,57.43,171.643,53.1114,36.99,130.98,77.79,38.64,22.71,#N/A N/A,24.47,47.21,#N/A N/A
12-02-2014,70.24,163.5,37.47,77.28,96.17,122.21,94.89,56.0425,61.48,128.13,#N/A N/A,19.14,112.03,82.26,74.96,92.42,89.02,77.49,57.52,172.1588,52.4439,37.055,130.44,77.91,38.51,22.85,#N/A N/A,24.55,47.37,#N/A N/A
13-02-2014,71.21,164.06,37.61,77.59,96.11,124.15,95.46,56.0125,63.13,129.5,#N/A N/A,19.444,112.51,82.88,75.36,92.56,88.9,77.8,58.03,173.687,52.5393,37.435,130.14,77.9,38.65,22.27,#N/A N/A,24.7,47.31,#N/A N/A
14-02-2014,73.52,163.72,37.62,77.93,96.55,123.84,95.78,56.5,62.8,130.16,#N/A N/A,19.428,113.48,84.02,75.79,92.76,89,79.4,58.15,175.4541,52.8635,37.535,132.12,79.23,38.93,22.56,#N/A N/A,24.755,46.51,#N/A N/A
17-02-2014,73.52,163.72,37.62,77.93,96.55,123.84,95.78,56.5,62.8,130.16,#N/A N/A,19.428,113.48,84.02,75.79,92.76,89,79.4,58.15,175.4541,52.8635,37.535,132.12,79.23,38.93,22.56,#N/A N/A,24.755,46.51,#N/A N/A
18-02-2014,73.83,164.65,37.42,77.57,96.56,124.94,96.02,56.515,63.73,130.63,#N/A N/A,19.5,112.71,84.37,75.33,92.17,89.02,77.97,58.49,174.9765,53.1019,37.605,131.8,79.58,37.47,22.41,#N/A N/A,24.76,45.98,#N/A N/A
19-02-2014,73.55,163.26,37.51,76.45,96.21,123.35,95.55,55.97,63.02,128.39,#N/A N/A,19.192,113.6,84.01,74.85,91.64,88.84,78.14,57.26,174.7473,52.4821,37.41,130.56,78.87,37.1,22.28,#N/A N/A,24.5,46.53,#N/A N/A
20-02-2014,73.48,164.5,37.75,77.48,96.92,123.49,95.75,55.865,63.01,129.56,#N/A N/A,18.97,114.6,83.81,73.52,92.38,89.01,77.92,57.58,175.9985,53.2163,37.79,131.56,79.19,37.3,22.3,#N/A N/A,24.74,48.12,#N/A N/A
21-02-2014,73.81,164.5,37.98,77.74,97.5,123.85,96.45,55.84,63.59,128.28,#N/A N/A,18.759,112.68,83.79,73.12,91.52,88.75,77.97,57.61,174.5944,53.4261,38.24,131.57,80.13,37.18,22.13,#N/A N/A,24.42,47.27,#N/A N/A
24-02-2014,76.01,166.54,37.69,77.87,97.32,125.79,96.5,56.5475,63.91,129.59,#N/A N/A,18.841,114.15,83.44,73.35,91.11,89.92,77.86,58.03,175.2248,53.5691,38.92,132.2,80.73,37.5,22.12,#N/A N/A,24.63,46.23,#N/A N/A
25-02-2014,75.32,163.48,37.54,80.98,96.41,124.36,96.62,56.7775,63.66,126.78,#N/A N/A,18.645,114.97,83.34,73.35,91.11,89.91,78.12,57.03,175.0147,53.3116,39.055,132.93,80.21,37.77,21.84,#N/A N/A,24.62,46.29,#N/A N/A
26-02-2014,76.06,162.8,37.47,81.7,97.2,121.86,95.89,56.5275,63.74,126.61,#N/A N/A,18.477,115.51,83.43,74.78,91.11,89.73,77.86,56.75,175.8075,53.6549,39.21,132.86,80.08,37.87,21.93,#N/A N/A,24.8,46.35,#N/A N/A
27-02-2014,76.02,165.38,37.86,81.97,96.7,123.08,95.08,56.57,66.22,128.56,#N/A N/A,18.845,115.69,83.85,74.56,91.36,90.29,78.19,56.69,176.9632,54.0268,39.01,134.34,80.48,38.07,21.92,#N/A N/A,24.76,47.5,#N/A N/A
28-02-2014,77.27,166.45,38.31,82.03,96.97,124.02,95.15,56.485,62.37,128.92,#N/A N/A,18.794,115.33,83.84,74.7,92.12,91.28,78.66,56.82,176.8677,54.3414,39.15,134.73,80.81,38.2,21.8,#N/A N/A,24.76,47.58,#N/A N/A
03-03-2014,77.1,164.74,37.78,82,96.31,123.69,94.32,55.36,61.49,128.22,#N/A N/A,18.849,114.84,83.18,74.12,91.56,89.97,77.48,56.21,175.9985,53.7979,38.695,132.21,79.46,38.12,21.57,#N/A N/A,24.5,47.31,#N/A N/A
04-03-2014,78.13,168.73,38.41,82.87,97.02,126,94.98,56.375,63.07,130.23,#N/A N/A,18.973,115.32,84.11,75.13,93.34,92.61,78.45,57.26,178.0808,54.4082,39.31,132.68,81.71,38.31,21.82,#N/A N/A,24.61,47.9,#N/A N/A
05-03-2014,77.99,171.9,38.11,82.91,96.37,126.19,95.02,55.7025,63.68,128.79,#N/A N/A,19.013,114.43,84.37,74.8,92.59,92.14,77.82,58.16,178.7494,54.2366,38.71,133.85,82.68,38.35,21.87,#N/A N/A,24.5,47.38,#N/A N/A
06-03-2014,77.64,172.6,38.14,82.41,97.6,124.19,95.58,55.965,63.14,128.86,#N/A N/A,18.955,114.85,84.4,74.88,92.89,93.52,78.06,58.9,179.227,54.5989,39.11,134.08,83.34,38.47,21.82,#N/A N/A,24.63,47.46,#N/A N/A
07-03-2014,77.4,174.26,37.9,82.55,97.05,122.26,95.5,56.39,60.74,128.54,#N/A N/A,18.944,115.08,83.93,74.58,93.32,93.86,78.38,59.4,179.2652,54.7991,39.73,134.11,82.21,38.55,21.73,#N/A N/A,24.64,47.15,#N/A N/A
10-03-2014,77.88,173.51,37.82,82.18,96.75,125.4,95.2,56.375,59.78,126.89,#N/A N/A,18.961,115.84,83.78,74.43,93.45,93.7,78.53,59.2,178.033,54.6561,39.49,133.56,81.97,38.65,21.69,#N/A N/A,24.84,47.03,#N/A N/A
11-03-2014,77.78,169.89,38.02,81.29,96.84,124.27,98.78,56.795,61.02,125.67,#N/A N/A,19.146,114.51,83.58,74.92,93.49,93.2,78.95,58.19,178.3864,54.0554,39.4,132.51,81.05,38.8,21.61,#N/A N/A,24.73,46.7,#N/A N/A
12-03-2014,77.6,169.72,38.27,80.56,96.82,125.98,98.71,56.525,61.52,124.43,#N/A N/A,19.165,115.65,83.43,75.53,93.6,92.9,79.24,57.92,177.8706,54.1698,39.485,132.57,81.38,38.47,21.82,#N/A N/A,24.76,46.36,#N/A N/A
13-03-2014,77.01,166.7,37.89,78.8,95.61,123.94,97.37,55.195,59.06,121.89,#N/A N/A,18.952,114.45,82.59,74.93,93,90.69,79.19,57.42,175.6547,53.1972,39.265,130.81,79.93,37.97,21.52,#N/A N/A,24.56,46.03,#N/A N/A
14-03-2014,75.7,165.35,37.7,79.38,95.39,122.54,97.58,55.1925,58.16,123.11,#N/A N/A,18.738,114.1,82.66,74.28,92.81,90.17,78.98,56.8,174.0404,53.1114,39.16,129.83,80.07,38.17,21.35,#N/A N/A,24.5,46.08,#N/A N/A
17-03-2014,76.76,166.84,38.05,79.58,95.67,123.86,97.6,55.945,58.32,125.42,#N/A N/A,18.812,115.07,83.54,74.68,93.93,91.26,79.84,57.58,177.479,53.6454,39.49,132.27,81.39,38.27,21.51,#N/A N/A,24.7,46.31,#N/A N/A
18-03-2014,78,168.09,39.56,79.82,96.41,127.47,97.31,56.6025,59.63,124.04,#N/A N/A,18.979,116.24,83.95,74.77,93.94,91.59,79.77,58.06,178.4342,53.7407,39.82,132.74,81.99,38.4,21.63,#N/A N/A,24.825,46.7,#N/A N/A
19-03-2014,79.96,168.18,39.27,79.75,96.04,126.58,96.1,55.955,58.43,122.24,#N/A N/A,18.974,115.2,83.2,74.38,93.59,90.73,78.78,58.3,176.4283,53.3879,39.575,131.23,80.52,38.14,21.63,#N/A N/A,25.02,46.36,#N/A N/A
20-03-2014,81.53,169.22,40.33,80.09,96.21,127.05,96.6,55.455,59.12,123.73,#N/A N/A,18.882,115.51,83.23,75.38,94.12,91.69,78.32,60.11,179.4753,53.0065,39.635,132.43,80.81,38.45,21.83,#N/A N/A,25.425,47.21,#N/A N/A
21-03-2014,81.34,166.95,40.16,80.42,97.39,122.93,95.47,55.8425,57.03,122.58,#N/A N/A,19.031,115.63,83.78,76.1,95.93,91.52,77.88,60.17,178.3005,52.1197,37.605,133.12,80.35,38.44,21.64,#N/A N/A,25.17,46.91,#N/A N/A
